pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
15-30,4-2,0-0,,1833353,,,,,2,Ad,Rudy Quan,Far,,,,,,,,,,-50,-570,Crosscourt,Forehand,,,,,,,,,,57,396,,,,,,,,,,,,,,,,,,,,
15-30,4-2,0-0,,1834935,,,,,3,Ad,Rudy Quan,Far,,,,,,,,,,212,524,Crosscourt,Backhand,,,,,,,,,,-58,-292,,,,,,,,,,,,,,,,,,,,
15-30,4-2,0-0,,1836354,,,,,4,Ad,Rudy Quan,Far,,,,,,,,,,-116,-586,Crosscourt,Forehand,,,,,,,,,,60,143,,,,,,,,,,,,,,,,,,,,
15-30,4-2,0-0,,1837539,,,,,5,Ad,Rudy Quan,Far,,,,,,,,,,84,342,Down the Line,Backhand,,,,,,,,,,116,-297,,,,,,,,,,,,,,,,,,,,
15-30,4-2,0-0,,1839968,,,,,6,Deuce,Rudy Quan,Far,,,,,,,,,,249,-431,Down the Line,Forehand,1,,,,,,,,,60,119,,,,,,,,,,,,,,,,,,,,
15-30,4-2,0-0,,1842202,1,1842212,,,7,Ad,Rudy Quan,Far,,,,,,,,,,25,115,Crosscourt,Forehand,,,,,,,,,,-31,-134,1,,,,,,,,,,,,,,,,,,,
30-30,4-2,0-0,1,1875104,,,,,1,Deuce,Rudy Quan,Far,0,T,36,-1,1,Body,81,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,4-2,0-0,,1891981,,,,,2,Deuce,Rudy Quan,Far,,,,,,,,,,100,-562,Crosscourt,Forehand,,,,,,,,,,-116,186,,,,,,,,,,,,,,,,,,,,
30-30,4-2,0-0,,1893370,,,,,3,Deuce,Rudy Quan,Far,,,,,,,,,,-133,537,Crosscourt,Forehand,,,,,,,,,,57,-278,,,,,,,,,,,,,,,,,,,,
30-30,4-2,0-0,,1895012,,,,,4,Deuce,Rudy Quan,Far,,,,,,,,,,76,-317,Down the Line,Forehand,,,,1,,,,,,92,375,,,,,,,,,,,,,,,,,,,,
30-30,4-2,0-0,,1896038,,,,,5,Ad,Rudy Quan,Far,,,,,,,,,,102,558,Down the Line,Backhand,1,,,,,,,,,49,-57,,,,,,,,,,,,,,,,,,,,
30-30,4-2,0-0,,1900601,1,1900611,,,6,Deuce,Rudy Quan,Far,,,,,,,,,,46,-74,Down the Line,Forehand,,,1,,,,,,,118,87,1,,,,,,,,,,,,,,,,,,,
40-30,4-2,0-0,1,1931861,,,,,1,Ad,Rudy Quan,Far,1,T,-39,-156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-30,4-2,0-0,,1934445,,,,,2,Ad,Rudy Quan,Far,,,,,,,,,,-4,-562,Crosscourt,Forehand,,,,,,,,,,6,370,,,,,,,,,,,,,,,,,,,,
40-30,4-2,0-0,,1936073,,,,,3,Deuce,Rudy Quan,Far,,,,,,,,,,-34,540,Crosscourt,Forehand,,,,,,,,,,100,-289,,,,,,,,,,,,,,,,,,,,
40-30,4-2,0-0,,1937522,,,,,4,Deuce,Rudy Quan,Far,,,,,,,,,,62,-488,Down the Line,Forehand,,,,,,,,,,97,162,,,,,,,,,,,,,,,,,,,,
40-30,4-2,0-0,,1938711,,,,,5,Ad,Rudy Quan,Far,,,,,,,,,,198,529,Crosscourt,Backhand,,,,,,,,,,-55,-92,,,,,,,,,,,,,,,,,,,,
40-30,4-2,0-0,,1940233,1,1941172,,,6,Ad,Rudy Quan,Far,,,,,,,,,,-42,-338,Down the Line,Forehand,,,,,,,,,,-76,-1,,,,1,,,,,,,,,,,,,,,,
0-0,5-2,0-0,1,2081413,,,,,1,Deuce,Aristotelis Thanos,Far,1,Wide,116,-129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,5-2,0-0,,2083717,,,,,2,Deuce,Aristotelis Thanos,Far,,,,,,,,,,241,-549,Crosscourt,Forehand,,,,,,,,,,-47,178,,,,,,,,,,,,,,,,,,,,
0-0,5-2,0-0,,2085073,,,,,3,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-63,374,Crosscourt,Forehand,,,,,,,,,,44,-110,,,,,,,,,,,,,,,,,,,,
0-0,5-2,0-0,,2086085,,,,,4,Deuce,Aristotelis Thanos,Far,,,,,,,,,,60,-528,Down the Line,Forehand,1,,,,,,,,,57,354,,,,,,,,,,,,,,,,,,,,
0-0,5-2,0-0,,2087939,1,2089453,,,5,Ad,Aristotelis Thanos,Far,,,,,,,,,,81,505,Down the Line,Forehand,,,,,,,,,,121,-313,1,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,1,2117541,,,,,1,Ad,Aristotelis Thanos,Far,1,T,-44,-126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2120020,,,,,2,Ad,Aristotelis Thanos,Far,,,,,,,,,,-4,-517,Down the Line,Forehand,,,,,,,,,,-50,159,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2121274,,,,,3,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-18,307,Crosscourt,Forehand,,,,,,,,,,70,-305,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2122474,,,,,4,Deuce,Aristotelis Thanos,Far,,,,,,,,,,118,-552,Down the Line,Forehand,,,,,,,,,,30,338,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2123696,,,,,5,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-36,534,Down the Line,Forehand,,,,,,,,,,-31,-132,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2125436,,,,,6,Ad,Aristotelis Thanos,Far,,,,,,,,,,-28,-560,Crosscourt,Backhand,,,,,,,,,,92,356,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2126578,,,,,7,Ad,Aristotelis Thanos,Far,,,,,,,,,,193,526,Crosscourt,Forehand,,,,,,,,,,-95,-121,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2127654,,,,,8,Ad,Aristotelis Thanos,Far,,,,,,,,,,-178,-330,Down the Line,Backhand,,,,,,,,,,-82,306,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2128957,,,,,9,Ad,Aristotelis Thanos,Far,,,,,,,,,,4,505,Down the Line,Forehand,,,,,,,,,,28,-124,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2130180,,,,,10,Deuce,Aristotelis Thanos,Far,,,,,,,,,,177,-493,Crosscourt,Forehand,,,,,,,,,,-87,162,,,,,,,,,,,,,,,,,,,,
15-0,5-2,0-0,,2131375,1,2132758,,,11,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-47,518,Crosscourt,Forehand,,,,,,,,,,62,2,,,,1,,,,,,,,,,,,,,,,
15-15,5-2,0-0,1,2159192,,,,,1,Deuce,Aristotelis Thanos,Far,1,Wide,121,-188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,5-2,0-0,,2163789,,,,,2,Deuce,Aristotelis Thanos,Far,,,,,,,,,,166,-544,Crosscourt,Forehand,,,,,,,,,,-18,364,,,,,,,,,,,,,,,,,,,,
15-15,5-2,0-0,,2164694,,,,,3,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-23,529,Crosscourt,Forehand,,,,,,,,,,116,-297,,,,,,,,,,,,,,,,,,,,
15-15,5-2,0-0,,2165730,,,,,4,Deuce,Aristotelis Thanos,Far,,,,,,,,,,214,-482,Down the Line,Forehand,,,,,,,,,,89,386,,,,,,,,,,,,,,,,,,,,
15-15,5-2,0-0,,2166917,1,2168631,,,5,Ad,Aristotelis Thanos,Far,,,,,,,,,,86,561,Crosscourt,Forehand,,,,,,,,,,-100,-289,1,,,,,,,,,,,,,,,,,,,
30-15,5-2,0-0,1,2192740,,,,,1,Ad,Aristotelis Thanos,Far,0,Wide,-186,-169,1,Body,-71,-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,5-2,0-0,,2208167,,,,,2,Ad,Aristotelis Thanos,Far,,,,,,,,,,-20,-533,Down the Line,Backhand,,,,,,,,,,-50,354,,,,,,,,,,,,,,,,,,,,
30-15,5-2,0-0,,2210045,,,,,3,Ad,Aristotelis Thanos,Far,,,,,,,,,,86,532,Down the Line,Forehand,,,,,,,,,,102,-337,,,,,,,,,,,,,,,,,,,,
30-15,5-2,0-0,,2211339,,,,,4,Deuce,Aristotelis Thanos,Far,,,,,,,,,,249,-549,Down the Line,Forehand,,,,,,,,,,84,375,,,,,,,,,,,,,,,,,,,,
30-15,5-2,0-0,,2212670,1,2214155,,,5,Ad,Aristotelis Thanos,Far,,,,,,,,,,57,518,Crosscourt,Backhand,,,,,,,,,,-122,-292,1,,,,,,,,,,,,,,,,,,,
40-15,5-2,0-0,1,2239002,1,2242403,,,1,Deuce,Aristotelis Thanos,Far,1,Wide,121,-121,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,1,2277684,,,,,1,Deuce,Rudy Quan,Near,1,T,-36,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,2281006,1,2282816,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-98,526,Down the Line,Forehand,,,,,,,,,,-92,-502,,,,,1,,,,,,,,,,,,,,,
15-0,5-3,0-0,1,2312747,,,,,1,Ad,Rudy Quan,Near,1,Body,97,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,5-3,0-0,,2315744,,,,,2,Ad,Rudy Quan,Near,,,,,,,,,,201,545,Down the Line,Backhand,,,,,,,,,,28,-62,,,,,,,,,,,,,,,,,,,,
15-0,5-3,0-0,,2317182,,,,,3,Deuce,Rudy Quan,Near,,,,,,,,,,17,-317,Crosscourt,Forehand,,,,,,,,,,-138,426,,,,,,,,,,,,,,,,,,,,
15-0,5-3,0-0,,2319132,,,,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-138,564,Crosscourt,Forehand,,,,,,,,,,92,-278,,,,,,,,,,,,,,,,,,,,
15-0,5-3,0-0,,2320167,,,,,5,Deuce,Rudy Quan,Near,,,,,,,,,,238,-512,Down the Line,Forehand,,,,1,,,,,,110,375,,,,,,,,,,,,,,,,,,,,
15-0,5-3,0-0,,2321260,1,2325605,,,6,Ad,Rudy Quan,Near,,,,,,,,,,140,524,Down the Line,Backhand,,,,,,,,,,28,383,,,,1,,,,,,,,,,,,,,,,
30-0,5-3,0-0,1,2345772,,,,,1,Deuce,Rudy Quan,Near,0,T,-26,-1,1,T,-50,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,5-3,0-0,,2362912,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-63,564,Down the Line,Forehand,,,,,,,,,,-50,-126,,,,,,,,,,,,,,,,,,,,
30-0,5-3,0-0,,2364618,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-10,-343,Crosscourt,Backhand,,,,,,,,,,97,351,,,,,,,,,,,,,,,,,,,,
30-0,5-3,0-0,,2365682,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,137,580,Crosscourt,Backhand,,,,,,,,,,-108,-84,,,,,,,,,,,,,,,,,,,,
30-0,5-3,0-0,,2367074,,,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-191,-557,Crosscourt,Backhand,,,,,,,,,,54,343,,,,,,,,,,,,,,,,,,,,
30-0,5-3,0-0,,2368353,,,,,6,Ad,Rudy Quan,Near,,,,,,,,,,140,540,Down the Line,Backhand,,,,,,,,,,121,-310,,,,,,,,,,,,,,,,,,,,
30-0,5-3,0-0,,2369603,1,2371933,,,7,Deuce,Rudy Quan,Near,,,,,,,,,,129,-544,Down the Line,Forehand,1,,,,,,,,,81,543,,,,,1,,,,,,,,,,,,,,,
30-15,5-3,0-0,1,2399922,,,,,1,Ad,Rudy Quan,Near,1,Body,105,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,5-3,0-0,,2402188,,,,,2,Ad,Rudy Quan,Near,,,,,,,,,,153,532,Down the Line,Backhand,1,,,,,,,,,97,-121,,,,,,,,,,,,,,,,,,,,
30-15,5-3,0-0,,2404283,,,,,3,Deuce,Rudy Quan,Near,,,,,,,,,,54,-330,Crosscourt,Forehand,,,,,1,,,,,-92,106,,,,,,,,,,,,,,,,,,,,
30-15,5-3,0-0,,2407142,1,2407152,,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-133,137,Crosscourt,Forehand,,,,,,,,,,70,2,,,,1,,,,,,,,,,,,,,,,
40-15,5-3,0-0,1,2429573,,,,,1,Deuce,Rudy Quan,Near,0,T,-15,-1,1,T,-39,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,5-3,0-0,,2456125,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-47,510,Down the Line,Forehand,,,,,,,,,,-39,-364,,,,,,,,,,,,,,,,,,,,
40-15,5-3,0-0,,2457884,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-74,-389,Down the Line,Backhand,,,,,,,,,,-52,167,,,,,,,,,,,,,,,,,,,,
40-15,5-3,0-0,,2459435,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,20,323,Crosscourt,Forehand,,,,,,,,,,-116,-302,,,,,,,,,,,,,,,,,,,,
40-15,5-3,0-0,,2460770,,,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-82,-549,Down the Line,Backhand,,,,,,,,,,-114,170,,,,,,,,,,,,,,,,,,,,
40-15,5-3,0-0,,2463157,,,,,6,Deuce,Rudy Quan,Near,,,,,,,,,,-106,94,Crosscourt,Forehand,,,,,1,,,,,113,-108,,,,,,,,,,,,,,,,,,,,
40-15,5-3,0-0,,2464931,1,2464941,,,7,Deuce,Rudy Quan,Near,,,,,,,,,,70,-125,Crosscourt,Forehand,,,,,,,,,,-301,359,,,1,,,,,,,,,,,,,,,,,
40-30,5-3,0-0,1,2493483,,,,,1,Ad,Rudy Quan,Near,1,Body,86,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-30,5-3,0-0,,2495701,,,,,2,Ad,Rudy Quan,Near,,,,,,,,,,132,553,Down the Line,Forehand,,,,,,,,,,36,-308,,,,,,,,,,,,,,,,,,,,
40-30,5-3,0-0,,2497769,,,,,3,Deuce,Rudy Quan,Near,,,,,,,,,,60,-520,Down the Line,Forehand,,,,,,,,,,46,380,,,,,,,,,,,,,,,,,,,,
40-30,5-3,0-0,,2499498,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,25,366,Crosscourt,Forehand,,,,,,,,,,-116,-316,,,,,,,,,,,,,,,,,,,,
40-30,5-3,0-0,,2500730,1,2502837,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-181,-506,Down the Line,Backhand,,,,,,,,,,-141,399,1,,,,,,,,,,,,,,,,,,,
0-0,0-0,1-0,1,2666464,1,2683976,,,1,Deuce,Aristotelis Thanos,Near,0,T,20,2,0,T,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,1,2704733,,,,,1,Ad,Aristotelis Thanos,Near,1,T,33,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,2708485,,,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,153,526,Down the Line,Forehand,,,,,,,,,,36,-297,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,2709794,,,,,3,Deuce,Aristotelis Thanos,Near,,,,,,,,,,70,-544,Crosscourt,Forehand,,,,,,,,,,-7,399,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,2711401,,,,,4,Ad,Aristotelis Thanos,Near,,,,,,,,,,76,553,Crosscourt,Forehand,,,,,,,,,,-47,-113,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,2712591,,,,,5,Deuce,Aristotelis Thanos,Near,,,,,,,,,,4,-522,Crosscourt,Backhand,,,,,,,,,,-63,378,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,2714139,,,,,6,Ad,Aristotelis Thanos,Near,,,,,,,,,,14,532,Crosscourt,Forehand,,,,,,,,,,-122,-153,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,2715540,1,2716641,,,7,Ad,Aristotelis Thanos,Near,,,,,,,,,,-119,-525,Crosscourt,Backhand,,,,,,,,,,36,-1,,,,1,,,,,,,,,,,,,,,,
0-30,0-0,1-0,1,2746947,,,,,1,Deuce,Aristotelis Thanos,Near,1,Body,-90,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2748995,,,,,2,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-66,588,Crosscourt,Backhand,,,,,,,,,,49,-345,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2750671,,,,,3,Deuce,Aristotelis Thanos,Near,,,,,,,,,,86,-522,Down the Line,Forehand,,,,,,,,,,102,340,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2752062,,,,,4,Ad,Aristotelis Thanos,Near,,,,,,,,,,182,558,Crosscourt,Backhand,,,,,,,,,,-74,-278,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2753659,,,,,5,Ad,Aristotelis Thanos,Near,,,,,,,,,,-124,-541,Crosscourt,Backhand,,,,,,,,,,12,290,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2754944,,,,,6,Ad,Aristotelis Thanos,Near,,,,,,,,,,126,505,Crosscourt,Backhand,,,,,,,,,,-44,-292,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2756336,,,,,7,Ad,Aristotelis Thanos,Near,,,,,,,,,,-63,-520,Crosscourt,Backhand,,,,,,,,,,89,378,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2758241,,,,,8,Ad,Aristotelis Thanos,Near,,,,,,,,,,230,521,Crosscourt,Backhand,,,,,,,,,,-36,-292,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2759519,,,,,9,Ad,Aristotelis Thanos,Near,,,,,,,,,,-52,-544,Crosscourt,Backhand,,,,,,,,,,110,308,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2760984,,,,,10,Ad,Aristotelis Thanos,Near,,,,,,,,,,180,532,Down the Line,Backhand,,,,,,,,,,38,-310,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2762349,,,,,11,Deuce,Aristotelis Thanos,Near,,,,,,,,,,54,-517,Crosscourt,Forehand,,,,,,,,,,-76,375,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2763445,,,,,12,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-50,524,Down the Line,Forehand,,,,,,,,,,-18,-262,,,,,,,,,,,,,,,,,,,,
0-30,0-0,1-0,,2765169,1,2766485,,,13,Ad,Aristotelis Thanos,Near,,,,,,,,,,-26,-512,Down the Line,Forehand,,,,,,,,,,-36,-1,,,,1,,,,,,,,,,,,,,,,
0-40,0-0,1-0,1,2787688,,,,,1,Ad,Aristotelis Thanos,Near,1,Wide,116,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,2791689,1,2793773,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,196,518,Crosscourt,Backhand,,,,,,,,,,-114,-476,,,,,1,,,,,,,,,,,,,,,
15-40,0-0,1-0,1,2807969,1,2811486,,1,1,Deuce,Aristotelis Thanos,Near,1,T,-12,173,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
30-40,0-0,1-0,1,2830092,,,,1,1,Ad,Aristotelis Thanos,Near,0,T,-28,207,1,Wide,137,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,0-0,1-0,,2840979,,,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,252,572,Crosscourt,Backhand,,,,,,,,,,-63,-324,,,,,,,,,,,,,,,,,,,,
30-40,0-0,1-0,,2842697,,,,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-100,-509,Down the Line,Forehand,,,,,,,,,,-90,380,,,,,,,,,,,,,,,,,,,,
30-40,0-0,1-0,,2844061,,,,,4,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-63,521,Down the Line,Forehand,,,,,,,,,,-23,-86,,,,,,,,,,,,,,,,,,,,
30-40,0-0,1-0,,2845402,,,,,5,Deuce,Aristotelis Thanos,Near,,,,,,,,,,4,-373,Down the Line,Forehand,,,,1,,,,,,102,380,,,,,,,,,,,,,,,,,,,,
30-40,0-0,1-0,,2846544,1,2849712,,,6,Ad,Aristotelis Thanos,Near,,,,,,,,,,172,553,Down the Line,Backhand,1,,,,,,,,,246,399,,,1,1,,,,,,,,,,,,,,,,
40-40,0-0,1-0,1,2892585,,,,1,1,Deuce,Aristotelis Thanos,Near,0,T,-28,-1,1,T,-31,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-40,0-0,1-0,,2911883,,,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,28,548,Crosscourt,Backhand,,,,,,,,,,-2,-305,,,,,,,,,,,,,,,,,,,,
40-40,0-0,1-0,,2913859,1,2916274,,,3,Deuce,Aristotelis Thanos,Near,,,,,,,,,,126,-570,Crosscourt,Forehand,,,,,,,,,,-189,335,,,1,,,,,,,,,,,,,,,,,
0-0,1-0,1-0,1,2955994,,,,,1,Deuce,Rudy Quan,Near,1,Body,-76,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,1-0,1-0,,2985935,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-174,580,Down the Line,Forehand,,,,,,,,,,-121,-404,,,,,,,,,,,,,,,,,,,,
0-0,1-0,1-0,,2987376,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-105,-581,Down the Line,Backhand,,,,,,,,,,-33,411,,,,,,,,,,,,,,,,,,,,
0-0,1-0,1-0,,2989730,,,,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-60,610,Down the Line,Forehand,,,,,,,,,,-76,-286,,,,,,,,,,,,,,,,,,,,
0-0,1-0,1-0,,2990761,1,2995156,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-156,-612,Down the Line,Backhand,,,,,,,,,,-190,320,,,1,,,,,,,,,,,,,,,,,
0-15,1-0,1-0,1,2994923,,,,,1,Ad,Rudy Quan,Near,0,Body,76,265,1,Body,82,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,1-0,1-0,,3022503,,,,,2,Ad,Rudy Quan,Near,,,,,,,,,,119,576,Crosscourt,Forehand,,,,,,,,,,-86,-253,,,,,,,,,,,,,,,,,,,,
0-15,1-0,1-0,,3023642,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-124,-487,Crosscourt,Backhand,,,,,,,,,,95,267,,,,,,,,,,,,,,,,,,,,
0-15,1-0,1-0,,3025150,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,132,488,Down the Line,Backhand,,,,,,,,,,20,-263,,,,,,,,,,,,,,,,,,,,
0-15,1-0,1-0,,3026331,,,,,5,Deuce,Rudy Quan,Near,,,,,,,,,,7,-547,Crosscourt,Forehand,,,,,,,,,,-84,224,,,,,,,,,,,,,,,,,,,,
0-15,1-0,1-0,,3027555,1,3029482,,,6,Deuce,Rudy Quan,Near,,,,,,,,,,-94,511,Down the Line,Forehand,,,,,,,,,,-193,-221,,1,,,,,,,,,,,,,,,,,,
15-15,1-0,1-0,1,3032389,,,,,1,Deuce,Rudy Quan,Near,1,T,-38,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,1-0,1-0,,3057235,1,3059133,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-84,511,Crosscourt,Backhand,,,,,,,,,,71,104,,,,1,,,,,,,,,,,,,,,,
30-15,1-0,1-0,1,3069385,,,,,1,Ad,Rudy Quan,Near,1,Wide,108,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3079989,,,,,2,Ad,Rudy Quan,Near,,,,,,,,,,140,572,Down the Line,Backhand,,,,,,,,,,36,-219,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3081294,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-17,-471,Down the Line,Forehand,,,,,,,,,,-134,270,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3083313,,,,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-172,506,Crosscourt,Forehand,,,,,,,,,,87,-257,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3083594,,,,,5,Deuce,Rudy Quan,Near,,,,,,,,,,154,-538,Crosscourt,Forehand,,,,,,,,,,-36,269,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3085463,,,,,6,Deuce,Rudy Quan,Near,,,,,,,,,,-100,524,Down the Line,Forehand,,,,,,,,,,-100,-356,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3086291,,,,,7,Ad,Rudy Quan,Near,,,,,,,,,,-124,-594,Crosscourt,Backhand,,,,,,,,,,79,424,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3088045,,,,,8,Ad,Rudy Quan,Near,,,,,,,,,,116,572,Down the Line,Backhand,,,,,,,,,,36,-411,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3089796,,,,,9,Deuce,Rudy Quan,Near,,,,,,,,,,50,-583,Down the Line,Forehand,,,,,,,,,,98,395,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3090791,,,,,10,Ad,Rudy Quan,Near,,,,,,,,,,119,575,Crosscourt,Backhand,,,,,,,,,,-62,-280,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3092383,,,,,11,Ad,Rudy Quan,Near,,,,,,,,,,-113,-535,Crosscourt,Forehand,,,,,,,,,,42,226,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3093857,,,,,12,Ad,Rudy Quan,Near,,,,,,,,,,66,506,Down the Line,Backhand,,,,,,,,,,143,-291,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3095414,,,,,13,Deuce,Rudy Quan,Near,,,,,,,,,,175,-599,Crosscourt,Forehand,,,,,,,,,,-68,405,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3097143,,,,,14,Deuce,Rudy Quan,Near,,,,,,,,,,-38,554,Down the Line,Forehand,,,,,,,,,,-92,-321,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-0,,3098118,,,,,15,Ad,Rudy Quan,Near,,,,,,,,,,-150,-583,Crosscourt,Backhand,,,,,,,,,,55,416,,,,,,,,,,,,,,,,,,,,
