pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
0-40,3-2,0-0,,1517836,1,,,,2,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-42,-474,Crosscourt,Forehand,,,,,,,,,,94,0,,,,1,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,1,1522486,,,,,1,Deuce,Govind Nanda,Near,0,Wide,-168,197,1,Body,-56,205,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1555686,,,,,3,Ad,Govind Nanda,Near,,,,,,,,,,-21,-466,Crosscourt,Backhand,,,,,,,,,,75,234,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1556563,,,,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-114,472,Down the Line,Forehand,,,,,,,,,,-72,-301,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1556967,,,,,4,Ad,Govind Nanda,Near,,,,,,,,,,54,458,Crosscourt,Backhand,,,,,,,,,,-66,-248,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1558267,,,,,5,Ad,Govind Nanda,Near,,,,,,,,,,-53,-461,Crosscourt,Backhand,,,,,,,,,,59,440,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1559712,,,,,6,Ad,Govind Nanda,Near,,,,,,,,,,70,458,Crosscourt,Backhand,,,,,,,,,,-45,-280,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1560772,,,,,7,Ad,Govind Nanda,Near,,,,,,,,,,-61,-466,Crosscourt,Backhand,,,,,,,,,,35,413,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1562385,,,,,8,Ad,Govind Nanda,Near,,,,,,,,,,56,472,Down the Line,Backhand,,,,,,,,,,91,-288,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1563506,,,,,9,Deuce,Govind Nanda,Near,,,,,,,,,,70,-477,Crosscourt,Forehand,,,,,,,,,,-72,250,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1564785,,,,,10,Deuce,Govind Nanda,Near,,,,,,,,,,-146,469,Crosscourt,Forehand,,,,,,,,,,75,-242,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1565865,,,,,11,Deuce,Govind Nanda,Near,,,,,,,,,,155,-469,Down the Line,Forehand,,,,,,,,,,75,373,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1567178,,,,,12,Ad,Govind Nanda,Near,,,,,,,,,,43,461,Crosscourt,Backhand,,,,,,,,,,-45,-309,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1568255,,,,,13,Ad,Govind Nanda,Near,,,,,,,,,,-58,-437,Crosscourt,Backhand,1,,,,,,,,,88,160,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1570401,,,,,14,Ad,Govind Nanda,Near,,,,,,,,,,147,240,Crosscourt,Backhand,1,,,,,,,,,-74,-64,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-4,0-0,,1581035,1,,,,15,Ad,Govind Nanda,Near,,,,,,,,,,-109,-80,Down the Line,Backhand,,1,,,,,1,,,-144,336,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-4,0-0,1,1593687,1,,,,1,Ad,Govind Nanda,Near,1,Wide,144,224,,,,,1,,,,,,,,,,,,,,,,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,1,1609893,,,,,1,Deuce,Govind Nanda,Near,0,T,88,216,0,T,83,80,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1645174,,,,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-165,410,Crosscourt,Forehand,,,,,,,,,,70,-402,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1646071,,,,,3,Deuce,Govind Nanda,Near,,,,,,,,,,78,-464,Down the Line,Forehand,,,,,,,,,,109,245,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1647512,,,,,4,Ad,Govind Nanda,Near,,,,,,,,,,46,466,Crosscourt,Backhand,1,,,,,,,,,-98,-306,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1649398,,,,,5,Ad,Govind Nanda,Near,,,,,,,,,,-170,-442,Down the Line,Forehand,,,,,,,,,,-96,258,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1650601,,,,,6,Deuce,Govind Nanda,Near,,,,,,,,,,-80,477,Crosscourt,Forehand,,,,,,,,,,144,-352,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1651987,,,,,7,Deuce,Govind Nanda,Near,,,,,,,,,,176,-472,Down the Line,Forehand,,,,,,,,,,48,256,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1653362,,,,,8,Deuce,Govind Nanda,Near,,,,,,,,,,-5,466,Down the Line,Backhand,,,,,,,,,,-122,-304,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1654294,,,,,9,Ad,Govind Nanda,Near,,,,,,,,,,-176,-536,Crosscourt,Backhand,,,,,,,,,,38,221,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1655828,,,,,10,Ad,Govind Nanda,Near,,,,,,,,,,38,221,Down the Line,Backhand,1,,,,,,,,,123,-448,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1656916,,,,,11,Deuce,Govind Nanda,Near,,,,,,,,,,229,-586,Down the Line,Forehand,,,,,,,,,,72,242,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1658776,,,,,12,Ad,Govind Nanda,Near,,,,,,,,,,83,234,Crosscourt,Backhand,,1,,,,,,1,,-96,-242,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1659682,,,,,13,Ad,Govind Nanda,Near,,,,,,,,,,-192,-464,Crosscourt,Backhand,,,,,,,,1,,46,237,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-0,2-4,0-0,,1660804,1,,,,14,Ad,Govind Nanda,Near,,,,,,,,,,48,234,Down the Line,Backhand,1,1,,,,,,1,,72,-232,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,1,1661767,,,,,1,Ad,Govind Nanda,Near,1,T,16,224,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1698121,,,,,2,Ad,Govind Nanda,Near,,,,,,,,,,0,461,Down the Line,Forehand,1,,,,,,,,,-125,-237,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1699557,,,,,4,Ad,Govind Nanda,Near,,,,,,,,,,88,469,Crosscourt,Backhand,,,,,,,,,,-37,-269,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1699689,,,,,3,Ad,Govind Nanda,Near,,,,,,,,,,-120,-352,Crosscourt,Backhand,1,,,,,,,,,59,264,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1700860,,,,,5,Ad,Govind Nanda,Near,,,,,,,,,,-50,-437,Down the Line,Backhand,,,,,,,,,,-45,352,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1702225,,,,,6,Deuce,Govind Nanda,Near,,,,,,,,,,-34,456,Crosscourt,Forehand,,,,,,,,,,59,-229,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1703155,,,,,7,Deuce,Govind Nanda,Near,,,,,,,,,,117,-472,Crosscourt,Forehand,,,,,,,,,,-5,298,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1704363,,,,,8,Ad,Govind Nanda,Near,,,,,,,,,,16,480,Crosscourt,Forehand,,,,,,,,,,-146,-274,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1706078,,,,,9,Ad,Govind Nanda,Near,,,,,,,,,,-184,-498,Crosscourt,Backhand,1,,,,,,,,,64,258,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1707274,,,,,10,Ad,Govind Nanda,Near,,,,,,,,,,131,448,Down the Line,Forehand,,,,,,,,,,123,-306,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1708566,,,,,11,Deuce,Govind Nanda,Near,,,,,,,,,,160,-536,Crosscourt,Forehand,,,,,,,,,,-74,274,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1709981,,,,,12,Deuce,Govind Nanda,Near,,,,,,,,,,-64,464,Down the Line,Forehand,,,,,,,,,,-152,-104,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1711280,,,,,13,Ad,Govind Nanda,Near,,,,,,,,,,-162,-498,Crosscourt,Backhand,1,,,,,,,,,27,357,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1713148,,,,,14,Ad,Govind Nanda,Near,,,,,,,,,,102,453,Down the Line,Forehand,,,,,,,,,,141,-328,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-15,2-4,0-0,,1714354,1,,,,15,Deuce,Govind Nanda,Near,,,,,,,,,,208,-530,Down the Line,Forehand,,,,,,,,,,184,429,,1,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,2-4,0-0,1,1716534,,,,,1,Deuce,Govind Nanda,Near,0,Body,-90,0,1,Wide,-114,216,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,2-4,0-0,,1772893,,,,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-162,464,Crosscourt,Forehand,,,,,,,,,,51,-405,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,2-4,0-0,,1773849,,,,,3,Deuce,Govind Nanda,Near,,,,,,,,,,38,-458,Down the Line,Forehand,,,,,,,,,,94,232,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,2-4,0-0,,1775364,,,,,4,Ad,Govind Nanda,Near,,,,,,,,,,91,464,Crosscourt,Backhand,,,,,,,,,,-90,-410,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-30,2-4,0-0,,1776571,1,,,,5,Ad,Govind Nanda,Near,,,,,,,,,,-141,-522,Crosscourt,Backhand,,,,,,,,,,56,0,,,,1,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-4,0-0,1,1833363,,,,,1,Deuce,Govind Nanda,Near,0,T,184,274,0,T,78,234,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-4,0-0,,1844119,,,,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-69,418,Crosscourt,Backhand,,,,,,,,,,24,-357,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-4,0-0,,1844120,,,,,3,Deuce,Govind Nanda,Near,,,,,,,,,,78,-418,Down the Line,Backhand,,,,,,,,,,80,416,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-4,0-0,,1845663,,,,,4,Ad,Govind Nanda,Near,,,,,,,,,,22,493,Crosscourt,Backhand,,,,,,,,,,-96,-234,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-4,0-0,,1846775,,,,,5,Ad,Govind Nanda,Near,,,,,,,,,,-146,-448,Crosscourt,Backhand,,,,,,,,,,94,258,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-4,0-0,,1847952,,,,,6,Ad,Govind Nanda,Near,,,,,,,,,,54,464,Down the Line,Backhand,,,,,,,,,,131,-336,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-4,0-0,,1849188,1,,,,7,Deuce,Govind Nanda,Near,,,,,,,,,,189,-536,Down the Line,Forehand,,,,,,,,,,277,237,,1,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
0-0,2-5,0-0,1,1958821,1,,,,1,Deuce,Nishesh Basavareddy,Near,0,T,-18,264,0,T,-13,0,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,1,1969250,,,,,1,Ad,Nishesh Basavareddy,Near,1,Body,102,232,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,,2001161,,,,,2,Ad,Nishesh Basavareddy,Near,,,,,,,,,,133,469,Crosscourt,Backhand,,,,,,,,,1,-13,-453,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,,2003714,,,,,3,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-128,-560,Crosscourt,Forehand,,,,,,,,,,54,365,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,,2005143,,,,,4,Ad,Nishesh Basavareddy,Near,,,,,,,,,,62,474,Crosscourt,Backhand,,,,,,,,,,-34,-344,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,,2006562,,,,,5,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-122,-498,Crosscourt,Forehand,,,,,,,,,,78,232,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,,2008190,,,,,6,Ad,Nishesh Basavareddy,Near,,,,,,,,,,75,461,Crosscourt,Backhand,,,,,,,,,,-45,-354,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,,2009488,,,,,7,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-72,-501,Down the Line,Backhand,,,,,,,,,,-136,237,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,,2010956,,,,,8,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-173,482,Crosscourt,Forehand,,,,,,,,,,40,-256,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,,2012359,,,,,9,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,88,-448,Down the Line,Forehand,,,,,,,,,,78,272,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-0,2-5,0-0,,2013661,1,,,,10,Ad,Nishesh Basavareddy,Near,,,,,,,,,,94,474,Crosscourt,Backhand,1,,,,,,,,,-157,-480,,,,,1,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,2-5,0-0,1,2015811,,,,,1,Deuce,Nishesh Basavareddy,Near,0,Wide,-178,242,1,Wide,-117,218,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,2-5,0-0,,2056908,,,,,2,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-133,440,Down the Line,Forehand,,,,,,,,,,-32,-344,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,2-5,0-0,,2057683,,,,,3,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,0,-410,Down the Line,Backhand,,,,,,,,,,78,384,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,2-5,0-0,,2058636,,,,,4,Ad,Nishesh Basavareddy,Near,,,,,,,,,,104,472,Down the Line,Backhand,,,,,,,,,1,78,-27,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-15,2-5,0-0,,2060546,1,,,,5,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,16,-163,Crosscourt,Forehand,,,,1,,,,,,-146,229,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,1,2065257,,,,,1,Ad,Nishesh Basavareddy,Near,1,T,38,229,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,,2098558,,,,,2,Ad,Nishesh Basavareddy,Near,,,,,,,,,,51,461,Down the Line,Forehand,,,,,,,,,,14,-386,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,,2099432,,,,,3,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-2,-506,Down the Line,Forehand,,,,,,,,,,-98,261,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,,2100846,,,,,4,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-122,466,Down the Line,Forehand,,,,,,,,,,-69,-248,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,,2101863,,,,,5,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-21,-496,Crosscourt,Backhand,,,,,,,,,,78,301,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,,2103185,,,,,6,Ad,Nishesh Basavareddy,Near,,,,,,,,,,56,477,Crosscourt,Backhand,1,,,,,,,,,-42,-245,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,,2104919,,,,,7,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-64,-384,Crosscourt,Backhand,,,,,,,,,,123,269,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,,2106236,,,,,8,Ad,Nishesh Basavareddy,Near,,,,,,,,,,149,469,Crosscourt,Backhand,,,,,,,,,,-82,-218,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,,2107743,,,,,9,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-176,-333,Down the Line,Backhand,1,,,,,,,,,-128,213,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-30,2-5,0-0,,2110179,1,,,,10,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-117,264,Down the Line,Forehand,,,,,,,,,,-77,0,,,,1,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,1,2110180,,,,,1,Deuce,Nishesh Basavareddy,Near,0,T,38,5,1,Body,-93,133,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,,2154475,,,,,2,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-181,496,Crosscourt,Forehand,,,,,,,,,,51,-280,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,,2155249,,,,,3,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,78,-469,Crosscourt,Forehand,,,,,,,,,,-90,269,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,,2156424,,,,,4,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-117,517,Crosscourt,Forehand,,,,,,,,,,91,-272,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,,2157790,,,,,5,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,157,-464,Crosscourt,Forehand,,,,,,,,,,-80,264,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,,2158917,,,,,6,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-149,472,Crosscourt,Forehand,,,,,,,,,,125,-405,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,,2160971,,,,,7,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,144,-493,Down the Line,Forehand,,,,,,,,,,30,258,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,,2161827,,,,,8,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-24,485,Down the Line,Forehand,,,,,,,,,,-96,-344,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,,2162892,,,,,9,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-213,-544,Crosscourt,Backhand,1,,,,,,,,,14,83,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
15-40,2-5,0-0,,2164636,1,,,,10,Ad,Nishesh Basavareddy,Near,,,,,,,,,,8,51,Down the Line,Forehand,,1,,,,,1,,,54,-45,1,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
30-40,2-5,0-0,1,2164758,,,,,1,Ad,Nishesh Basavareddy,Near,0,Body,80,0,1,T,38,168,,,,,,,,,,,,,,,,,,,,,,UCLA,04/12/24,D1,,,,LATC,Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,
