Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time
Ferguson,2,return,Backhand,Topspin,33.749821,222,0,0,service_box,ad,far,1.595677,15.500267,out,deuce,near,2.057993,-0.542598,0.960894,inside in,In,false,22:43:09,6217.810059
Aadarsh,3,serve_plus_one,Forehand,Topspin,66.939728,222,0,0,no_mans_land,deuce,near,2.676305,3.524304,no_mans_land,ad,far,0.681356,24.155951,0.71007,inside in,In,false,22:43:11,6219.569824
Aadarsh,1,serve,Serve,Flat,87.178825,224,0,0,service_box,ad,near,-3.097371,5.615632,no_mans_land,ad,far,1.418812,24.426302,2.45023,out wide,In,false,22:43:36,6244.790039
Ferguson,2,return,Backhand,Topspin,45.763298,224,0,0,out,ad_alley,far,5.457408,24.040405,no_mans_land,ad_alley,near,-4.719146,-0.094364,1.116813,cross court,Out,false,22:43:37,6245.589844
Aadarsh,1,serve,Serve,Flat,92.566994,225,0,0,service_box,deuce,near,2.027019,6.35688,no_mans_land,deuce,far,-0.37088,23.425589,2.259617,down the T,In,false,22:44:22,6290.259766
Ferguson,2,return,Backhand,Topspin,32.42112,225,0,0,no_mans_land,ad_alley,far,5.11033,18.900663,out,deuce,near,3.013134,-1.270642,0.673011,inside in,Out,false,22:44:22,6290.97998
Aadarsh,1,serve,Serve,Flat,84.334824,226,0,0,service_box,deuce,far,-1.957234,17.323122,no_mans_land,ad,far,1.22542,24.157345,2.049912,out wide,Net,false,22:44:50,6318.75
Aadarsh,1,serve,Serve,Flat,52.661579,227,0,0,service_box,ad,near,-3.066765,6.572221,no_mans_land,ad,far,1.01592,23.826294,2.68868,out wide,In,false,22:44:57,6325.700195
Ferguson,2,return,Backhand,Slice,40.180946,227,0,0,no_mans_land,deuce,far,-0.363754,20.207901,no_mans_land,ad_alley,near,-5.070579,0.581499,0.853494,down the line,In,false,22:44:58,6326.919922
Aadarsh,3,serve_plus_one,Forehand,Topspin,53.181068,227,0,0,no_mans_land,ad,near,-1.189357,2.952982,no_mans_land,ad,far,0.246143,23.944277,1.354791,inside out,In,false,22:45:00,6328.52002
Ferguson,4,return_plus_one,Backhand,Topspin,55.61964,227,0,0,no_mans_land,ad,far,1.334447,18.779652,out,ad,near,-2.108951,-1.581917,0.76933,cross court,In,false,22:45:02,6330.040039
Aadarsh,5,in_play,Backhand,Topspin,37.504261,227,0,0,no_mans_land,ad,far,1.607472,22.158039,no_mans_land,ad,far,1.607472,23.366827,1.244847,cross court,Net,false,22:45:03,6331.399902
Aadarsh,6,in_play,Backhand,Topspin,60.980816,227,0,0,no_mans_land,ad,near,-0.146326,2.797401,no_mans_land,ad,far,1.30668,19.501017,1.787561,cross court,In,false,22:45:03,6331.799805
Ferguson,7,in_play,Forehand,Topspin,62.060341,227,0,0,no_mans_land,ad,far,2.729572,18.543995,out,ad,near,-0.72874,-2.762553,0.958112,inside out,In,false,22:45:05,6333.060059
Aadarsh,8,in_play,Backhand,Topspin,45.771881,227,0,0,no_mans_land,ad,near,-2.419113,4.002734,no_mans_land,ad,far,3.519016,23.417295,1.270732,cross court,In,false,22:45:06,6334.439941
Ferguson,9,in_play,Forehand,Flat,68.287132,227,0,0,no_mans_land,deuce,far,-2.621066,19.514923,out,ad,near,-3.516339,-1.944717,1.138182,inside in,In,false,22:45:08,6336.100098
Aadarsh,10,in_play,Forehand,Topspin,54.536892,227,0,0,service_box,deuce,far,-0.994853,11.999982,out,deuce,far,-1.619234,25.846781,0.75746,cross court,Net,false,22:45:09,6337.160156
Aadarsh,1,serve,Serve,Flat,86.134125,228,0,0,service_box,ad,near,-2.277665,8.759383,out,ad,far,1.348228,25.160772,2.306896,out wide,In,false,22:45:45,6373.810059
Ferguson,2,return,Backhand,Flat,53.509739,228,0,0,no_mans_land,deuce,far,-0.125609,21.623825,out,ad_alley,near,-5.199399,-0.726763,0.659454,down the line,In,false,22:45:47,6375.089844
Aadarsh,3,serve_plus_one,Forehand,Topspin,45.474274,228,0,0,service_box,ad,near,-3.009196,7.594562,out,ad,far,0.442194,25.913288,1.161143,inside out,In,false,22:45:48,6376.549805
Ferguson,4,return_plus_one,Backhand,Topspin,58.830273,228,0,0,out,ad,far,2.094157,24.268135,no_mans_land,ad_alley,near,-4.1199,2.127223,1.588534,down the line,Out,false,22:45:50,6378.390137
Ferguson,1,serve,Serve,Flat,84.378746,230,0,0,service_box,deuce,near,1.330457,6.215985,no_mans_land,deuce,far,-0.648062,24.038261,2.759819,down the T,In,false,22:47:41,6489.950195
Aadarsh,2,return,Backhand,Topspin,41.562737,230,0,0,service_box,ad,far,1.776132,17.917683,out,deuce,near,2.34851,-3.636878,0.882484,inside in,In,false,22:47:42,6490.930176
Ferguson,3,serve_plus_one,Forehand,Flat,49.557327,230,0,0,service_box,deuce,near,1.666567,7.442366,service_box,ad,far,0.799695,17.931576,1.430135,inside in,In,false,22:47:45,6493.240234
Aadarsh,4,return_plus_one,Forehand,Topspin,39.147129,230,0,0,service_box,deuce,far,-0.206898,13.963628,out,deuce,near,2.471629,-1.785365,0.384903,cross court,In,false,22:47:46,6494.299805
Ferguson,5,in_play,Forehand,Topspin,27.731209,230,0,0,service_box,ad,near,-2.588147,8.737923,service_box,ad,far,0.372678,16.472441,1.946669,inside out,In,false,22:47:48,6496.439941
Aadarsh,6,in_play,Backhand,Slice,23.016882,230,0,0,service_box,ad,near,-1.960204,10.569819,service_box,ad_alley,near,-4.456843,9.936828,1.164715,down the line,Net,false,22:47:50,6498.620117
Ferguson,1,serve,Serve,Flat,85.440483,231,0,0,no_mans_land,ad_alley,near,-4.73919,4.114127,no_mans_land,ad,far,0.950461,24.586802,2.62485,out wide,Out,false,22:48:11,6519.890137
Aadarsh,2,return,Backhand,Slice,44.371315,231,0,0,out,ad,far,1.831188,25.475285,out,ad_out,near,-5.774732,-1.097261,0.873751,down the line,Out,false,22:48:12,6520.790039
Ferguson,1,serve,Serve,Slice,65.523766,232,0,0,service_box,ad,near,-2.858517,6.835809,out,ad,far,1.11024,25.01412,2.488847,out wide,In,false,22:48:24,6532.540039
Aadarsh,2,return,Backhand,Topspin,45.762474,232,0,0,no_mans_land,ad,far,2.166296,19.868769,no_mans_land,ad_alley,near,-4.527604,0.315755,1.491578,down the line,In,false,22:48:25,6533.52002
Ferguson,3,serve_plus_one,Backhand,Topspin,60.874855,232,0,0,service_box,ad,far,3.050994,18.247248,out,ad_alley,far,4.871388,25.65629,1.276737,down the line,Net,false,22:48:27,6535.200195
Ferguson,1,serve,Serve,Flat,85.109863,233,0,0,service_box,deuce,near,2.46938,6.247372,no_mans_land,deuce,far,-1.165905,24.764668,2.594241,out wide,In,false,22:49:02,6570.660156
Aadarsh,2,return,Forehand,Topspin,46.077995,233,0,0,service_box,ad,far,2.078236,16.660564,out,deuce_alley,near,4.8019,-1.565326,0.727448,down the line,In,false,22:49:03,6571.700195
Ferguson,3,serve_plus_one,Backhand,Topspin,53.380943,233,0,0,out,ad,near,-1.501689,-0.459363,no_mans_land,ad,far,1.135933,23.178797,1.077559,cross court,Out,false,22:49:04,6572.97998
Aadarsh,4,return_plus_one,Backhand,Topspin,41.664593,233,0,0,service_box,deuce,far,-0.187406,17.744474,out,ad,near,-1.554806,-2.040082,1.072583,down the line,In,false,22:49:06,6574.259766
Ferguson,1,serve,Serve,Flat,90.369278,234,0,0,service_box,ad,near,-3.518327,7.123503,out,ad,far,1.565696,23.98315,2.610112,out wide,In,false,22:49:32,6600.419922
Aadarsh,0,none,Backhand,Topspin,38.657951,235,0,0,out,deuce,far,-0.834288,23.872547,no_mans_land,ad_out,near,-5.757715,-0.087621,1.020432,down the line,Out,false,22:49:33,6601.319824
Ferguson,1,serve,Serve,Flat,89.706642,236,0,0,service_box,ad,far,1.898349,17.635605,out,deuce,far,-0.834288,25.081335,2.559971,out wide,Net,false,22:49:55,6623.490234
Ferguson,1,serve,Serve,Flat,42.18597,237,0,0,service_box,deuce,near,1.856422,7.316068,no_mans_land,deuce,far,-0.609115,22.387968,2.645768,down the T,In,false,22:50:11,6639.339844
Aadarsh,2,return,Forehand,Topspin,58.265102,237,0,0,no_mans_land,ad,far,2.414485,21.039352,no_mans_land,deuce,near,3.811962,0.333659,1.410742,down the line,In,false,22:50:12,6640.700195
Ferguson,3,serve_plus_one,Backhand,Topspin,54.355862,237,0,0,service_box,ad,near,-0.569666,6.345063,out,ad,far,1.441183,25.834204,0.81519,cross court,In,false,22:50:14,6642.220215
Aadarsh,4,return_plus_one,Backhand,Slice,44.664913,237,0,0,no_mans_land,ad,far,0.331549,22.404736,no_mans_land,ad,near,-1.9434,-0.051286,0.353769,cross court,In,false,22:50:15,6643.580078
Ferguson,5,in_play,Forehand,Topspin,51.421783,237,0,0,no_mans_land,ad,near,-2.10999,2.632486,no_mans_land,ad,far,0.211595,23.640982,0.940651,inside out,In,false,22:50:17,6645.660156
Aadarsh,6,in_play,Backhand,Topspin,48.585468,237,0,0,service_box,ad,far,0.930173,18.193853,out,ad,near,-3.589281,-1.665368,1.106768,cross court,In,false,22:50:19,6647.189941
Ferguson,7,in_play,Forehand,Topspin,40.728958,237,0,0,service_box,ad,near,-2.042426,6.392819,no_mans_land,ad,far,2.092433,22.22946,1.658926,inside out,In,false,22:50:20,6648.689941
Aadarsh,8,in_play,Backhand,Topspin,49.103561,237,0,0,no_mans_land,ad,far,1.087133,21.875351,out,ad_alley,near,-4.744715,-1.041354,0.61839,down the line,In,false,22:50:22,6650.310059
Ferguson,9,in_play,Forehand,Topspin,46.895149,237,0,0,no_mans_land,ad,near,-1.813659,4.081016,out,ad,far,2.604629,26.046923,1.563068,inside out,In,false,22:50:23,6651.910156
Aadarsh,10,in_play,Forehand,Topspin,31.00671,237,0,0,service_box,ad,near,-1.666533,11.401101,out,ad,near,-2.962567,-0.949726,1.419165,inside out,Net,false,22:50:25,6653.490234
Ferguson,1,serve,Serve,Flat,60.908207,238,0,0,service_box,ad,near,-3.956728,7.254931,no_mans_land,ad,far,1.276228,23.731674,2.507904,out wide,In,false,22:50:53,6681.27002
Aadarsh,2,return,Backhand,Slice,42.94268,238,0,0,no_mans_land,ad,far,3.040091,20.856615,no_mans_land,ad_alley,near,-5.40454,0.696134,1.081888,down the line,In,false,22:50:54,6682.330078
Ferguson,3,serve_plus_one,Backhand,Topspin,54.820618,238,0,0,no_mans_land,deuce,near,2.057806,3.350385,no_mans_land,ad,far,2.901017,21.272175,1.596642,down the line,In,false,22:50:56,6684.25
Aadarsh,4,return_plus_one,Forehand,Flat,58.272991,238,0,0,no_mans_land,deuce,far,-2.522403,21.254272,no_mans_land,deuce,near,1.555208,0.441702,0.909124,cross court,In,false,22:50:57,6685.830078
Ferguson,5,in_play,Forehand,Topspin,43.675476,238,0,0,no_mans_land,ad,near,-2.117522,2.951586,out,deuce,far,-2.9901,26.037336,1.238484,down the line,In,false,22:50:58,6686.950195
Aadarsh,6,in_play,Forehand,Flat,62.027546,238,0,0,no_mans_land,deuce,far,-1.807234,20.881359,out,ad,near,-2.719222,-0.702378,1.353431,inside in,In,false,22:51:00,6688.709961
Ferguson,7,in_play,Forehand,Topspin,42.997822,238,0,0,no_mans_land,deuce,near,0.555175,1.633655,out,deuce,far,-1.319521,25.220671,1.151672,cross court,In,false,22:51:01,6689.850098
Ferguson,1,serve,Serve,Slice,72.563904,240,0,0,service_box,ad,near,-2.12543,6.260982,no_mans_land,ad,far,1.441463,23.908598,2.807765,down the T,In,false,22:51:41,6729.209961
Aadarsh,2,return,Forehand,Topspin,43.933994,240,0,0,no_mans_land,ad,far,3.172869,20.125532,out,ad,near,-3.722803,-2.556524,1.119946,inside out,In,false,22:51:42,6730.120117
Ferguson,3,serve_plus_one,Backhand,Topspin,50.87606,240,0,0,no_mans_land,ad,near,-1.271981,2.03758,out,ad_alley,far,4.774631,25.536356,0.853684,down the line,In,false,22:51:44,6732.359863
Aadarsh,0,none,Forehand,Topspin,48.353863,241,0,0,service_box,deuce,far,-0.679212,17.866962,out,ad,near,-2.265432,-2.32629,1.140441,inside in,In,false,22:51:45,6733.640137
Aadarsh,1,serve,Serve,Slice,89.440758,243,0,0,no_mans_land,deuce,far,-3.472719,19.61726,no_mans_land,deuce,near,1.336705,-0.241784,2.617359,out wide,Out,false,22:52:16,6764.680176
Ferguson,2,return,Forehand,Slice,37.144646,243,0,0,service_box,deuce,near,0.434854,8.537834,no_mans_land,deuce,far,-2.882048,21.475025,1.782214,cross court,In,false,22:52:17,6765.660156
Aadarsh,1,serve,Serve,Slice,68.534569,244,0,0,service_box,deuce,far,-0.810728,16.345291,no_mans_land,deuce,near,1.339281,-0.281227,2.687996,down the T,In,false,22:52:24,6772.439941
Ferguson,2,return,Forehand,Slice,48.652103,244,0,0,no_mans_land,deuce,near,0.038945,3.929692,no_mans_land,deuce,far,-2.452939,24.585764,1.172626,cross court,In,false,22:52:25,6773.5
Aadarsh,3,serve_plus_one,Forehand,Topspin,55.306263,244,0,0,service_box,ad,near,-0.915166,11.334201,no_mans_land,deuce,near,0.545222,-0.101106,1.292154,down the line,Net,false,22:52:27,6775.02002
Aadarsh,1,serve,Serve,Slice,105.356979,245,0,0,service_box,ad,far,1.107404,17.694307,out,ad,near,-0.95379,-0.685643,2.673636,down the T,In,false,22:52:51,6799.5
Ferguson,2,return,Forehand,Slice,39.073284,245,0,0,no_mans_land,deuce,near,0.461283,3.163702,no_mans_land,ad,far,1.993048,23.79735,1.101498,inside in,In,false,22:52:52,6800.319824
Aadarsh,3,serve_plus_one,Forehand,Flat,58.688675,245,0,0,no_mans_land,ad,far,2.685785,18.743896,no_mans_land,deuce,near,0.145467,-0.449445,0.846755,down the line,In,false,22:52:54,6802.060059
Ferguson,4,return_plus_one,Backhand,Topspin,51.27,245,0,0,no_mans_land,deuce,near,0.295925,4.608844,out,ad,far,3.062357,26.355217,0.89344,down the line,In,false,22:52:55,6803.279785
Aadarsh,5,in_play,Forehand,Topspin,65.41201,245,0,0,no_mans_land,ad,far,2.69685,22.7036,no_mans_land,ad,near,-0.118532,0.07414,1.140407,inside out,In,false,22:52:56,6804.779785
Ferguson,6,in_play,Backhand,Topspin,51.430813,245,0,0,no_mans_land,deuce,near,0.136977,3.810181,out,ad,far,2.726781,26.592272,1.354187,down the line,In,false,22:52:57,6805.919922
Aadarsh,7,in_play,Forehand,Flat,54.610847,245,0,0,service_box,deuce,far,-1.588287,15.650558,no_mans_land,ad,near,-0.453823,-0.439012,1.144814,inside in,In,false,22:52:59,6807.259766
Ferguson,8,in_play,Forehand,Topspin,34.488819,245,0,0,service_box,deuce,near,0.917733,6.533276,out,deuce,far,-1.987462,26.261826,0.653245,cross court,In,false,22:53:00,6808.560059
Aadarsh,9,in_play,Forehand,Topspin,76.00692,245,0,0,no_mans_land,deuce,far,-2.505539,20.670647,no_mans_land,deuce,near,1.383776,2.399161,1.645573,cross court,In,false,22:53:02,6810.620117
Ferguson,10,in_play,Forehand,Flat,41.208946,245,0,0,service_box,deuce,near,0.262702,11.830771,no_mans_land,deuce,far,-2.495236,23.875513,0.605553,cross court,In,false,22:53:03,6811.419922
Aadarsh,11,in_play,FH Volley,Flat,19.052607,245,0,0,no_mans_land,deuce,far,-0.120266,20.122957,service_box,deuce,near,0.262702,11.305525,2.467752,cross court,In,false,22:53:04,6812.080078
Aadarsh,1,serve,Serve,Slice,87.858597,246,0,0,service_box,deuce,far,-3.222495,17.875149,no_mans_land,deuce,near,0.972329,-0.13469,2.706753,out wide,In,false,22:53:28,6836.720215
Ferguson,2,return,Forehand,Flat,54.472729,246,0,0,service_box,deuce,near,0.478195,6.328172,out,deuce_alley,far,-5.172341,25.650904,1.000683,down the line,In,false,22:53:29,6837.52002
Aadarsh,3,serve_plus_one,Forehand,Topspin,53.784382,246,0,0,out,ad,far,2.405188,24.064127,no_mans_land,deuce,near,1.14859,0.14433,0.903018,down the line,Out,false,22:53:30,6838.799805
Ferguson,4,return_plus_one,Backhand,Flat,44.036392,246,0,0,service_box,deuce,near,0.490642,10.878732,out,ad,far,2.139913,25.710997,0.567628,down the line,In,false,22:53:31,6840
Aadarsh,5,in_play,FH Volley,Flat,22.516716,246,0,0,no_mans_land,deuce,far,-0.742733,20.3759,service_box,deuce,near,0.490642,10.353485,1.910197,cross court,In,false,22:53:32,6840.740234
Ferguson,6,in_play,Overhead,Flat,59.891144,246,0,0,service_box,ad,far,2.401513,15.500267,no_mans_land,ad,far,2.401513,19.840034,0.164521,---,Net,false,22:53:35,6843.439941
Ferguson,7,in_play,Backhand,Slice,33.128445,246,0,0,no_mans_land,deuce_out,near,5.931978,4.22403,no_mans_land,ad,far,3.806972,19.66522,1.212001,down the line,Out,false,22:53:36,6844.640137
Aadarsh,1,serve,Serve,Kick,101.694008,247,0,0,service_box,ad,far,2.366921,17.680656,no_mans_land,ad,near,-1.344187,0.235976,2.724426,out wide,In,false,22:54:02,6870.5
Ferguson,2,return,Backhand,Topspin,59.989517,247,0,0,service_box,ad,far,1.887783,18.193853,out,ad,far,4.08074,25.000721,1.079984,cross court,Net,false,22:54:03,6871.240234
Aadarsh,1,serve,Serve,Slice,94.080139,248,0,0,service_box,deuce,far,-0.222614,17.916187,no_mans_land,deuce,near,1.110266,-0.191751,2.582303,down the T,In,false,22:54:34,6902.600098
Ferguson,2,return,Backhand,Slice,49.93454,248,0,0,service_box,deuce,far,-1.582412,12.852208,no_mans_land,deuce,far,-1.059981,24.572586,1.108027,inside out,Net,false,22:54:35,6903.339844
Ferguson,3,serve_plus_one,Backhand,Slice,67.372528,248,0,0,no_mans_land,ad,near,-1.564039,5.414141,service_box,deuce,far,-1.529399,15.573427,0.909752,inside in,In,false,22:54:36,6904.060059
Aadarsh,1,serve,Serve,Slice,77.426079,249,0,0,service_box,deuce,far,-1.73878,15.62871,no_mans_land,deuce,near,0.734721,-0.415422,2.760121,down the T,In,false,22:54:43,6911.160156
Ferguson,2,return,Forehand,Topspin,39.999023,249,0,0,no_mans_land,deuce,near,2.555305,1.695074,out,deuce,far,-3.051462,25.018343,0.918352,cross court,In,false,22:54:44,6912.299805
Aadarsh,3,serve_plus_one,Forehand,Flat,61.147411,249,0,0,service_box,ad,far,0.915107,16.274529,out,deuce,near,3.241491,-2.787599,1.58379,down the line,In,false,22:54:46,6914.200195
Ferguson,4,return_plus_one,Forehand,Topspin,57.965816,249,0,0,no_mans_land,ad,near,-2.564051,3.245665,no_mans_land,deuce,far,-1.253826,24.58869,0.507259,down the line,In,false,22:54:47,6915.560059
Aadarsh,5,in_play,Backhand,Topspin,52.048779,249,0,0,service_box,deuce,far,-0.344756,16.198511,out,ad,near,-3.380514,-2.588298,0.855115,down the line,In,false,22:54:48,6916.950195
Ferguson,6,in_play,FH Volley,Flat,17.320551,249,0,0,no_mans_land,deuce,near,0.726498,3.285174,service_box,deuce,far,-0.344756,17.407299,1.395002,cross court,In,false,22:54:49,6917.75
Aadarsh,7,in_play,Forehand,Flat,33.981876,249,0,0,no_mans_land,ad,far,1.294794,19.36224,out,deuce,near,1.60128,-1.37272,0.830276,down the line,In,false,22:54:50,6918.689941
Ferguson,8,in_play,Overhead,Flat,85.81485,249,0,0,no_mans_land,deuce,near,1.436178,3.056421,no_mans_land,ad,far,1.294794,20.571028,2.134543,---,In,false,22:54:52,6920.790039
Aadarsh,1,serve,Serve,Slice,78.289268,250,0,0,no_mans_land,ad,far,2.6925,21.207964,no_mans_land,ad,near,-1.081678,-0.456584,2.670288,down the T,Out,false,22:55:17,6945.740234
Ferguson,2,return,Backhand,Slice,54.994381,250,0,0,no_mans_land,deuce,near,0.776132,5.071125,no_mans_land,ad_alley,far,4.147793,24.657511,1.210107,down the line,In,false,22:55:18,6946.640137
Aadarsh,1,serve,Serve,Slice,59.49926,251,0,0,service_box,ad,far,2.105073,17.673227,out,ad,near,-1.322875,-0.70948,2.743214,down the T,In,false,22:55:25,6953.350098
Ferguson,2,return,Forehand,Topspin,51.707539,251,0,0,no_mans_land,ad,near,-0.701032,4.059054,out,ad,far,3.296276,25.439901,1.306273,inside out,In,false,22:55:26,6954.790039
Aadarsh,3,serve_plus_one,Forehand,Flat,65.582466,251,0,0,no_mans_land,ad,far,1.943776,19.50725,out,ad,near,-1.24606,-0.86428,1.28372,inside out,In,false,22:55:28,6956.149902
Ferguson,4,return_plus_one,Backhand,Topspin,49.373158,251,0,0,no_mans_land,ad,near,-0.75944,3.100718,out,ad,far,2.553315,26.423624,1.116039,cross court,In,false,22:55:29,6957.450195
Aadarsh,5,in_play,Forehand,Topspin,71.562286,251,0,0,service_box,deuce,far,-3.021682,18.193853,out,ad,near,-1.428496,-1.796491,1.190627,inside in,In,false,22:55:30,6958.950195
Ferguson,6,in_play,Forehand,Slice,34.251724,251,0,0,no_mans_land,deuce,near,0.52029,4.358212,out,deuce,far,-3.40869,25.820168,0.82887,cross court,In,false,22:55:32,6960.310059
Aadarsh,7,in_play,Forehand,Topspin,60.666,251,0,0,service_box,ad,far,2.885462,18.014088,no_mans_land,deuce,near,0.96677,1.181886,1.388284,down the line,In,false,22:55:34,6962.470215
Ferguson,8,in_play,Backhand,Flat,45.645866,251,0,0,no_mans_land,ad_alley,near,-4.746035,3.750448,out,ad,far,3.302374,26.48785,0.756203,down the line,Out,false,22:55:35,6963.75
Aadarsh,1,serve,Serve,Flat,108.560753,252,0,0,service_box,deuce,near,2.568685,10.39016,out,ad,near,-0.83768,-0.760678,2.638412,out wide,Net,false,22:56:07,6995.049805
Aadarsh,1,serve,Serve,Slice,61.329693,253,0,0,service_box,ad,far,0.437144,17.269297,out,ad,near,-1.516353,-0.833532,2.726897,down the T,In,false,22:56:15,7003.620117
Ferguson,2,return,Forehand,Topspin,50.912846,253,0,0,no_mans_land,ad,near,-1.39863,3.543033,out,ad,far,2.342926,25.886141,1.135483,inside out,In,false,22:56:16,7005
Aadarsh,3,serve_plus_one,Forehand,Topspin,62.879906,253,0,0,no_mans_land,ad,far,3.152742,21.024052,out,ad,near,-2.516463,-1.255362,1.229916,inside out,In,false,22:56:18,7006.339844
Ferguson,4,return_plus_one,Backhand,Topspin,44.504597,253,0,0,no_mans_land,deuce,near,0.342954,2.595455,no_mans_land,ad_alley,far,4.128155,23.450714,1.518502,down the line,In,false,22:56:19,7007.879883
Aadarsh,5,in_play,Forehand,Topspin,50.037739,253,0,0,no_mans_land,ad,far,2.530133,19.660606,out,ad,near,-0.462441,-1.955676,1.131437,inside out,In,false,22:56:21,7009.319824
Ferguson,6,in_play,Backhand,Topspin,57.094681,253,0,0,service_box,ad,near,-1.88961,6.855677,out,ad,far,2.95192,26.390158,0.879515,cross court,In,false,22:56:23,7011.060059
Aadarsh,7,in_play,Backhand,Topspin,56.793755,253,0,0,no_mans_land,ad,far,1.347117,18.832817,out,ad,near,-3.822258,-0.615199,0.494513,cross court,In,false,22:56:24,7012.439941
Ferguson,8,in_play,Forehand,Topspin,51.4235,253,0,0,no_mans_land,ad,near,-1.55219,1.8352,out,ad,far,2.209715,25.250257,0.984773,inside out,In,false,22:56:25,7013.959961
Aadarsh,9,in_play,Backhand,Topspin,60.773087,253,0,0,no_mans_land,deuce,far,-2.033087,19.172886,no_mans_land,ad,near,-2.113932,-0.39382,1.052476,down the line,In,false,22:56:27,7015.240234
Ferguson,10,in_play,Forehand,Topspin,52.514938,253,0,0,no_mans_land,deuce,near,1.030228,4.347608,out,deuce,far,-1.601534,25.75738,0.746985,cross court,In,false,22:56:28,7016.680176
Aadarsh,11,in_play,Forehand,Topspin,60.848782,253,0,0,no_mans_land,deuce,far,-0.916389,19.787546,no_mans_land,deuce,near,1.176522,0.286156,1.300822,cross court,In,false,22:56:30,7018.040039
Aadarsh,1,serve,Serve,Kick,93.573929,254,0,0,service_box,deuce,far,-1.025607,16.3127,no_mans_land,deuce,near,1.383358,0.11254,2.656285,down the T,In,false,22:57:04,7052.450195
Ferguson,2,return,Backhand,Topspin,39.474659,254,0,0,no_mans_land,deuce,near,0.842698,4.542415,out,deuce,far,-2.512321,25.800253,1.161416,inside out,In,false,22:57:05,7053.189941
Aadarsh,3,serve_plus_one,Forehand,Topspin,65.47168,254,0,0,no_mans_land,deuce,far,-2.477914,19.676083,no_mans_land,deuce,near,0.760143,1.120879,1.123951,cross court,In,false,22:57:07,7055.089844
Aadarsh,0,none,Forehand,Topspin,43.264656,255,0,0,no_mans_land,deuce,near,0.754172,4.04879,no_mans_land,deuce_alley,far,-4.134158,24.608168,0.972037,down the line,In,false,22:59:07,7175.259766
Ferguson,1,none,Forehand,Topspin,51.732903,255,0,0,no_mans_land,ad,far,2.823105,19.592262,out,deuce,near,1.502068,-0.862333,1.288568,down the line,In,false,22:59:08,7176.919922
Aadarsh,2,none,Backhand,Topspin,64.783585,255,0,0,no_mans_land,ad,near,-0.276102,4.019741,no_mans_land,ad,far,2.613008,23.90732,1.3768,cross court,In,false,22:59:10,7178.620117
Ferguson,3,none,Forehand,Topspin,53.277817,255,0,0,no_mans_land,ad,far,3.173455,20.243631,out,ad,near,-1.026186,-1.342834,1.001536,inside out,In,false,22:59:11,7179.879883
Aadarsh,4,none,Backhand,Topspin,57.066074,255,0,0,no_mans_land,ad,near,-1.982468,2.013603,out,ad_alley,far,4.769831,25.620758,1.234132,down the line,In,false,22:59:13,7181.259766
Ferguson,5,none,Forehand,Topspin,68.656593,255,0,0,no_mans_land,deuce,far,-2.696957,22.813553,out,ad,near,-2.696957,-2.924948,1.206414,inside in,In,false,22:59:14,7182.700195
Aadarsh,6,none,Forehand,Topspin,61.845425,255,0,0,no_mans_land,deuce,near,1.260027,2.815502,out,deuce,far,-0.891081,25.100729,1.109048,cross court,In,false,22:59:15,7183.899902
Ferguson,7,none,Forehand,Flat,46.440769,255,0,0,no_mans_land,ad,far,0.905164,19.350424,out,deuce,near,1.730989,-2.564108,0.87745,down the line,In,false,22:59:17,7185.160156
Aadarsh,8,none,Forehand,Topspin,65.494942,255,0,0,no_mans_land,ad,near,-3.575452,3.076097,out,ad,far,0.640299,25.291952,1.321633,inside out,In,false,22:59:18,7186.700195
Ferguson,9,none,Backhand,Topspin,37.643627,255,0,0,out,ad,far,2.236973,25.578909,out,ad_alley,near,-4.819055,-1.689076,1.06076,down the line,Out,false,22:59:20,7188.140137
Aadarsh,10,none,Forehand,Topspin,45.744301,255,0,0,service_box,ad,near,-1.637375,6.613699,service_box,ad,far,1.806261,16.960728,2.175864,inside out,In,false,22:59:24,7192.069824
Ferguson,11,none,Backhand,Topspin,42.180672,255,0,0,no_mans_land,ad,far,0.802599,20.011126,no_mans_land,ad_alley,near,-5.013371,1.500425,0.723361,down the line,In,false,22:59:25,7193.910156
Aadarsh,12,none,Forehand,Topspin,62.479912,255,0,0,no_mans_land,ad,near,-2.975931,3.104697,no_mans_land,ad,far,1.372413,24.788809,1.497948,inside out,In,false,22:59:27,7195.410156
Ferguson,13,none,Backhand,Flat,52.135567,255,0,0,service_box,ad,far,1.165176,16.258829,out,ad,near,-4.048535,-1.911434,0.972505,cross court,In,false,22:59:28,7196.77002
Aadarsh,14,none,Forehand,Topspin,65.072548,255,0,0,no_mans_land,deuce,near,2.19987,1.764323,out,ad,far,1.866878,25.324696,0.961054,inside in,In,false,22:59:30,7198.149902
Ferguson,15,none,Forehand,Flat,46.290154,255,0,0,out,deuce,far,-2.514851,24.387161,out,deuce,near,2.402078,-1.962195,1.078173,cross court,Out,false,22:59:31,7199.330078
Aadarsh,16,none,Forehand,Topspin,46.275597,255,0,0,no_mans_land,ad,near,-3.137026,3.168644,out,deuce,far,-2.840833,26.701233,1.378235,down the line,In,false,22:59:33,7201.350098
