pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
0-15,5-3,1-0,,4247000,1,4247000,90,,2,Ad,Player2,Near,,,,,,,,,,153.94855643036666,481.0369531931023,Down the Line,Backhand,,,,,,,,,,249.06829068228603,-390.29486001729623,,,1.0,,,,,,,,,,,,,,,,,,1,,
15-15,5-3,1-0,1,4276000,,,91,,1,Deuce,Player2,Near,1.0,T,-34.76421697286043,193.81406933498303,,,,,,32.741152668399536,-462.31624015724145,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,5-3,1-0,,4277000,,,91,,2,Deuce,Player2,Near,,,,,,,,,,-58.42959864388933,526.737368766132,Crosscourt,Backhand,,,,,,,,,,131.0411253280163,-268.95532589662395,,,,,,,,,,,,,,,,,,,,,1,,
15-15,5-3,1-0,,4278000,,,91,,3,Deuce,Player2,Near,,,,,,,,,,123.09508420816037,-460.42966972854606,Down the Line,Forehand,,,,,,,,,,95.21730096233053,363.12281824128223,,,,,,,,,,,,,,,,,,,,,1,,
15-15,5-3,1-0,,4280000,,,91,,4,Ad,Player2,Near,,,,,,,,,,58.865644138202306,582.503346456392,Crosscourt,Backhand,,,,,,,,,,-32.912899168836894,-307.67189413807375,,,,,,,,,,,,,,,,,,,,,1,,
15-15,5-3,1-0,,4281000,,,91,,5,Ad,Player2,Near,,,,,,,,,,-31.77516951004483,-479.3101870076264,Crosscourt,Backhand,,,,,,,,,,88.97410323704939,406.6718667976902,,,,,,,,,,,,,,,,,,,,,1,,
15-15,5-3,1-0,,4282000,,,91,,6,Ad,Player2,Near,,,,,,,,,,87.17342519680535,495.7232502184666,Down the Line,Backhand,1,,,,,,,,,81.44366797896055,-102.15169510055968,,,,,,,,,,,,,,,,,,,,,,,
15-15,5-3,1-0,,4284000,,,91,,7,Deuce,Player2,Near,,,,,,,,,,63.57919947503277,-262.28978565165806,Down the Line,Forehand,,,,,,,,,,57.527652012218745,378.4338254591221,,,,,,,,,,,,,,,,,,,,,,1,
15-15,5-3,1-0,,4286000,,,91,,8,Ad,Player2,Near,,,,,,,,,,61.266726815366425,527.7074092298237,Crosscourt,Backhand,,,,,,,,,,-52.055342300935486,-244.17644356942768,,,,,,,,,,,,,,,,,,,,,1,,
15-15,5-3,1-0,,4287000,,,91,,9,Ad,Player2,Near,,,,,,,,,,-52.055342300935486,-264.28104221333683,Crosscourt,Forehand,,,1,,,,,,,200.2972604985842,359.9049540680556,,,,,,,,,,,,,,,,,,,,,,1,
15-15,5-3,1-0,,4290000,1,4290000,91,,10,Ad,Player2,Near,,,,,,,,,,116.17592410317707,291.4050853016867,Down the Line,Backhand,1,,,,,,,,,118.9697615922395,-285.7999562553204,1.0,,,,,,,,,,,,,,,,,,,,,,
15-30,5-3,1-0,1,4318000,,,92,,1,Ad,Player2,Near,1.0,T,46.4438210848404,211.18293416437035,,,,,,-29.447347987736322,-468.00798884490257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-30,5-3,1-0,,4319000,,,92,,2,Ad,Player2,Near,,,,,,,,,,70.52147856514293,534.147118328683,Crosscourt,Forehand,,,,,,,,,,-60.752252843363195,-242.12367672778393,,,,,,,,,,,,,,,,,,,,,1,,
15-30,5-3,1-0,,4320000,,,92,,3,Ad,Player2,Near,,,,,,,,,,-91.64625984247235,-437.93240922987,Down the Line,Backhand,,,,,,,,,,-75.58461286085334,323.0243930444526,,,,,,,,,,,,,,,,,,,,,1,,
15-30,5-3,1-0,,4321000,1,4321000,92,,4,Deuce,Player2,Near,,,,,,,,,,-77.00528215219119,523.8506342954424,Down the Line,Forehand,,,,,,,,,,-158.05305664908718,-393.64362970233384,,1.0,,,,,,,,,,,,,,,,,,,1,,
30-30,5-3,1-0,1,4359000,,,93,,1,Deuce,Player2,Near,0.0,T,-19.307720909876288,246.5411636044221,,,,,,46.54337817145452,-464.85041010474674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-30,5-3,1-0,,4360000,,,93,,2,Deuce,Player2,Near,,,,,,,,,,-49.515622265941175,521.2853073050675,Down the Line,Backhand,,,,,,,,,,-1.0685640857387306,-123.09435695531698,,,,,,,,,,,,,,,,,,,,,1,,
30-30,5-3,1-0,,4362000,,,93,,3,Deuce,Player2,Near,,,,,,,,,,4.535187007871673,-418.82935258071103,Crosscourt,Forehand,,,,,,,,,,-130.83715004367693,259.9376585737939,,,,,,,,,,,,,,,,,,,,,1,,
30-30,5-3,1-0,,4363000,,,93,,4,Deuce,Player2,Near,,,,,,,,,,-198.2157863078591,555.9830763339211,Down the Line,Forehand,,,,,,,,,,-66.99644575674579,228.54533027109804,,,,1.0,,,,,,,,,,,,,,,,,,1,
30-30,5-3,1-0,,4365000,1,4365000,93,,5,Deuce,Player2,Near,,,,,,,,,,36.301476377934,-181.96692913376427,Down the Line,Forehand,,,,,,,,,,86.76233595796043,150.43818350823378,1.0,,,,,,,,,,,,,,,,,,,,1,,
30-40,5-3,1-0,1,4390000,,,94,1,1,Ad,Player2,Near,0.0,Wide,110.51648075234887,-50.103012904611056,1.0,Wide,143.92950021864831,157.09637467183487,,-37.53336614171289,-435.90777559032597,,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
30-40,5-3,1-0,,4399000,,,94,1,2,Ad,Player2,Near,,,,,,,,,,179.3162839019196,408.5195100610313,Down the Line,Backhand,1,,,,,,,,,106.00188648288488,-230.58584864380038,,,,,,,,,,,,,,,,,,,,,,,
30-40,5-3,1-0,,4400000,,,94,1,3,Deuce,Player2,Near,,,,,,,,,,53.237434383174595,-440.44736439172345,Crosscourt,Forehand,,,,,,,,,,-72.72846128605167,386.3009787837025,,,,,,,,,,,,,,,,,,,,,1,,
30-40,5-3,1-0,,4401000,,,94,1,4,Deuce,Player2,Near,,,,,,,,,,-100.60746937877568,446.3616141729977,Down the Line,Forehand,,,,,,,,,,-92.49370078735379,-207.44695975492345,,,,,,,,,,,,,,,,,,,,,,1,
30-40,5-3,1-0,,4402000,,,94,1,5,Ad,Player2,Near,,,,,,,,,,-92.49370078735379,-227.55155839883258,Crosscourt,Backhand,,,,,,,,,,65.34799321956379,363.4340441817895,,,,,,,,,,,,,,,,,,,,,1,,
30-40,5-3,1-0,,4404000,1,4404000,94,1,6,Ad,Player2,Near,,,,,,,,,,80.76361001745609,556.1127952753033,Crosscourt,Backhand,,,,,,,,,,-57.949496937852835,-401.84087926488434,1.0,,,,,,,,,,,,,,,,,,,,1,,
0-0,0-0,1-1,1,4713000,,,95,,1,Deuce,Player1,Near,0.0,T,-7.69314851268194,393.8310312771369,0.0,Wide,-186.44764873131226,243.43575568666347,,34.77700131231799,-440.26842191578305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,0-0,1-1,,4722000,,,95,,2,Deuce,Player1,Near,,,,,,,,,,-217.11479111974785,515.1412839017462,Down the Line,Forehand,,,,,,,,,,-155.17152777769763,-455.2852744967027,,,,,1.0,,,,,,,,,,,,,,,,,1,
0-0,0-0,1-1,,4724000,1,4724000,95,,3,Ad,Player1,Near,,,,,,,,,,-5.171035651790854,-495.04414916859815,Down the Line,Forehand,,,,,,,,,,-30.087100831130567,-465.86607611524494,,,,1.0,,,,,,,,,,,,,,,,,1,,
0-15,0-0,1-1,1,4741000,,,96,,1,Ad,Player1,Near,0.0,T,7.004248687660423,-16.147845581793963,1.0,Body,102.5955872702882,160.79181430437882,,-40.31499343829938,-452.40240594902264,,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-1,,4757000,,,96,,2,Ad,Player1,Near,,,,,,,,,,165.60542432187418,460.2629374450816,Down the Line,Backhand,,,,,,,,,,70.13113517056745,-462.2284722219834,,,,,1.0,,,,,,,,,,,,,,,,1,,
0-15,0-0,1-1,,4758000,1,4758000,96,,3,Deuce,Player1,Near,,,,,,,,,,63.22089348203208,-522.2200951440872,Down the Line,Forehand,,,,,,,,,,13.309071522302835,317.70511264200564,1.0,,,,,,,,,,,,,,,,,,,,,1,
15-15,0-0,1-1,1,4783000,,,97,,1,Deuce,Player1,Near,1.0,Wide,-123.68113517053978,242.28700240582404,,,,,,41.687817147834984,-488.7379101047344,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,0-0,1-1,,4784000,1,4784000,97,,2,Deuce,Player1,Near,,,,,,,,,,-54.93660323706698,490.9136209533773,Crosscourt,Backhand,1,,,,,,,,,38.57173009621805,522.0356791335886,,,,1.0,,,,,,,,,,,,,,,,,,,
30-15,0-0,1-1,1,4804000,,,98,,1,Ad,Player1,Near,0.0,Wide,111.65413385821005,257.0561679788699,1.0,T,33.251071741015195,197.89231189841047,,-50.09443897635207,-443.2471730093948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-15,0-0,1-1,,4814000,1,4814000,98,,2,Ad,Player1,Near,,,,,,,,,,62.3098753280518,469.9811023619619,Down the Line,Forehand,,,,,,,,,,46.02553587049241,239.23736329821418,,,,1.0,,,,,,,,,,,,,,,,,1,,
40-15,0-0,1-1,1,4843000,,,99,,1,Deuce,Player1,Near,1.0,Wide,-137.47409776895785,104.13652121604422,1.0,Body,-94.80609689408925,164.81107283456058,,28.646030183712234,-479.40492125959486,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,0-0,1-1,,4852000,,,99,,2,Deuce,Player1,Near,,,,,,,,,,-184.40827865257316,531.1123687661297,Down the Line,Forehand,,,,,,,,,,-51.22076224844248,-394.9653543305046,,,,,,,,,,,,,,,,,,,,,1,,
40-15,0-0,1-1,,4853000,,,99,,3,Ad,Player1,Near,,,,,,,,,,-45.20538604547096,-471.1423337705353,Crosscourt,Backhand,,,,,,,,,,100.30684601919579,358.3090551179252,,,,,,,,,,,,,,,,,,,,,1,,
40-15,0-0,1-1,,4855000,,,99,,4,Ad,Player1,Near,,,,,,,,,,129.0190944881223,487.6149934380683,Down the Line,Backhand,,,,,,,,,,111.53237642163967,-222.58227799638547,,,,,,,,,,,,,,,,,,,,,,1,
40-15,0-0,1-1,,4856000,,,99,,5,Deuce,Player1,Near,,,,,,,,,,120.24746828515224,-462.9554571301195,Crosscourt,Forehand,,,,,,,,,,-85.41048775148693,428.36291010476555,,,,,,,,,,,,,,,,,,,,,1,,
40-15,0-0,1-1,,4857000,,,99,,6,Deuce,Player1,Near,,,,,,,,,,-85.41048775148693,474.63104221322817,Crosscourt,Forehand,,,,,,,,,,95.17592410318792,-242.74984142594633,,,,,,,,,,,,,,,,,,,,,1,,
40-15,0-0,1-1,,4858000,,,99,,7,Deuce,Player1,Near,,,,,,,,,,132.30528215216262,-421.8341699472886,Crosscourt,Forehand,,,,,,,,,,-72.13414260713684,169.31605971119862,,,,,,,,,,,,,,,,,,,,,1,,
40-15,0-0,1-1,,4860000,1,4860000,99,,8,Deuce,Player1,Near,,,,,,,,,,-180.99884076981024,542.049677383797,Crosscourt,Forehand,,,,,,,,,,157.49999999991863,-501.8712160977285,,,,,1.0,,,,,,,,,,,,,,,,,1,
0-0,1-0,1-1,1,4940000,,,100,,1,Deuce,Player2,Near,0.0,T,10.62979549430772,271.53232720895863,1.0,T,0.6868711723531009,242.37454068228953,,43.2622047243871,-472.9744750653724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,1-0,1-1,,4962000,,,100,,2,Ad,Player2,Near,,,,,,,,,,17.297632327200162,510.3163823269455,Down the Line,Backhand,,,,,,,,,,26.123993875752035,-258.9529199473728,,,,,,,,,,,,,,,,,,,,,1,,
0-0,1-0,1-1,,4962000,,,100,,3,Deuce,Player2,Near,,,,,,,,,,19.706140638659985,-426.2539534118533,Crosscourt,Forehand,,,,,,,,,,-102.94773075235275,393.65166776007663,,,,,,,,,,,,,,,,,,,,,1,,
0-0,1-0,1-1,,4964000,,,100,,4,Deuce,Player2,Near,,,,,,,,,,-126.53908573921723,556.3873140854519,Crosscourt,Forehand,,,,,,,,,,18.163331146097352,-363.81099081346036,,,,,,,,,,,,,,,,,,,,,,1,
0-0,1-0,1-1,,4965000,,,100,,5,Deuce,Player2,Near,,,,,,,,,,17.8100010936041,-437.91790244946753,Crosscourt,Forehand,,,,,,,,,,-117.92251749775185,345.8434055116323,,,,,,,,,,,,,,,,,,,,,1,,
0-0,1-0,1-1,,4966000,1,4966000,100,,6,Deuce,Player2,Near,,,,,,,,,,-143.6283027120868,538.3267935255311,Crosscourt,Forehand,,,,,,,,,,41.31454505684655,237.88099846881852,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-0,1-0,1-1,1,4997000,,,101,,1,Ad,Player2,Near,1.0,Body,56.90688429568364,230.69363517048447,,,,,,-25.57449693786955,-448.18257873992593,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,1-0,1-1,,4998000,,,101,,2,Ad,Player2,Near,,,,,,,,,,89.81936242340068,554.2085028431082,Down the Line,Forehand,,,,,,,,,,5.989539588798306,-404.4083880137893,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-0,1-1,,5000000,,,101,,3,Deuce,Player2,Near,,,,,,,,,,1.6982119422563404,-492.29264545031435,Crosscourt,Forehand,,,,,,,,,,-106.83187335952488,264.54262357816606,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-0,1-1,,5001000,,,101,,4,Deuce,Player2,Near,,,,,,,,,,-140.69464129476546,505.45282152204857,Crosscourt,Forehand,,,,,,,,,,95.72427274710716,-329.23593613281326,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-0,1-1,,5002000,,,101,,5,Deuce,Player2,Near,,,,,,,,,,114.72570538051816,-473.85146544157504,Crosscourt,Forehand,,,,,,,,,,-51.214216972851936,265.9780675851644,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-0,1-1,,5003000,,,101,,6,Deuce,Player2,Near,,,,,,,,,,-116.2792322834045,530.5313702971887,Crosscourt,Forehand,,,,,,,,,,124.59701443563118,-345.35599300069646,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-0,1-1,,5005000,1,5005000,101,,7,Deuce,Player2,Near,,,,,,,,,,167.87962051609875,-470.3870625544377,Down the Line,Forehand,,,,,,,,,,180.96672681530458,-483.9006835080615,,1.0,,1.0,,,,,,,,,,,,,,,,,1,,
15-15,1-0,1-1,1,5027000,,,102,,1,Deuce,Player2,Near,1.0,Wide,-126.91943897631239,239.67907370941256,,,,,,42.15199584424769,-484.68649934358166,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,1-0,1-1,,5028000,1,5028000,102,,2,Deuce,Player2,Near,,,,,,,,,,-199.10269028861106,521.3069335080422,Down the Line,Forehand,,,,,,,,,,-129.58340441813078,-545.1168853890448,,,,,1.0,,,,,,,,,,,,,,,,1,,
30-15,1-0,1-1,1,5049000,,,103,,1,Ad,Player2,Near,0.0,Wide,139.16940069984062,259.5036417321494,,,,,,-38.17778871389104,-449.9899168851569,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,1-0,1-1,,5050000,,,103,,2,Ad,Player2,Near,,,,,,,,,,170.42175196841592,487.3623687661525,Down the Line,Backhand,,,,,,,,,,60.69525918632035,-346.75802165336415,,,,,,,,,,,,,,,,,,,,,1,,
30-15,1-0,1-1,,5051000,,,103,,3,Deuce,Player2,Near,,,,,,,,,,31.628149606282875,-488.2234361327312,Down the Line,Forehand,,,,,,,,,,161.1441874452361,381.11914916865703,,,,,,,,,,,,,,,,,,,,,1,,
30-15,1-0,1-1,,5054000,1,5054000,103,,4,Ad,Player2,Near,,,,,,,,,,8.50545166228782,177.94893372694216,Crosscourt,Backhand,,,,,,,,,,-61.55165682411519,-486.3345308396438,,,,,1.0,,,,,,,,,,,,,,,,,1,
30-30,1-0,1-1,1,5082000,,,104,,1,Deuce,Player2,Near,1.0,Wide,-156.97561242336596,27.903351924744968,,,,,,36.255161854749424,-476.85490485539674,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,1-0,1-1,,5083000,,,104,,2,Deuce,Player2,Near,,,,,,,,,,-188.58171478555437,510.4203412070854,Crosscourt,Forehand,,,,,,,,,,65.78576115482166,-483.42123250193754,,,,,1.0,,,,,,,,,,,,,,,,,1,
30-30,1-0,1-1,,5084000,,,104,,3,Deuce,Player2,Near,,,,,,,,,,56.5289424759113,-498.130686788894,Crosscourt,Forehand,,,,,,,,,,-41.31083223969869,392.17679899367323,,,,,,,,,,,,,,,,,,,,,1,,
30-30,1-0,1-1,,5086000,1,5086000,104,,4,Deuce,Player2,Near,,,,,,,,,,-61.80202318457,520.6313921694598,Down the Line,Forehand,,,,,,,,,,-0.0153871391076036,-352.962292213291,1.0,,,,,,,,,,,,,,,,,,,,1,,
40-30,1-0,1-1,1,5105000,,,105,,1,Ad,Player2,Near,1.0,Body,80.9183617672373,244.83866469803633,,,,,,-22.17485783025976,-440.9716371388798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-30,1-0,1-1,,5106000,1,5106000,105,,2,Ad,Player2,Near,,,,,,,,,,111.97864173222561,492.72053805748817,Crosscourt,Forehand,,,,,,,,,,-85.85376749776842,6.3714621609765745,,,,1.0,,,,,,,,,,,,,,,,,,1,
0-0,1-1,1-1,1,5140000,,,106,,1,Deuce,Player1,Far,0.0,Wide,167.7214238844278,-230.67162620285546,,,,,,-40.290917541536494,466.7067038492777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,1-1,1-1,,5141000,1,5141000,106,,2,Deuce,Player1,Far,,,,,,,,,,202.85891294827664,-432.9690234031009,Down the Line,Forehand,,,,,,,,,,122.47068022740831,-44.40575240592635,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-0,1-1,1-1,1,5171000,,,107,,1,Ad,Player1,Far,1.0,T,-13.515802712153997,-182.05301290454287,,,,,,10.066174540677215,444.09181977229895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-0,1-1,1-1,,5171000,,,107,,2,Ad,Player1,Far,,,,,,,,,,-50.38453630793548,-485.2014326331702,Crosscourt,Forehand,,,,,,,,,,50.82992125981626,389.80763888868756,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,1-1,,5173000,,,107,,3,Ad,Player1,Far,,,,,,,,,,44.93924978125413,485.9018153978242,Crosscourt,Forehand,,,,,,,,,,-120.99052930877389,-354.08440507418277,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,1-1,,5174000,,,107,,4,Ad,Player1,Far,,,,,,,,,,-128.77167541550654,-537.7482830268439,Crosscourt,Backhand,,,,,,,,,,22.928980752394104,287.85398622032375,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,1-1,,5175000,,,107,,5,Ad,Player1,Far,,,,,,,,,,58.33099846891125,542.8542104109182,Down the Line,Forehand,,,,,,,,,,74.53403871387225,-282.9438046805187,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,1-1,,5177000,,,107,,6,Deuce,Player1,Far,,,,,,,,,,93.27653105856949,-512.3815124669269,Crosscourt,Forehand,,,,,,,,,,-92.92702865262041,310.82870734892083,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,1-1,,5178000,,,107,,7,Deuce,Player1,Far,,,,,,,,,,-123.23027668410083,511.8392880574784,Crosscourt,Forehand,,,,,,,,,,122.44449912504611,-415.66308508289984,,,,,,,,,,,,,,,,,,,,,,1,
15-0,1-1,1-1,,5179000,,,107,,8,Deuce,Player1,Far,,,,,,,,,,118.20618438314104,-500.3499562552096,Crosscourt,Forehand,,,,,,,,,,-57.78050634292728,246.06121500424734,,,,,,,,,,,,,,,,,,,,,1,,
15-0,1-1,1-1,,5180000,1,5180000,107,,9,Deuce,Player1,Far,,,,,,,,,,-117.78659776896804,455.8769903759675,Crosscourt,Forehand,1,,,,,,,,,16.787330489930085,218.53228346445405,,,,1.0,,,,,,,,,,,,,,,,,,,
15-15,1-1,1-1,1,5204000,,,108,,1,Deuce,Player1,Far,0.0,T,16.513270997366796,-359.35557195956943,1.0,Body,62.681348425164465,-154.80759514427697,,-35.302269247575815,406.0263342080143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-15,1-1,1-1,,5213000,,,108,,2,Deuce,Player1,Far,,,,,,,,,,72.38424103233356,-418.8690069989087,Crosscourt,Backhand,,,,,,,,,,-2.4641622922122006,299.1367016621376,,,,,,,,,,,,,,,,,,,,,,1,
15-15,1-1,1-1,,5214000,,,108,,3,Deuce,Player1,Far,,,,,,,,,,-49.82183398947557,515.3174704721747,Down the Line,Forehand,,,,,,,,,,-105.22204177597364,-367.65256999106117,,,,,,,,,,,,,,,,,,,,,,1,
15-15,1-1,1-1,,5215000,,,108,,4,Ad,Player1,Far,,,,,,,,,,-120.58636811017394,-507.2234142604554,Crosscourt,Backhand,,,,,,,,,,75.22290026242833,293.365108267565,,,,,,,,,,,,,,,,,,,,,,1,
15-15,1-1,1-1,,5217000,,,108,,5,Ad,Player1,Far,,,,,,,,,,84.66750328079615,495.1794947504003,Down the Line,Backhand,,,,,,,,,,150.2929243218821,-340.24030511793444,,,,,,,,,,,,,,,,,,,,,1,,
15-15,1-1,1-1,,5218000,,,108,,6,Deuce,Player1,Far,,,,,,,,,,163.80310039361618,-537.7288003059339,Down the Line,Forehand,,,,,,,,,,44.68337160977569,222.2373687662894,,,,,,,,,,,,,,,,,,,,,,1,
15-15,1-1,1-1,,5219000,,,108,,7,Ad,Player1,Far,,,,,,,,,,44.68337160977569,268.5055008747519,Crosscourt,Backhand,,,,,,,,,,-118.18773512679809,-169.8266677601922,,,,,,,,,,,,,,,,,,,,,1,,
15-15,1-1,1-1,,5222000,,,108,,8,Ad,Player1,Far,,,,,,,,,,-144.5238571740286,-249.23027668403574,Crosscourt,Backhand,,,,,,,,,,91.43742344702189,172.2554625983362,,,,,,,,,,,,,,,,,,,,,,1,
15-15,1-1,1-1,,5223000,1,5223000,108,,9,Ad,Player1,Far,,,,,,,,,,129.52223862635478,282.0519247592594,Down the Line,Backhand,1,,,,,,,,,47.05463692036064,-419.1581091423907,1.0,,,,,,,,,,,,,,,,,,,,,,
30-15,1-1,1-1,1,5256000,,,109,,1,Ad,Player1,Far,1.0,T,-5.854921259839495,-241.89937664029497,,,,,,17.66099081363917,449.0206419507742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-15,1-1,1-1,,5257000,,,109,,2,Ad,Player1,Far,,,,,,,,,,-31.625585083098272,-492.46297572153037,Crosscourt,Forehand,,,,,,,,,,83.37728018368396,209.18195538046936,,,,,,,,,,,,,,,,,,,,,1,,
30-15,1-1,1-1,,5258000,,,109,,3,Ad,Player1,Far,,,,,,,,,,116.86394356949344,463.5239009183957,Crosscourt,Backhand,1,,,,,,,,,-50.29948600172379,-328.3151957566108,,,,,,,,,,,,,,,,,,,,,,,
30-15,1-1,1-1,,5260000,,,109,,4,Ad,Player1,Far,,,,,,,,,,-69.91487314082127,-430.79243219575295,Down the Line,Backhand,,,,,,,,,,-157.71319991242947,255.14770341194165,,,,,,,,,,,,,,,,,,,,,1,,
30-15,1-1,1-1,,5261000,,,109,,5,Deuce,Player1,Far,,,,,,,,,,-185.90159667531952,567.2211996934952,Down the Line,Forehand,,,,,,,,,,-115.04225174972186,-99.93322944001838,,,,,,,,,,,,,,,,,,,,,1,,
30-15,1-1,1-1,,5262000,1,5262000,109,,6,Ad,Player1,Far,,,,,,,,,,-115.04225174972186,-120.03782808392752,Crosscourt,Backhand,,1,,,,,,,,73.878515966716,125.18716097981286,1.0,,,,,,,,,,,,,,,,,,,,,1,
30-30,1-1,1-1,1,5293000,,,110,,1,Deuce,Player1,Far,1.0,T,31.329822834629482,-234.5344870952419,,,,,,-53.69644575675266,481.78958333308447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-30,1-1,1-1,,5293000,1,5293000,110,,2,Deuce,Player1,Far,,,,,,,,,,52.478144138205614,-457.3180992998512,Crosscourt,Backhand,1,,,,,,,,,-189.35053587041838,452.99534667518157,,,1.0,,,,,,,,,,,,,,,,,,,,
40-30,1-1,1-1,1,5314000,,,111,,1,Ad,Player1,Far,0.0,Body,-95.59945319330144,5.829773622044248,1.0,Wide,-118.20361985995643,-154.78187335950008,,25.993662510922704,450.39687226573415,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,
40-30,1-1,1-1,,5324000,1,5324000,111,,2,Ad,Player1,Far,,,,,,,,,,-194.47655839884968,-462.1678040242582,Down the Line,Backhand,,,,,,,,,,-159.49891185468576,393.7402777775744,,,1.0,,,,,,,,,,,,,,,,,,,1,
0-0,2-1,1-1,1,5423000,,,112,,1,Deuce,Player2,Far,1.0,T,17.932370953621533,-167.35205599291442,,,,,,-40.213981845998475,466.00283792626846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-1,1-1,,5423000,,,112,,2,Deuce,Player2,Far,,,,,,,,,,50.35778105859166,-473.2426782587232,Down the Line,Backhand,,,,,,,,,,22.19636920383805,106.75022965873751,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,1-1,,5425000,,,112,,3,Deuce,Player2,Far,,,,,,,,,,-8.389473971999164,459.7829122919759,Crosscourt,Forehand,,,,,,,,,,106.11736657912279,-278.4573436131545,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-1,1-1,,5426000,1,5426000,112,,4,Deuce,Player2,Far,,,,,,,,,,143.0246062991387,-504.5540901134752,Down the Line,Forehand,,,,,,,,,,33.23748359578336,423.37250109339453,1.0,,,,,,,,,,,,,,,,,,,,1,,
15-0,2-1,1-1,1,5452000,,,113,,1,Ad,Player2,Far,1.0,T,-26.022790901123916,-198.90981517924982,,,,,,26.314189632532337,451.30670384928567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-0,2-1,1-1,,5453000,,,113,,2,Ad,Player2,Far,,,,,,,,,,-58.834066054212826,-486.3227416882877,Crosscourt,Forehand,,,,,,,,,,58.65753499559524,245.80782480302258,,,,,,,,,,,,,,,,,,,,,,1,
15-0,2-1,1-1,,5455000,,,113,,3,Ad,Player2,Far,,,,,,,,,,65.20950896759537,488.5342793085841,Down the Line,Forehand,,,,,,,,,,87.25510717405817,-448.37863079591887,,,,,,,,,,,,,,,,,,,,,1,,
15-0,2-1,1-1,,5455000,,,113,,4,Deuce,Player2,Far,,,,,,,,,,83.17054899383281,-528.6058344266736,Down the Line,Forehand,,,,,,,,,,48.638478783876884,217.1736986000628,,,,,,,,,,,,,,,,,,,,,1,,
15-0,2-1,1-1,,5457000,,,113,,5,Ad,Player2,Far,,,,,,,,,,18.379975940497943,450.35775371805255,Crosscourt,Forehand,,,,,,,,,,-177.24457020988217,35.07176837268532,,,,1.0,,,,,,,,,,,,,,,,,,1,
