pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWide,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,PlayerServer
0 - 0,0 - 2,0 - 3,0,403752597,0,,126.0,,1,Ad,Player2,Far,0,Body,-81.35394794396498,-215.3517388450331,1,Body,-81.35394794396498,-215.3517388450331,0,55.17410870513335,460.13662510912366,Crosscourt,,1,,,,,,,,,-81.35394794396498,-215.3517388450331,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,72.563904,240,0,0,service_box,ad,near,-2.12543,6.260982,no_mans_land,ad,far,1.441463,23.908598,2.807765,down the T,In,False,22:51:41,6729.209961,FergusonServe
0 - 0,0 - 2,0 - 3,0,403807207,0,,126.0,,2,Ad,Player1,,,,,,,,,,0,-142.49574037612936,-552.8547025368972,Crosscourt,Forehand,,,,,,,,,,121.44621062985851,315.3342300960751,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,43.933994,240,0,0,no_mans_land,ad,far,3.172869,20.125532,out,ad,near,-3.722803,-2.556524,1.119946,inside out,In,False,22:51:42,6730.120117,AadarshForehand
0 - 0,0 - 2,0 - 3,0,403941591,0,,126.0,,3,Ad_Alley,Player2,,,,,,,,,,0,182.755998468847,522.4414479437372,Crosscourt,Backhand,,,,,,,,,,-48.68693678912621,-377.0086395448621,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Backhand,Topspin,50.87606,240,0,0,no_mans_land,ad,near,-1.271981,2.03758,out,ad_alley,far,4.774631,25.536356,0.853684,down the line,In,False,22:51:44,6732.359863,FergusonBackhand
0 - 0,0 - 2,0 - 3,0,404018408,1,404018408,126.0,,0,Ad,Player1,,,,,,,,,,0,-86.71272965874786,-544.0421587923698,Down the Line,Forehand,,,,,,,,,,-25.997834645655864,228.8841535431889,1,,,,,,,,,,,,,,,,,,,Aadarsh,0,none,Forehand,Topspin,48.353863,241,0,0,service_box,deuce,far,-0.679212,17.866962,out,ad,near,-2.265432,-2.32629,1.140441,inside in,In,False,22:51:45,6733.640137,AadarshForehand
15 - 0,0 - 2,0 - 3,1,405880810,0,,127.0,,1,Deuce,Player1,Near,0,Wide,-132.92340879258225,295.87937445304055,,,,,0,51.16434273838127,-464.25463692014506,Crosscourt,,1,,,,,,,,,-132.92340879258225,295.87937445304055,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,89.440758,243,0,0,no_mans_land,deuce,far,-3.472719,19.61726,no_mans_land,deuce,near,1.336705,-0.241784,2.617359,out wide,Out,False,22:52:16,6764.680176,AadarshServe
15 - 0,0 - 2,0 - 3,0,405939609,0,,127.0,,2,Deuce,Player2,,,,,,,,,,0,-110.31461067360881,366.988052274526,Crosscourt,Forehand,1,,,,,,,,,16.644674103228496,-128.20189195093988,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Slice,37.144646,243,0,0,service_box,deuce,near,0.434854,8.537834,no_mans_land,deuce,far,-2.882048,21.475025,1.782214,cross court,In,False,22:52:17,6765.660156,FergusonForehand
15 - 0,0 - 2,0 - 3,0,406346396,0,,127.0,,1,Deuce,Player1,Near,0,T,-31.03180227469963,170.6399660978996,1,T,-31.03180227469963,170.6399660978996,0,51.26294291335934,-465.76437554656604,Crosscourt,,1,,,,,,,,,-31.03180227469963,170.6399660978996,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,68.534569,244,0,0,service_box,deuce,far,-0.810728,16.345291,no_mans_land,deuce,near,1.339281,-0.281227,2.687996,down the T,In,False,22:52:24,6772.439941,AadarshServe
15 - 0,0 - 2,0 - 3,0,406410000,0,,127.0,,2,Deuce,Player2,,,,,,,,,,0,-93.88983486434346,486.0561461064856,Crosscourt,Forehand,1,,,,,,,,,1.490676946630901,-304.585279964847,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Slice,48.652103,244,0,0,no_mans_land,deuce,near,0.038945,3.929692,no_mans_land,deuce,far,-2.452939,24.585764,1.172626,cross court,In,False,22:52:25,6773.5,FergusonForehand
15 - 0,0 - 2,0 - 3,0,406501201,1,406501201,127.0,,3,Deuce,Player1,,,,,,,,,,0,20.86917104110908,-458.8699803147236,Crosscourt,Forehand,,,,,,,,,,-35.02931977251034,-21.16684711284995,,,1,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Topspin,55.306263,244,0,0,service_box,ad,near,-0.915166,11.334201,no_mans_land,deuce,near,0.545222,-0.101106,1.292154,down the line,Net,False,22:52:27,6775.02002,AadarshForehand
15 - 15,0 - 2,0 - 3,1,407970000,0,,128.0,,1,Ad,Player1,Near,1,T,42.38751093611109,222.27553040233482,,,,,0,-36.50770997373442,-481.24399059467703,Crosscourt,,1,,,,,,,,,42.38751093611109,222.27553040233482,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,105.356979,245,0,0,service_box,ad,far,1.107404,17.694307,out,ad,near,-0.95379,-0.685643,2.673636,down the T,In,False,22:52:51,6799.5,AadarshServe
15 - 15,0 - 2,0 - 3,0,408019189,0,,128.0,,2,Ad,Player2,,,,,,,,,,0,76.2868328958486,455.87844488165433,Down the Line,Forehand,1,,,,,,,,,17.65628280838983,-333.9046697286114,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Slice,39.073284,245,0,0,no_mans_land,deuce,near,0.461283,3.163702,no_mans_land,ad,far,1.993048,23.79735,1.101498,inside in,In,False,22:52:52,6800.319824,FergusonForehand
15 - 15,0 - 2,0 - 3,0,408123603,0,,128.0,,3,Deuce,Player1,,,,,,,,,,0,5.567962598422321,-472.2031660102548,Down the Line,Forehand,,,,,,,,,,102.80235673660482,262.45008748892826,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Flat,58.688675,245,0,0,no_mans_land,ad,far,2.685785,18.743896,no_mans_land,deuce,near,0.145467,-0.449445,0.846755,down the line,In,False,22:52:54,6802.060059,AadarshForehand
15 - 15,0 - 2,0 - 3,0,408196787,0,,128.0,,4,Ad,Player2,,,,,,,,,,0,117.21620188095432,553.7845527118749,Down the Line,Backhand,,,,,,,,,,11.326963035864665,-278.5897419071177,,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Backhand,Topspin,51.27,245,0,0,no_mans_land,deuce,near,0.295925,4.608844,out,ad,far,3.062357,26.355217,0.89344,down the line,In,False,22:52:55,6803.279785,FergusonBackhand
15 - 15,0 - 2,0 - 3,0,408286787,0,,128.0,,5,Ad,Player1,,,,,,,,,,0,-4.5369860017474375,-452.1621828519099,Crosscourt,Forehand,,,,,,,,,,103.22588582671833,414.0135608046856,,,,,,,,,,,,,,,,,,,,Aadarsh,5,in_play,Forehand,Topspin,65.41201,245,0,0,no_mans_land,ad,far,2.69685,22.7036,no_mans_land,ad,near,-0.118532,0.07414,1.140407,inside out,In,False,22:52:56,6804.779785,AadarshForehand
15 - 15,0 - 2,0 - 3,0,408355195,0,,128.0,,6,Ad,Player2,,,,,,,,,,0,104.37153871385684,562.8581802271808,Down the Line,Backhand,,,,,,,,,,5.242995406821438,-309.15973862626197,,,,,,,,,,,,,,,,,,,,Ferguson,6,in_play,Backhand,Topspin,51.430813,245,0,0,no_mans_land,deuce,near,0.136977,3.810181,out,ad,far,2.726781,26.592272,1.354187,down the line,In,False,22:52:57,6805.919922,FergusonBackhand
15 - 15,0 - 2,0 - 3,0,408435585,0,,128.0,,7,Ad,Player1,,,,,,,,,,0,-17.370740376194,-471.8038276463005,Down the Line,Forehand,,,,,,,,,,-60.794012467160194,144.04804243212158,,,,,,,,,,,,,,,,,,,,Aadarsh,7,in_play,Forehand,Flat,54.610847,245,0,0,service_box,deuce,far,-1.588287,15.650558,no_mans_land,ad,near,-0.453823,-0.439012,1.144814,inside in,In,False,22:52:59,6807.259766,AadarshForehand
15 - 15,0 - 2,0 - 3,0,408513603,0,,128.0,,8,Deuce,Player2,,,,,,,,,,0,-76.07302055989071,550.2098753277998,Crosscourt,Forehand,,,,,,,,,,35.127575459299436,-204.92928696402362,,,,,,,,,,,,,,,,,,,,Ferguson,8,in_play,Forehand,Topspin,34.488819,245,0,0,service_box,deuce,near,0.917733,6.533276,out,deuce,far,-1.987462,26.261826,0.653245,cross court,In,False,22:53:00,6808.560059,FergusonForehand
15 - 15,0 - 2,0 - 3,0,408637207,0,,128.0,,9,Deuce,Player1,,,,,,,,,,0,52.96605424319223,-363.1685968939506,Crosscourt,Forehand,,,,,,,,,,-95.90317694658214,336.19930555538184,,,,,,,,,,,,,,,,,,,,Aadarsh,9,in_play,Forehand,Topspin,76.00692,245,0,0,no_mans_land,deuce,far,-2.505539,20.670647,no_mans_land,deuce,near,1.383776,2.399161,1.645573,cross court,In,False,22:53:02,6810.620117,AadarshForehand
15 - 15,0 - 2,0 - 3,0,408685195,0,,128.0,,10,Deuce,Player2,,,,,,,,,,0,-95.50881452313526,458.8702482499817,Crosscourt,Forehand,,,,,,,,,,10.055304024491743,-2.1599026684153175,,,,,,,,,,,,,,,,,,,,Ferguson,10,in_play,Forehand,Flat,41.208946,245,0,0,service_box,deuce,near,0.262702,11.830771,no_mans_land,deuce,far,-2.495236,23.875513,0.605553,cross court,In,False,22:53:03,6811.419922,FergusonForehand
15 - 15,0 - 2,0 - 3,0,408724804,1,408724804,128.0,,11,Deuce,Player1,,,,,,,,,,0,10.055304024491743,-22.264463035859038,Crosscourt,,,1,,,,,,,,-4.6033573928235185,315.2356681975624,1,,,,,,,,,,,,,,,,,,,Aadarsh,11,in_play,FH Volley,Flat,19.052607,245,0,0,no_mans_land,deuce,far,-0.120266,20.122957,service_box,deuce,near,0.262702,11.305525,2.467752,cross court,In,False,22:53:04,6812.080078,AadarshFH Volley
30 - 15,0 - 2,0 - 3,1,410203212,0,,129.0,,1,Deuce,Player1,Near,1,Wide,-123.34571850387329,229.19752296576087,,,,,0,37.21731736655995,-460.155457130121,Crosscourt,,1,,,,,,,,,-123.34571850387329,229.19752296576087,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,87.858597,246,0,0,service_box,deuce,far,-3.222495,17.875149,no_mans_land,deuce,near,0.972329,-0.13469,2.706753,out wide,In,False,22:53:28,6836.720215,AadarshServe
30 - 15,0 - 2,0 - 3,0,410251201,0,,129.0,,2,Deuce_Alley,Player2,,,,,,,,,,0,-197.97893153970526,526.8259405071644,Crosscourt,Forehand,,,,,,,,,,18.30361439194155,-212.77994313199855,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Flat,54.472729,246,0,0,service_box,deuce,near,0.478195,6.328172,out,deuce_alley,far,-5.172341,25.650904,1.000683,down the line,In,False,22:53:29,6837.52002,FergusonForehand
30 - 15,0 - 2,0 - 3,0,410327988,0,,129.0,,3,Deuce,Player1,,,,,,,,,,0,43.96396544179706,-449.47555774254994,Down the Line,Forehand,,,,,,,,,,92.06209536303206,466.0897255028213,,,,1,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Topspin,53.784382,246,0,0,out,ad,far,2.405188,24.064127,no_mans_land,deuce,near,1.14859,0.14433,0.903018,down the line,Out,False,22:53:30,6838.799805,AadarshForehand
30 - 15,0 - 2,0 - 3,0,410400000,0,,129.0,,4,Ad,Player2,,,,,,,,,,0,81.90830599295856,529.1260881449584,Down the Line,Backhand,,,,,,,,,,18.780041557295636,-38.60059055116118,,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Backhand,Flat,44.036392,246,0,0,service_box,deuce,near,0.490642,10.878732,out,ad,far,2.139913,25.710997,0.567628,down the line,In,False,22:53:31,6840.0,FergusonBackhand
30 - 15,0 - 2,0 - 3,0,410444414,0,,129.0,,5,Deuce,Player1,,,,,,,,,,0,18.780041557295636,-58.70518919507032,Crosscourt,,,1,,,,,,,,-28.42919400698444,324.9174321958077,,,,,,,,,,,,,,,,,,,,Aadarsh,5,in_play,FH Volley,Flat,22.516716,246,0,0,no_mans_land,deuce,far,-0.742733,20.3759,service_box,deuce,near,0.490642,10.353485,1.910197,cross court,In,False,22:53:32,6840.740234,AadarshFH Volley
30 - 15,0 - 2,0 - 3,0,410606396,0,,129.0,,6,Ad,Player2,,,,,,,,,,0,91.92142935253344,304.40637576537205,Down the Line,,,,1,,,,,,,91.92142935253344,138.29543416440796,,,1,,,,,,,,,,,,,,,,,Ferguson,6,in_play,Overhead,Flat,59.891144,246,0,0,service_box,ad,far,2.401513,15.500267,no_mans_land,ad,far,2.401513,19.840034,0.164521,---,Net,False,22:53:35,6843.439941,FergusonOverhead
30 - 15,0 - 2,0 - 3,0,410678408,1,410678408,129.0,,7,Ad,Player2,,,,,,,,,,0,145.71743219590022,297.7151137356293,Down the Line,Backhand,1,,,,,,,,,227.05515091851788,-293.3190616796385,,1,,,,,,,,,,,,,,,,,,Ferguson,7,in_play,Backhand,Slice,33.128445,246,0,0,no_mans_land,deuce_out,near,5.931978,4.22403,no_mans_land,ad,far,3.806972,19.66522,1.212001,down the line,Out,False,22:53:36,6844.640137,FergusonBackhand
30 - 30,0 - 2,0 - 3,1,412230000,0,,130.0,,1,Ad,Player1,Near,1,Body,90.5973698599707,221.75301837258883,,,,,0,-51.45072725281682,-445.96767279067075,Crosscourt,,,,,,,,,,,90.5973698599707,221.75301837258883,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Kick,101.694008,247,0,0,service_box,ad,far,2.366921,17.680656,no_mans_land,ad,near,-1.344187,0.235976,2.724426,out wide,In,False,22:54:02,6870.5,AadarshServe
30 - 30,0 - 2,0 - 3,0,412274414,1,412274414,130.0,,2,Ad,Player2,,,,,,,,,,0,156.1963035869709,501.9392333768185,Down the Line,Backhand,,,,,,,,,,72.25766076111752,241.39638560792432,,,1,,,,,,,,,,,,,,,,,Ferguson,2,return,Backhand,Topspin,59.989517,247,0,0,service_box,ad,far,1.887783,18.193853,out,ad,far,4.08074,25.000721,1.079984,cross court,Net,False,22:54:03,6871.240234,FergusonBackhand
30 - 40,0 - 2,0 - 3,1,414156005,0,,131.0,1,1,Deuce,Player1,Near,1,T,-8.520877077860865,230.76831255456148,,,,,0,42.497058180205514,-462.33955052469554,Crosscourt,,1,,,,,,,,,-8.520877077860865,230.76831255456148,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,94.080139,248,0,0,service_box,deuce,far,-0.222614,17.916187,no_mans_land,deuce,near,1.110266,-0.191751,2.582303,down the T,In,False,22:54:34,6902.600098,AadarshServe
30 - 40,0 - 2,0 - 3,0,414200390,0,,131.0,,2,Deuce,Player2,,,,,,,,,,0,-40.572326115464605,485.5517388448936,Down the Line,Backhand,1,,,,,,,,,-60.56913823268962,36.9370953630605,,,1,,,,,,,,,,,,,,,,,Ferguson,2,return,Backhand,Slice,49.93454,248,0,0,service_box,deuce,far,-1.582412,12.852208,no_mans_land,deuce,far,-1.059981,24.572586,1.108027,inside out,Net,False,22:54:35,6903.339844,FergusonBackhand
30 - 40,0 - 2,0 - 3,0,414243603,0,,131.0,,3,Deuce,Player2,,,,,,,,,,0,-58.53998797022348,141.0957403761301,Down the Line,Backhand,1,,,,,,,,,-59.86588473312743,-247.76581911623248,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Backhand,Slice,67.372528,248,0,0,no_mans_land,ad,near,-1.564039,5.414141,service_box,deuce,far,-1.529399,15.573427,0.909752,inside in,In,False,22:54:36,6904.060059,FergusonBackhand
30 - 40,0 - 2,0 - 3,0,414669609,0,,131.0,,1,Deuce,Player1,Near,0,Body,-66.554352580893,143.2117782151491,1,Body,-66.554352580893,143.2117782151491,0,28.122522965864736,-470.9008858265284,Crosscourt,,1,,,,,,,,,-66.554352580893,143.2117782151491,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,77.426079,249,0,0,service_box,deuce,far,-1.73878,15.62871,no_mans_land,deuce,near,0.734721,-0.415422,2.760121,down the T,In,False,22:54:43,6911.160156,AadarshServe
30 - 40,0 - 2,0 - 3,0,414737988,0,,131.0,,2,Deuce,Player2,,,,,,,,,,0,-116.7991797899659,502.61374125083404,Crosscourt,Forehand,,,,,,,,,,97.80804352575875,-390.11855861747125,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Topspin,39.999023,249,0,0,no_mans_land,deuce,near,2.555305,1.695074,out,deuce,far,-3.051462,25.018343,0.918352,cross court,In,False,22:54:44,6912.299805,FergusonForehand
30 - 40,0 - 2,0 - 3,0,414852011,0,,131.0,,3,Deuce,Player1,,,,,,,,,,0,124.07281824140571,-561.6994367888612,Down the Line,Forehand,,,,,,,,,,35.02706146104927,167.931446850307,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Flat,61.147411,249,0,0,service_box,ad,far,0.915107,16.274529,out,deuce,near,3.241491,-2.787599,1.58379,down the line,In,False,22:54:46,6914.200195,AadarshForehand
30 - 40,0 - 2,0 - 3,0,414933603,0,,131.0,,4,Deuce,Player2,,,,,,,,,,0,-47.99202755903033,486.16814304436826,Down the Line,Forehand,,,,,,,,,,-98.14280949251274,-330.7674157916052,,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Forehand,Topspin,57.965816,249,0,0,no_mans_land,ad,near,-2.564051,3.245665,no_mans_land,deuce,far,-1.253826,24.58869,0.507259,down the line,In,False,22:54:47,6915.560059,FergusonForehand
30 - 40,0 - 2,0 - 3,0,415017011,0,,131.0,,5,Ad,Player1,,,,,,,,,,0,-129.39412729652108,-554.0708989498451,Down the Line,Backhand,,,,,,,,,,-13.1960411198532,165.02174650035218,,,,,,,,,,,,,,,,,,,,Aadarsh,5,in_play,Backhand,Topspin,52.048779,249,0,0,service_box,deuce,far,-0.344756,16.198511,out,ad,near,-3.380514,-2.588298,0.855115,down the line,In,False,22:54:48,6916.950195,AadarshBackhand
30 - 40,0 - 2,0 - 3,0,415065000,0,,131.0,,6,Deuce,Player2,,,,,,,,,,0,-13.1960411198532,211.28987860881466,Crosscourt,,,1,,,,,,,,27.807775590536814,-329.2551509184651,,,,,,,,,,,,,,,,,,,,Ferguson,6,in_play,FH Volley,Flat,17.320551,249,0,0,no_mans_land,deuce,near,0.726498,3.285174,service_box,deuce,far,-0.344756,17.407299,1.395002,cross court,In,False,22:54:49,6917.75,FergusonFH Volley
30 - 40,0 - 2,0 - 3,0,415121396,0,,131.0,,7,Deuce,Player1,,,,,,,,,,0,61.2913385826455,-507.5428696410326,Down the Line,Forehand,,,,,,,,,,49.560137795249986,286.11811023607265,,,,,,,,,,,,,,,,,,,,Aadarsh,7,in_play,Forehand,Flat,33.981876,249,0,0,no_mans_land,ad,far,1.294794,19.36224,out,deuce,near,1.60128,-1.37272,0.830276,down the line,In,False,22:54:50,6918.689941,AadarshForehand
30 - 40,0 - 2,0 - 3,0,415247402,1,415247402,131.0,,8,Ad,Player2,,,,,,,,,,0,49.560137795249986,332.38624234453516,Down the Line,,,,1,,,,,,,54.971817585273435,-338.0110072176731,1,,,,,,,,,,,,,,,,,,,Ferguson,8,in_play,Overhead,Flat,85.81485,249,0,0,no_mans_land,deuce,near,1.436178,3.056421,no_mans_land,ad,far,1.294794,20.571028,2.134543,---,In,False,22:54:52,6920.790039,FergusonOverhead
40 - 40,0 - 2,0 - 3,1,416744414,0,,132.0,1,1,Ad,Player1,Near,0,Body,103.05938320204649,356.76590113717356,,,,,0,-41.40281058615534,-472.47642169704375,Crosscourt,,1,,,,,,,,,103.05938320204649,356.76590113717356,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,78.289268,250,0,0,no_mans_land,ad,far,2.6925,21.207964,no_mans_land,ad,near,-1.081678,-0.456584,2.670288,down the T,Out,False,22:55:17,6945.740234,AadarshServe
40 - 40,0 - 2,0 - 3,0,416798408,0,,132.0,,2,Ad_Alley,Player2,,,,,,,,,,0,158.76285542423994,488.80236767253837,Down the Line,Backhand,1,,,,,,,,,29.70758967627512,-260.8952591862169,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Backhand,Slice,54.994381,250,0,0,no_mans_land,deuce,near,0.776132,5.071125,no_mans_land,ad_alley,far,4.147793,24.657511,1.210107,down the line,In,False,22:55:18,6946.640137,FergusonBackhand
40 - 40,0 - 2,0 - 3,0,417201005,0,,132.0,,1,Ad,Player1,Near,0,Body,80.57475393696625,221.46866251082176,1,Body,80.57475393696625,221.46866251082176,0,-50.634979221321174,-482.15638670141317,Crosscourt,,1,,,,,,,,,80.57475393696625,221.46866251082176,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,59.49926,251,0,0,service_box,ad,far,2.105073,17.673227,out,ad,near,-1.322875,-0.70948,2.743214,down the T,In,False,22:55:25,6953.350098,AadarshServe
40 - 40,0 - 2,0 - 3,0,417287402,0,,132.0,,2,Ad,Player2,,,,,,,,,,0,126.16979440063474,518.7494914695483,Crosscourt,Forehand,,,,,,,,,,-26.833027121595936,-299.6337598423649,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Topspin,51.707539,251,0,0,no_mans_land,ad,near,-0.701032,4.059054,out,ad,far,3.296276,25.439901,1.306273,inside out,In,False,22:55:26,6954.790039,FergusonForehand
40 - 40,0 - 2,0 - 3,0,417368994,0,,132.0,,3,Ad,Player1,,,,,,,,,,0,-47.6947725284093,-488.0815835518039,Crosscourt,Forehand,,,,,,,,,,74.40087489060024,291.66858048978804,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Flat,65.582466,251,0,0,no_mans_land,ad,far,1.943776,19.50725,out,ad,near,-1.24606,-0.86428,1.28372,inside out,In,False,22:55:28,6956.149902,AadarshForehand
40 - 40,0 - 2,0 - 3,0,417447011,0,,132.0,,4,Ad,Player2,,,,,,,,,,0,97.73187335952956,556.4029308833522,Crosscourt,Backhand,,,,,,,,,,-29.068678915120593,-336.31547462799773,,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Backhand,Topspin,49.373158,251,0,0,no_mans_land,ad,near,-0.75944,3.100718,out,ad,far,2.553315,26.423624,1.116039,cross court,In,False,22:55:29,6957.450195,FergusonBackhand
40 - 40,0 - 2,0 - 3,0,417537011,0,,132.0,,5,Ad,Player1,,,,,,,,,,0,-54.67777777774953,-523.7633256777697,Down the Line,Forehand,,,,,,,,,,-115.65930664910911,241.39638560792432,,,,,,,,,,,,,,,,,,,,Aadarsh,5,in_play,Forehand,Topspin,71.562286,251,0,0,service_box,deuce,far,-3.021682,18.193853,out,ad,near,-1.428496,-1.796491,1.190627,inside in,In,False,22:55:30,6958.950195,AadarshForehand
40 - 40,0 - 2,0 - 3,0,417618603,0,,132.0,,6,Deuce,Player2,,,,,,,,,,0,-130.47260498680924,533.3047681537053,Crosscourt,Forehand,1,,,,,,,,,19.914862204714122,-288.1830489937269,,,,,,,,,,,,,,,,,,,,Ferguson,6,in_play,Forehand,Slice,34.251724,251,0,0,no_mans_land,deuce,near,0.52029,4.358212,out,deuce,far,-3.40869,25.820168,0.82887,cross court,In,False,22:55:32,6960.310059,FergusonForehand
40 - 40,0 - 2,0 - 3,0,417748212,0,,132.0,,7,Deuce,Player1,,,,,,,,,,0,37.00453849516899,-409.7615813646177,Down the Line,Forehand,,,,,,,,,,110.44528652662711,234.51561679777916,,,,,,,,,,,,,,,,,,,,Aadarsh,7,in_play,Forehand,Topspin,60.666,251,0,0,service_box,ad,far,2.885462,18.014088,no_mans_land,deuce,near,0.96677,1.181886,1.388284,down the line,In,False,22:55:34,6962.470215,AadarshForehand
40 - 40,0 - 2,0 - 3,0,417825000,0,,132.0,,8,Ad,Player2,,,,,,,,,,0,126.40320428689883,558.8612751528173,Crosscourt,Backhand,,,,,,,,,,-181.66144466307327,-311.44610673649703,,1,,,,,,,,,,,,,,,,,,Ferguson,8,in_play,Backhand,Flat,45.645866,251,0,0,no_mans_land,ad_alley,near,-4.746035,3.750448,out,ad,far,3.302374,26.48785,0.756203,down the line,Out,False,22:55:35,6963.75,FergusonBackhand
40 - 40,0 - 2,0 - 3,0,419702988,0,,132.0,,1,Ad,Player1,Near,0,Body,98.32018263337002,-57.301399824992274,0,Body,98.32018263337002,-57.301399824992274,0,-32.063429571287024,-484.1160651791025,Crosscourt,,,,,,,,,,,98.32018263337002,-57.301399824992274,,,1,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,108.560753,252,0,0,service_box,deuce,near,2.568685,10.39016,out,ad,near,-0.83768,-0.760678,2.638412,out wide,Net,False,22:56:07,6995.049805,AadarshServe
40 - 40,0 - 2,0 - 3,0,420217207,0,,132.0,,1,Ad,Player1,Near,0,T,16.73232720909022,206.00764982491552,1,T,16.73232720909022,206.00764982491552,0,-58.040633202069756,-486.9046587923994,Crosscourt,,1,,,,,,,,,16.73232720909022,206.00764982491552,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,61.329693,253,0,0,service_box,ad,far,0.437144,17.269297,out,ad,near,-1.516353,-0.833532,2.726897,down the T,In,False,22:56:15,7003.620117,AadarshServe
40 - 40,0 - 2,0 - 3,0,420300000,0,,132.0,,2,Ad,Player2,,,,,,,,,,0,89.6789260716947,535.829981408297,Crosscourt,Forehand,,,,,,,,,,-53.53461286086473,-319.385219816108,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Topspin,50.912846,253,0,0,no_mans_land,ad,near,-1.39863,3.543033,out,ad,far,2.342926,25.886141,1.135483,inside out,In,False,22:56:16,7005.0,FergusonForehand
40 - 40,0 - 2,0 - 3,0,420380390,0,,132.0,,3,Ad,Player1,,,,,,,,,,0,-96.32130905506834,-503.0508202097139,Crosscourt,Forehand,,,,,,,,,,120.67582020991141,349.7263998248412,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Topspin,62.879906,253,0,0,no_mans_land,ad,far,3.152742,21.024052,out,ad,near,-2.516463,-1.255362,1.229916,inside out,In,False,22:56:18,7006.339844,AadarshForehand
40 - 40,0 - 2,0 - 3,0,420472792,0,,132.0,,4,Ad_Alley,Player2,,,,,,,,,,0,158.01118219589387,442.61044400677054,Down the Line,Backhand,,,,,,,,,,13.127066929127077,-355.65515638651794,,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Backhand,Topspin,44.504597,253,0,0,no_mans_land,deuce,near,0.342954,2.595455,no_mans_land,ad_alley,far,4.128155,23.450714,1.518502,down the line,In,False,22:56:19,7007.879883,FergusonBackhand
