pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
15-0,5-6,0-0,1,2748787,,,,,1,Ad,Player1,Far,0,T,37,-212,1,Body,-86,-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,5-6,0-0,,2787298,,,,,2,Ad,Player1,Far,,,,,,,,,,-136,-476,Down the Line,Backhand,,,,,,,,,,-43,225,,,,,,,,,,,,,,,,,,,,
15-0,5-6,0-0,,2788385,,,,,3,Ad,Player1,Far,,,,,,,,,,26,483,Down the Line,Forehand,,,,,,,,,,66,-260,,,,,,,,,,,,,,,,,,,,
15-0,5-6,0-0,,2789929,,,,,4,Deuce,Player1,Far,,,,,,,,,,106,-537,Down the Line,Forehand,,,,,,,,,,56,414,,,,,,,,,,,,,,,,,,,,
15-0,5-6,0-0,,2791180,,,,,5,Ad,Player1,Far,,,,,,,,,,74,494,Crosscourt,Backhand,,,,,,,,,,-94,-164,,,,,,,,,,,,,,,,,,,,
15-0,5-6,0-0,,2792361,,,,,6,Ad,Player1,Far,,,,,,,,,,-94,-484,Down the Line,Backhand,,,,,,,,,,-96,371,,,,,,,,,,,,,,,,,,,,
15-0,5-6,0-0,,2793590,,,,,7,Deuce,Player1,Far,,,,,,,,,,-91,497,Down the Line,Forehand,,,,,,,,,,-126,-375,,,,,,,,,,,,,,,,,,,,
15-0,5-6,0-0,,2795123,1,,,,8,Ad,Player1,Far,,,,,,,,,,-147,-513,Crosscourt,Backhand,,,,,,,,,,26,-15,,,,1,,,,,,,,,,,,,,,,
30-0,5-6,0-0,1,2796175,,,,,1,Deuce,Player1,Far,1,Body,69,-228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,5-6,0-0,,2823339,,,,,2,Deuce,Player1,Far,,,,,,,,,,114,-487,Crosscourt,Backhand,1,,,,,,,,,-115,409,,,,,,,,,,,,,,,,,,,,
30-0,5-6,0-0,,2826288,,,,,3,Deuce,Player1,Far,,,,,,,,,,-126,494,Crosscourt,Forehand,,,,,,,,,,109,-321,,,,,,,,,,,,,,,,,,,,
30-0,5-6,0-0,,2827471,,,,,4,Deuce,Player1,Far,,,,,,,,,,184,-497,Crosscourt,Forehand,,,,,,,,,,-59,387,,,,,,,,,,,,,,,,,,,,
30-0,5-6,0-0,,2828882,,,,,5,Deuce,Player1,Far,,,,,,,,,,-99,491,Down the Line,Forehand,,,,,,,,,,-70,-279,,,,,,,,,,,,,,,,,,,,
30-0,5-6,0-0,,2830284,,,,,6,Ad,Player1,Far,,,,,,,,,,-115,-508,Crosscourt,Backhand,,,,,,,,,,34,297,,,,,,,,,,,,,,,,,,,,
30-0,5-6,0-0,,2831607,,,,,7,Ad,Player1,Far,,,,,,,,,,77,489,Crosscourt,Backhand,,,,,,,,,,-120,-284,,,,,,,,,,,,,,,,,,,,
30-0,5-6,0-0,,2832766,1,,,,8,Ad,Player1,Far,,,,,,,,,,-179,-503,Down the Line,Backhand,,,,,,,,,,-88,-143,,,,1,,,,,,,,,,,,,,,,
40-0,5-6,0-0,1,2833763,,,,,1,Ad,Player1,Far,1,Wide,-118,-175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-0,5-6,0-0,,2862722,1,,,,2,Ad,Player1,Far,,,,,,,,,,-200,-337,Crosscourt,Backhand,,,,,,,,,,66,486,,,,,1,,,,,,,,,,,,,,,
0-0,6-6,0-0,1,2888894,,,,,1,Deuce,Player2,Near,1,Body,-74,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,6-6,0-0,,2895436,,,,,2,Deuce,Player2,Near,,,,,,,,,,-146,483,Down the Line,Forehand,,,,,,,,,,-146,-230,,,,,,,,,,,,,,,,,,,,
0-0,6-6,0-0,,2896829,,,,,3,Ad,Player2,Near,,,,,,,,,,-124,-507,Crosscourt,Backhand,,,,,,,,,,68,280,,,,,,,,,,,,,,,,,,,,
0-0,6-6,0-0,,2898239,,,,,4,Ad,Player2,Near,,,,,,,,,,111,467,Down the Line,Backhand,,,,,,,,,,84,-289,,,,,,,,,,,,,,,,,,,,
0-0,6-6,0-0,,2899893,1,,,,5,Deuce,Player2,Near,,,,,,,,,,111,-512,Down the Line,Forehand,,,,,,,,,,100,-11,,,,1,,,,,,,,,,,,,,,,
1-0,6-6,0-0,1,2920265,,,,,1,Ad,Player1,Far,1,Body,-74,-231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-0,6-6,0-0,,2933205,1,,,,2,Ad,Player1,Far,,,,,,,,,,-111,-475,Down the Line,Backhand,,,,,,,,,,-71,467,,,,,1,,,,,,,,,,,,,,,
2-0,6-6,0-0,1,2936410,,,,,1,Deuce,Player1,Far,0,Body,103,1,1,Body,92,-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-0,6-6,0-0,,2968486,1,,,,2,Deuce,Player1,Far,,,,,,,,,,132,-465,Crosscourt,Forehand,,,,,,,,,,-202,346,,,1,,,,,,,,,,,,,,,,,
0-3,6-6,0-0,1,2973434,,,,,1,Ad,Player2,Near,1,T,39,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-3,6-6,0-0,,2999940,,,,,2,Ad,Player2,Near,,,,,,,,,,12,481,Crosscourt,Forehand,,,,,,,,,,-25,-430,,,,,,,,,,,,,,,,,,,,
0-3,6-6,0-0,,3001620,,,,,3,Ad,Player2,Near,,,,,,,,,,-76,-549,Crosscourt,Forehand,,,,,,,,,,116,258,,,,,,,,,,,,,,,,,,,,
0-3,6-6,0-0,,3003232,,,,,4,Ad,Player2,Near,,,,,,,,,,143,478,Down the Line,Backhand,,,,,,,,,,100,-409,,,,,,,,,,,,,,,,,,,,
0-3,6-6,0-0,,3004310,,,,,5,Deuce,Player2,Near,,,,,,,,,,111,-491,Crosscourt,Forehand,,,,,,,,,,-76,152,,,,,,,,,,,,,,,,,,,,
0-3,6-6,0-0,,3006368,,,,,6,Deuce,Player2,Near,,,,,,,,,,-143,398,Down the Line,Forehand,1,,,,,,,,,-7,-115,,,,,,,,,,,,,,,,,,,,
0-3,6-6,0-0,,3007764,,,,,7,Deuce,Player2,Near,,,,,,,,,,4,-259,Crosscourt,Forehand,1,,,,,,,,,-111,421,,,,,,,,,,,,,,,,,,,,
0-3,6-6,0-0,,3008600,1,,,,8,Deuce,Player2,Near,,,,,,,,,,-47,451,Down the Line,Forehand,,,,,,,,,1,-180,-467,,1,,,1,,,,,,,,,,,,,,,
1-3,6-6,0-0,1,3031519,,,,,1,Deuce,Player2,Near,1,Body,-100,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-3,6-6,0-0,,3038779,,,,,2,Deuce,Player2,Near,,,,,,,,,,-191,480,Crosscourt,Forehand,,,,,,,,,,28,-219,,,,,,,,,,,,,,,,,,,,
1-3,6-6,0-0,,3040270,1,,,,3,Deuce,Player2,Near,,,,,,,,,,71,-390,Down the Line,Forehand,,,,,,,,,,57,-6,,,,1,,,,,,,,,,,,,,,,
4-1,6-6,0-0,1,3051387,,,,,1,Ad,Player1,Far,1,Wide,-130,-220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-1,6-6,0-0,,3069527,,,,,2,Ad,Player1,Far,,,,,,,,,,-162,-478,Crosscourt,Backhand,,,,,,,,,,92,437,,,,,,,,,,,,,,,,,,,,
4-1,6-6,0-0,,3070895,,,,,3,Ad,Player1,Far,,,,,,,,,,129,485,Down the Line,Backhand,,,,,,,,,,84,-204,,,,,,,,,,,,,,,,,,,,
4-1,6-6,0-0,,3072550,,,,,4,Deuce,Player1,Far,,,,,,,,,,44,-374,Down the Line,Forehand,,,,1,,,,,,89,397,,,,,,,,,,,,,,,,,,,,
4-1,6-6,0-0,,3073918,1,,,,5,Ad,Player1,Far,,,,,,,,,,97,488,Down the Line,Backhand,,,,,,1,,1,,151,-281,1,,,,,,,,,,,,,,,,,,,
5-1,6-6,0-0,1,3134382,,,,,1,Deuce,Player1,Near,0,T,-10,2,1,Body,-71,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-1,6-6,0-0,,3147652,,,,,2,Deuce,Player1,Near,,,,,,,,,,-84,451,Down the Line,Forehand,,,,,,,,,,-79,-259,,,,,,,,,,,,,,,,,,,,
5-1,6-6,0-0,,3148604,,,,,3,Ad,Player1,Near,,,,,,,,,,-50,-499,Crosscourt,Backhand,1,,,,,,,,,36,405,,,,,,,,,,,,,,,,,,,,
5-1,6-6,0-0,,3150741,1,,,,4,Ad,Player1,Near,,,,,,,,,,97,432,Crosscourt,Forehand,,,,,,,,,,-36,2,,,,1,,,,,,,,,,,,,,,,
1-6,6-6,0-0,1,3170598,,,,,1,Ad,Player2,Far,0,Body,-76,-251,1,Wide,-108,-187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-6,6-6,0-0,,3190236,,,,,2,Ad,Player2,Far,,,,,,,,,,-148,-467,Down the Line,Backhand,,,,,,,,,,-71,328,,,,,,,,,,,,,,,,,,,,
1-6,6-6,0-0,,3191445,,,,,3,Deuce,Player2,Far,,,,,,,,,,-18,478,Crosscourt,Forehand,,,,,,,,,,143,-366,,,,,,,,,,,,,,,,,,,,
1-6,6-6,0-0,,3193277,,,,,4,Deuce,Player2,Far,,,,,,,,,,231,-547,Crosscourt,Forehand,,,,,,,,,,-52,435,,,,,,,,,,,,,,,,,,,,
1-6,6-6,0-0,,3196557,1,,,,5,Deuce,Player2,Far,,,,,,,,,,-50,480,Down the Line,Forehand,,,,,,,,,,-87,541,,,,1,,,,,,,,,,,,,,,,
0-0,0-0,1-0,1,3464114,,,,,1,Deuce,Player1,Far,1,Wide,111,-148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,0-0,1-0,,3471467,,,,,2,Deuce,Player1,Far,,,,,,,,,,180,-473,Crosscourt,Forehand,1,,,,,,,,,-37,368,,,,,,,,,,,,,,,,,,,,
0-0,0-0,1-0,,3472595,,,,,3,Deuce,Player1,Far,,,,,,,,,,-28,473,Down the Line,Forehand,,,,,,,,,,-50,-234,,,,,,,,,,,,,,,,,,,,
0-0,0-0,1-0,,3474327,,,,,4,Ad,Player1,Far,,,,,,,,,,-17,-486,Crosscourt,Backhand,,,,,,,,,,46,426,,,,,,,,,,,,,,,,,,,,
0-0,0-0,1-0,,3475882,,,,,5,Ad,Player1,Far,,,,,,,,,,9,495,Down the Line,Backhand,,,,,,,,,,6,-344,,,,,,,,,,,,,,,,,,,,
0-0,0-0,1-0,,3477063,,,,,6,Deuce,Player1,Far,,,,,,,,,,4,-552,Down the Line,Forehand,,,,,,,,,,123,197,,,,,,,,,,,,,,,,,,,,
0-0,0-0,1-0,,3478663,,,,,7,Ad,Player1,Far,,,,,,,,,,135,476,Down the Line,Backhand,,,,,,,,,,30,-312,,,,,,,,,,,,,,,,,,,,
0-0,0-0,1-0,,3479806,,,,,8,Ad,Player1,Far,,,,,,,,,,-25,-542,Down the Line,Forehand,,,,,,,,,,-29,331,,,,,,,,,,,,,,,,,,,,
0-0,0-0,1-0,,3481816,1,,,,9,Deuce,Player1,Far,,,,,,,,,,-28,470,Down the Line,Forehand,,,,,,,,,,-143,2,,,,1,,,,,,,,,,,,,,,,
0-15,0-0,1-0,1,3498810,,,,,1,Ad,Player1,Far,1,Wide,-144,-196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,3505017,,,,,2,Ad,Player1,Far,,,,,,,,,,-243,-474,Crosscourt,Backhand,,,,,,,,,,80,317,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,3510106,,,,,3,Ad,Player1,Far,,,,,,,,,,136,474,Down the Line,Backhand,,,,,,,,,,98,-250,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,3511212,,,,,4,Deuce,Player1,Far,,,,,,,,,,101,-530,Crosscourt,Forehand,,,,,,,,,,-11,293,,,,,,,,,,,,,,,,,,,,
0-15,0-0,1-0,,3513110,1,,,,5,Deuce,Player1,Far,,,,,,,,,,-3,397,Down the Line,Forehand,,,,,,,,,,-120,-488,,,,,1,,,,,,,,,,,,,,,
0-30,0-0,1-0,1,3515660,1,,,,1,Deuce,Player1,Far,0,Body,74,-249,0,Body,77,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,1,3555289,,,,,1,Ad,Player1,Far,1,T,-35,-233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,3578512,,,,,2,Ad,Player1,Far,,,,,,,,,,-40,-464,Down the Line,Forehand,1,,,,,,,,,-35,408,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,3580890,,,,,3,Deuce,Player1,Far,,,,,,,,,,-6,472,Down the Line,Forehand,,,,,,,,,,-48,-298,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,3581384,,,,,4,Ad,Player1,Far,,,,,,,,,,-48,-517,Crosscourt,Backhand,,,,,,,,,,58,354,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,3582871,,,,,5,Ad,Player1,Far,,,,,,,,,,21,472,Crosscourt,Backhand,,,,,1,,,,,-142,-342,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,3584439,,,,,6,Ad,Player1,Far,,,,,,,,,,-275,-511,Crosscourt,Backhand,,,,,,,,,,98,295,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,3586457,,,,,7,Ad,Player1,Far,,,,,,,,,,154,438,Crosscourt,Backhand,,,,,,,,,,-94,-313,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,3587479,,,,,8,Ad,Player1,Far,,,,,,,,,,-184,-500,Crosscourt,Backhand,,,,,,,,,,82,391,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,3589449,,,,,9,Ad,Player1,Far,,,,,,,,,,29,470,Down the Line,Forehand,,,,,,,,,,61,-339,,,,,,,,,,,,,,,,,,,,
0-40,0-0,1-0,,3590106,1,,,,10,Deuce,Player1,Far,,,,,,,,,,24,-519,Crosscourt,Forehand,,,,,,,,,,-64,519,,,,,1,,,,,,,,,,,,,,,
15-40,0-0,1-0,1,3598907,,,,,1,Deuce,Player1,Far,1,Wide,152,-163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,0-0,1-0,,3618133,1,,,,2,Deuce,Player1,Far,,,,,,,,,,218,-457,Crosscourt,Forehand,,,,,,,,,,-80,521,,,,,1,,,,,,,,,,,,,,,
30-40,0-0,1-0,1,3619811,1,,,,1,Ad,Player1,Far,0,Body,-91,-254,0,Body,-104,-252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,0-1,1-0,1,3723064,,,,,1,Deuce,Player2,Far,1,Wide,133,-222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,0-1,1-0,,3726799,,,,,2,Deuce,Player2,Far,,,,,,,,,,226,-457,Down the Line,Forehand,1,,,,,,,,,61,204,,,,,,,,,,,,,,,,,,,,
0-0,0-1,1-0,,3728757,1,,,,3,Ad,Player2,Far,,,,,,,,,,13,321,Crosscourt,Forehand,,,,,,,,,,-115,-233,1,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,1,3729246,,,,,1,Ad,Player2,Far,1,Wide,-120,-230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3764961,,,,,2,Ad,Player2,Far,,,,,,,,,,-139,-465,Down the Line,Backhand,,,,,,,,,,-94,399,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3766222,,,,,3,Deuce,Player2,Far,,,,,,,,,,-72,473,Crosscourt,Forehand,,,,,,,,,,29,-262,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3767497,,,,,4,Ad,Player2,Far,,,,,,,,,,-6,-500,Down the Line,Forehand,,,,,,,,,,-72,425,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3768703,,,,,5,Deuce,Player2,Far,,,,,,,,,,-88,499,Down the Line,Forehand,,,,,,,,,,-14,-201,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3770368,,,,,6,Ad,Player2,Far,,,,,,,,,,-24,-465,Down the Line,Forehand,,,,,,,,,,-54,412,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3771482,,,,,7,Deuce,Player2,Far,,,,,,,,,,-46,483,Down the Line,Forehand,,,,,,,,,,-51,-233,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3772936,,,,,8,Ad,Player2,Far,,,,,,,,,,-96,-479,Down the Line,Forehand,,,,,,,,,,-54,439,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3774002,,,,,9,Deuce,Player2,Far,,,,,,,,,,-30,504,Down the Line,Forehand,,,,,,,,,,-6,-382,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3775914,,,,,10,Ad,Player2,Far,,,,,,,,,,-40,-505,Crosscourt,Forehand,,,,,,,,,,138,452,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3777499,,,,,11,Ad,Player2,Far,,,,,,,,,,136,507,Crosscourt,Backhand,,,,,,,,,,-30,-230,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3779132,,,,,12,Ad,Player2,Far,,,,,,,,,,-102,-425,Down the Line,Forehand,,,,,,,,,,-48,417,,,,,,,,,,,,,,,,,,,,
15-0,0-1,1-0,,3780306,1,,,,13,Deuce,Player2,Far,,,,,,,,,,-8,502,Down the Line,Forehand,,,,,,,,,,-104,436,1,,,1,,,,,,,,,,,,,,,,
15-15,0-1,1-0,1,3806856,,,,,1,Deuce,Player2,Far,1,Body,70,-198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,0-1,1-0,,3810451,,,,,2,Deuce,Player2,Far,,,,,,,,,,166,-479,Crosscourt,Forehand,,,,,,,,,,-23,444,,,,,,,,,,,,,,,,,,,,
15-15,0-1,1-0,,3811515,,,,,3,Deuce,Player2,Far,,,,,,,,,,-31,473,Crosscourt,Forehand,,,,,,,,,,7,-278,,,,,,,,,,,,,,,,,,,,
15-15,0-1,1-0,,3813389,,,,,4,Ad,Player2,Far,,,,,,,,,,-12,-489,Crosscourt,Forehand,,,,,,,,,,105,375,,,,,,,,,,,,,,,,,,,,
15-15,0-1,1-0,,3814298,,,,,5,Ad,Player2,Far,,,,,,,,,,84,502,Down the Line,Backhand,,,,,,,,,,28,-190,,,,,,,,,,,,,,,,,,,,
15-15,0-1,1-0,,3815982,,,,,6,Ad,Player2,Far,,,,,,,,,,-57,-471,Down the Line,Forehand,,,,,,,,,,-60,433,,,,,,,,,,,,,,,,,,,,
15-15,0-1,1-0,,3817192,,,,,7,Deuce,Player2,Far,,,,,,,,,,-57,502,Crosscourt,Forehand,,,,,,,,,,92,-118,,,,,,,,,,,,,,,,,,,,
15-15,0-1,1-0,,3818739,,,,,8,Deuce,Player2,Far,,,,,,,,,,150,-468,Crosscourt,Forehand,,,,,,,,,,-105,186,,,,,,,,,,,,,,,,,,,,
15-15,0-1,1-0,,3820450,1,,,,9,Deuce,Player2,Far,,,,,,,,,,-228,467,Down the Line,Forehand,,,,,,,,,,-73,2,,,,1,,,,,,,,,,,,,,,,
15-30,0-1,1-0,1,3820989,1,,,,1,Ad,Player2,Far,0,T,-44,-259,0,Wide,12,-191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,0-1,1-0,1,3870914,,,,,1,Deuce,Player2,Far,1,Wide,116,-179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,0-1,1-0,,3894531,,,,,2,Deuce,Player2,Far,,,,,,,,,,190,-465,Down the Line,Forehand,,,,,,,,,,44,441,,,,,,,,,,,,,,,,,,,,
15-40,0-1,1-0,,3896336,,,,,3,Ad,Player2,Far,,,,,,,,,,23,488,Crosscourt,Backhand,,,,,,,,,,-55,-211,,,,,,,,,,,,,,,,,,,,
15-40,0-1,1-0,,3897355,1,,,,4,Ad,Player2,Far,,,,,,,,,,-36,-465,Down the Line,Backhand,,,,,,,,,,-73,-14,,,,1,,,,,,,,,,,,,,,,
30-40,0-1,1-0,1,3898059,,,,,1,Ad,Player2,Far,0,T,9,-94,1,Body,-84,-124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,0-1,1-0,,3932289,,,,,2,Ad,Player2,Far,,,,,,,,,,-95,-441,Crosscourt,Backhand,,,,,,,,,,9,431,,,,,,,,,,,,,,,,,,,,
30-40,0-1,1-0,,3933450,,,,,3,Ad,Player2,Far,,,,,,,,,,31,486,Crosscourt,Forehand,,,,,,,,,,-25,-283,,,,,,,,,,,,,,,,,,,,
30-40,0-1,1-0,,3935312,,,,,4,Ad,Player2,Far,,,,,,,,,,-49,-495,Down the Line,Backhand,,,,,,,,,,-25,428,,,,,,,,,,,,,,,,,,,,
30-40,0-1,1-0,,3936510,,,,,5,Deuce,Player2,Far,,,,,,,,,,-1,494,Crosscourt,Forehand,,,,,,,,,,20,-155,,,,,,,,,,,,,,,,,,,,
30-40,0-1,1-0,,3938317,,,,,6,Ad,Player2,Far,,,,,,,,,,-4,-372,Crosscourt,Forehand,,,,,,,,,,9,218,,,,,,,,,,,,,,,,,,,,
30-40,0-1,1-0,,3940637,1,,,,7,Ad,Player2,Far,,,,,,,,,,54,270,Crosscourt,Forehand,,,,1,1,,,,,-143,-395,1,,,,,,,,,,,,,,,,,,,
40-40,0-1,1-0,1,3941510,1,,,1,1,Deuce,Player2,Far,0,T,-76,228,0,T,-148,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,1-1,1-0,1,4016610,,,,,1,Deuce,Player1,Near,1,Body,-73,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,1-1,1-0,,4019384,,,,,2,Deuce,Player1,Near,,,,,,,,,,-148,470,Down the Line,Backhand,1,,,,,,,,,-9,-409,,,,,,,,,,,,,,,,,,,,
0-0,1-1,1-0,,4020965,,,,,3,Ad,Player1,Near,,,,,,,,,,-33,-501,Down the Line,Forehand,,,,,,,,,,-55,230,,,,,,,,,,,,,,,,,,,,
0-0,1-1,1-0,,4022606,,,,,4,Deuce,Player1,Near,,,,,,,,,,-60,477,Crosscourt,Forehand,,,,,,,,,,31,-155,,,,,,,,,,,,,,,,,,,,
0-0,1-1,1-0,,4024143,,,,,5,Deuce,Player1,Near,,,,,,,,,,47,-484,Down the Line,Forehand,,,,,,,,,,89,231,,,,,,,,,,,,,,,,,,,,
0-0,1-1,1-0,,4025637,,,,,6,Ad,Player1,Near,,,,,,,,,,31,480,Down the Line,Backhand,,,,,,,,,,20,-259,,,,,,,,,,,,,,,,,,,,
0-0,1-1,1-0,,4027039,1,,,,7,Ad,Player1,Near,,,,,,,,,,-71,-487,Down the Line,Forehand,,,,,,,,,,-81,-9,,,,1,,,,,,,,,,,,,,,,
0-15,1-1,1-0,1,4028025,,,,,1,Ad,Player1,Near,0,T,-17,2,1,Body,79,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,1-1,1-0,,4071529,,,,,2,Ad,Player1,Near,,,,,,,,,,127,483,Crosscourt,Forehand,1,,,,,,,,,-9,-270,,,,,,,,,,,,,,,,,,,,
0-15,1-1,1-0,,4073095,,,,,3,Ad,Player1,Near,,,,,,,,,,-73,-489,Crosscourt,Forehand,1,,,,,,,,,125,436,,,,,,,,,,,,,,,,,,,,
0-15,1-1,1-0,,4074528,,,,,4,Ad,Player1,Near,,,,,,,,,,130,491,Crosscourt,Backhand,,,,,,,,,,-43,-262,,,,,,,,,,,,,,,,,,,,
0-15,1-1,1-0,,4076145,1,,,,5,Ad,Player1,Near,,,,,,,,,,-91,-436,Down the Line,Forehand,,,,,,,,,,-139,401,1,,,,,,,,,,,,,,,,,,,
15-15,1-1,1-0,1,4077392,,,,,1,Deuce,Player1,Near,1,Wide,-127,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,1-1,1-0,,4104323,,,,,2,Deuce,Player1,Near,,,,,,,,,,-164,470,Crosscourt,Forehand,,,,,,,,,,12,-321,,,,,,,,,,,,,,,,,,,,
15-15,1-1,1-0,,4105850,,,,,3,Deuce,Player1,Near,,,,,,,,,,9,-476,Crosscourt,Forehand,,,,,,,,,,-71,322,,,,,,,,,,,,,,,,,,,,
15-15,1-1,1-0,,4107480,,,,,4,Deuce,Player1,Near,,,,,,,,,,-103,491,Crosscourt,Forehand,,,,,,,,,,76,-233,,,,,,,,,,,,,,,,,,,,
15-15,1-1,1-0,,4108889,1,,,,5,Deuce,Player1,Near,,,,,,,,,,70,-484,Crosscourt,Forehand,,,,,,,,,,-15,-1,,,,1,,,,,,,,,,,,,,,,
15-30,1-1,1-0,1,4111663,,,,,1,Ad,Player1,Near,0,Body,73,-1,1,Body,84,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,1-1,1-0,,4153954,,,,,2,Ad,Player1,Near,,,,,,,,,,76,441,Crosscourt,Backhand,,,,,,,,,,-44,-107,,,,,,,,,,,,,,,,,,,,
15-30,1-1,1-0,,4155484,,,,,3,Ad,Player1,Near,,,,,,,,,,-135,-433,Down the Line,Backhand,,,,,,,,,,-127,433,,,,,,,,,,,,,,,,,,,,
15-30,1-1,1-0,,4157012,,,,,4,Deuce,Player1,Near,,,,,,,,,,-132,488,Crosscourt,Forehand,,,,,,,,,,52,-379,,,,,,,,,,,,,,,,,,,,
15-30,1-1,1-0,,4158705,1,,,,5,Deuce,Player1,Near,,,,,,,,,,86,-503,Down the Line,Forehand,,,,,,,,,,52,505,,,,,1,,,,,,,,,,,,,,,
15-40,1-1,1-0,1,4164387,,,,,1,Deuce,Player1,Near,0,T,-36,2,1,Body,-73,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,1-1,1-0,,4204286,,,,,2,Deuce,Player1,Near,,,,,,,,,,-108,470,Crosscourt,Forehand,,,,,,,,,,94,-270,,,,,,,,,,,,,,,,,,,,
15-40,1-1,1-0,,4205747,,,,,3,Deuce,Player1,Near,,,,,,,,,,156,-487,Crosscourt,Forehand,,,,,,,,,,-28,417,,,,,,,,,,,,,,,,,,,,
15-40,1-1,1-0,,4207738,,,,,4,Deuce,Player1,Near,,,,,,,,,,-68,480,Crosscourt,Forehand,,,,,,,,,,54,-302,,,,,,,,,,,,,,,,,,,,
15-40,1-1,1-0,,4209013,,,,,5,Deuce,Player1,Near,,,,,,,,,,142,-500,Down the Line,Forehand,,,,,,,,,,113,369,,,,,,,,,,,,,,,,,,,,
15-40,1-1,1-0,,4210971,,,,,6,Ad,Player1,Near,,,,,,,,,,86,446,Down the Line,Backhand,1,,,,,,,,,94,-126,,,,,,,,,,,,,,,,,,,,
