pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
15-40,4-4,0-0,,2740830,,,,,2,Deuce,Player1,Near,,,,,,,,,,-111,352,Down the Line,Backhand,,,,,,,,,,-47,-320,,,,,,,,,,,,,,,,,,,,
15-40,4-4,0-0,,2742051,,,,,3,Ad,Player1,Near,,,,,,,,,,-15,-381,Crosscourt,Forehand,,,,,,,,,,65,187,,,,,,,,,,,,,,,,,,,,
15-40,4-4,0-0,,2743414,1,,,,4,Deuce,Player1,Near,,,,,,,,,,-31,365,Crosscourt,Forehand,,,,,,,,,,179,-144,,,1,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,1,2744580,,,,,1,Ad,Player1,Near,1,T,22,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2780470,,,,,2,Deuce,Player1,Near,,,,,,,,,,-106,402,Down the Line,Forehand,,,,,,,,,,-111,-147,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2782307,,,,,3,Ad,Player1,Near,,,,,,,,,,-82,-346,Crosscourt,Backhand,,,,,,,,,,70,163,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2783769,,,,,4,Deuce,Player1,Near,,,,,,,,,,-13,336,Down the Line,Forehand,,,,,,,,,,-119,-123,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2785432,,,,,5,Ad,Player1,Near,,,,,,,,,,-50,-357,Down the Line,Backhand,,,,,,,,,,-100,123,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2786417,,,,,6,Ad,Player1,Near,,,,,,,,,,17,314,Down the Line,Backhand,,,,,,,,,,67,-112,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2787516,,,,,7,Deuce,Player1,Near,,,,,,,,,,35,-378,Crosscourt,Forehand,,,,,,,,,,-76,147,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2788862,,,,,8,Deuce,Player1,Near,,,,,,,,,,-82,376,Down the Line,Backhand,,,,,,,,,,-39,-376,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2790412,,,,,9,Ad,Player1,Near,,,,,,,,,,-58,-381,Down the Line,Backhand,,,,,,,,,,-111,349,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2791945,,,,,10,Ad,Player1,Near,,,,,,,,,,33,325,Down the Line,Forehand,,,,,,,,,,54,-357,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2793213,,,,,11,Deuce,Player1,Near,,,,,,,,,,22,-386,Down the Line,Backhand,,,,,,,,,,73,312,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2795030,,,,,12,Deuce,Player1,Near,,,,,,,,,,-55,528,Down the Line,Forehand,,,,,,,,,,-66,-370,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2795835,,,,,13,Ad,Player1,Near,,,,,,,,,,-220,-533,Down the Line,Backhand,,,,,,,,,,-122,312,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2797384,,,,,14,Deuce,Player1,Near,,,,,,,,,,-154,528,Crosscourt,Backhand,,,,,,,,,,11,-266,,,,,,,,,,,,,,,,,,,,
30-40,4-4,0-0,,2798772,1,,,,15,Deuce,Player1,Near,,,,,,,,,,83,-533,Down the Line,Forehand,,,,,,,,,,41,-85,,,,1,,,,,,,,,,,,,,,,
0-0,4-5,0-0,1,2911395,,,,,1,Deuce,Player2,Near,0,T,-37,-179,1,T,-45,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,4-5,0-0,,2920811,,,,,2,Deuce,Player2,Near,,,,,,,,,,-23,509,Crosscourt,Forehand,,,,,,,,,,59,-99,,,,,,,,,,,,,,,,,,,,
0-0,4-5,0-0,,2921514,,,,,3,Deuce,Player2,Near,,,,,,,,,,179,-533,Crosscourt,Backhand,,,,,,,,,,-29,333,,,,,,,,,,,,,,,,,,,,
0-0,4-5,0-0,,2922962,,,,,4,Deuce,Player2,Near,,,,,,,,,,-29,509,Crosscourt,Forehand,,,,,,,,,,91,-168,,,,,,,,,,,,,,,,,,,,
0-0,4-5,0-0,,2924308,,,,,5,Deuce,Player2,Near,,,,,,,,,,163,-576,Crosscourt,Backhand,,,,,,,,,,-87,181,,,,,,,,,,,,,,,,,,,,
0-0,4-5,0-0,,2925877,,,,,6,Deuce,Player2,Near,,,,,,,,,,-71,392,Crosscourt,Forehand,,,,,,,,,,49,-352,,,,,,,,,,,,,,,,,,,,
0-0,4-5,0-0,,2927611,,,,,7,Deuce,Player2,Near,,,,,,,,,,198,-421,Crosscourt,Backhand,,,,,,,,,,-108,288,,,,,,,,,,,,,,,,,,,,
0-0,4-5,0-0,,2929290,1,,,,8,Deuce,Player2,Near,,,,,,,,,,-63,520,Down the Line,Forehand,,,,,,,,,,-100,-304,1,,,,,,,,,,,,,,,,,,,
0-15,4-5,0-0,1,2950219,1,,,,1,Ad,Player2,Near,1,Wide,123,133,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
15-15,4-5,0-0,1,2951233,,,,,1,Deuce,Player2,Near,1,T,-18,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,4-5,0-0,,2976400,,,,,2,Ad,Player2,Near,,,,,,,,,,43,573,Crosscourt,Backhand,,,,,,,,,,-116,-115,,,,,,,,,,,,,,,,,,,,
15-15,4-5,0-0,,2976981,,,,,3,Ad,Player2,Near,,,,,,,,,,-52,-394,Down the Line,Forehand,,,,,,,,,,-98,107,,,,,,,,,,,,,,,,,,,,
15-15,4-5,0-0,,2978119,,,,,4,Deuce,Player2,Near,,,,,,,,,,-95,509,Crosscourt,Forehand,,,,,,,,,,25,-285,,,,,,,,,,,,,,,,,,,,
15-15,4-5,0-0,,2979677,,,,,5,Deuce,Player2,Near,,,,,,,,,,65,-504,Down the Line,Forehand,,,,,,,,,,78,293,,,,,,,,,,,,,,,,,,,,
15-15,4-5,0-0,,2981515,,,,,6,Ad,Player2,Near,,,,,,,,,,105,482,Down the Line,Backhand,,,,,,,,,1,81,-93,,,,,,,,,,,,,,,,,,,,
15-15,4-5,0-0,,2982184,1,,,,7,Deuce,Player2,Near,,,,,,,,,,75,-91,Crosscourt,Forehand,,,,,,,,,,-76,368,1,,,,,,,,,,,,,,,,,,,
30-15,4-5,0-0,1,2983869,,,,,1,Ad,Player2,Near,0,T,-26,117,1,Body,65,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,4-5,0-0,,3016734,,,,,2,Ad,Player2,Near,,,,,,,,,,3,416,Down the Line,Backhand,,,,,,,,,,41,-179,,,,,,,,,,,,,,,,,,,,
30-15,4-5,0-0,,3018207,,,,,3,Ad,Player2,Near,,,,,,,,,,-7,-400,Crosscourt,Forehand,,,,,,,,,,51,200,,,,,,,,,,,,,,,,,,,,
30-15,4-5,0-0,,3019781,,,,,4,Ad,Player2,Near,,,,,,,,,,59,514,Crosscourt,Backhand,,,,,,,,,,-66,-163,,,,,,,,,,,,,,,,,,,,
30-15,4-5,0-0,,3020553,1,,,,5,Ad,Player2,Near,,,,,,,,,,-146,-493,Down the Line,Forehand,,,,,,,,,,-98,501,,,,,1,,,,,,,,,,,,,,,
30-30,4-5,0-0,1,3022064,,,,,1,Deuce,Player2,Near,1,T,-45,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3055749,,,,,2,Deuce,Player2,Near,,,,,,,,,,-21,549,Crosscourt,Backhand,,,,,,,,,,102,-187,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3057169,,,,,3,Deuce,Player2,Near,,,,,,,,,,54,-376,Crosscourt,Forehand,,,,,,,,,,-95,200,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3058651,,,,,4,Deuce,Player2,Near,,,,,,,,,,-199,576,Down the Line,Forehand,,,,,,,,,,-100,-136,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3059907,,,,,5,Ad,Player2,Near,,,,,,,,,,-63,-586,Crosscourt,Forehand,,,,,,,,,,17,192,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3061205,,,,,6,Ad,Player2,Near,,,,,,,,,,19,490,Down the Line,Forehand,,,,,,,,,,99,-328,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3062695,,,,,7,Deuce,Player2,Near,,,,,,,,,,110,-522,Crosscourt,Backhand,,,,,,,,,,-26,112,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3063625,,,,,8,Deuce,Player2,Near,,,,,,,,,,-92,549,Crosscourt,Forehand,,,,,,,,,,83,-205,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3065605,,,,,9,Deuce,Player2,Near,,,,,,,,,,78,-405,Down the Line,Backhand,,,,,,,,,,81,155,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3066617,,,,,10,Ad,Player2,Near,,,,,,,,,,46,546,Down the Line,Backhand,,,,,,,,,,129,-160,,,,,,,,,,,,,,,,,,,,
30-30,4-5,0-0,,3068486,1,,,,11,Deuce,Player2,Near,,,,,,,,,,147,-568,Crosscourt,Backhand,,,,,,,,,,-52,-107,,,,1,,,,,,,,,,,,,,,,
30-40,4-5,0-0,1,3069292,,,,,1,Ad,Player2,Near,0,T,46,-112,1,Body,89,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3107633,,,,,2,Ad,Player2,Near,,,,,,,,,,81,378,Crosscourt,Backhand,,,,,,,,,,-79,-274,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3108436,,,,,3,Ad,Player2,Near,,,,,,,,,,-146,-525,Crosscourt,Forehand,,,,,,,,,,81,208,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3110263,,,,,4,Ad,Player2,Near,,,,,,,,,,78,525,Down the Line,Backhand,,,,,,,,,,54,-125,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3111759,,,,,5,Ad,Player2,Near,,,,,,,,,,-31,-554,Down the Line,Forehand,,,,,,,,,,-82,157,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3112788,,,,,6,Deuce,Player2,Near,,,,,,,,,,-100,533,Crosscourt,Forehand,,,,,,,,,,89,-160,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3114139,,,,,7,Deuce,Player2,Near,,,,,,,,,,195,-365,Crosscourt,Backhand,,,,,,,,,,-82,365,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3115567,,,,,8,Deuce,Player2,Near,,,,,,,,,,-228,517,Crosscourt,Forehand,,,,,,,,,,73,-91,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3117045,,,,,9,Ad,Player2,Near,,,,,,,,,,-34,-512,Crosscourt,Forehand,,,,,,,,,,46,179,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3118391,,,,,10,Deuce,Player2,Near,,,,,,,,,,-15,517,Crosscourt,Backhand,,,,,,,,,,62,-133,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3119765,,,,,11,Deuce,Player2,Near,,,,,,,,,,91,-504,Down the Line,Backhand,,,,,,,,,,27,376,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3121240,,,,,12,Deuce,Player2,Near,,,,,,,,,,-42,493,Down the Line,Backhand,,,,,,,,,,-119,-131,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3122303,,,,,13,Ad,Player2,Near,,,,,,,,,,-39,-368,Down the Line,Forehand,,,,,,,,,,-34,360,,,,,,,,,,,,,,,,,,,,
30-40,4-5,0-0,,3123949,1,,,,14,Deuce,Player2,Near,,,,,,,,,,-52,573,Down the Line,Forehand,,,,,,,,,,-196,-509,,1,,,1,,,,,,,,,,,,,,,
40-40,4-5,0-0,1,3125618,,,,1,1,Deuce,Player2,Near,1,Wide,-116,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,3152020,,,,,2,Deuce,Player2,Near,,,,,,,,,,-183,365,Crosscourt,Forehand,,,,,,,,,,78,-168,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,3152665,,,,,3,Deuce,Player2,Near,,,,,,,,,,174,-397,Crosscourt,Backhand,,,,,,,,,,-21,397,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,3154310,,,,,4,Ad,Player2,Near,,,,,,,,,,57,533,Crosscourt,Backhand,,,,,,,,,,-87,-67,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,3155653,,,,,5,Ad,Player2,Near,,,,,,,,,,-130,-504,Down the Line,Forehand,,,,,,,,,,-100,179,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,3156981,,,,,6,Deuce,Player2,Near,,,,,,,,,,-71,536,Crosscourt,Forehand,,,,,,,,,,97,-349,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,,1,,,,7,Deuce,Player2,Near,,,,,,,,,,-133,487,Crosscourt,Backhand,,,,,,,,,,-114,473,,,,,1,,,,,,,,,,,,,,,
40-A,4-5,0-0,1,3189112,,,,,1,Ad,Player2,Near,1,Wide,142,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-A,4-5,0-0,,3190540,,,,,2,Ad,Player2,Near,,,,,,,,,,235,487,Crosscourt,Backhand,,,,,,,,,1,-31,-202,,,,,,,,,,,,,,,,,,,,
40-A,4-5,0-0,,3192568,1,,,,3,Ad,Player2,Near,,,,,,,,,,-28,-217,Down the Line,Forehand,,1,,1,,,,,,-98,438,1,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,1,3193285,,,,,1,Deuce,Player2,Near,0,Wide,-162,201,1,Body,-71,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,3230156,,,,,2,Deuce,Player2,Near,,,,,,,,,,-52,487,Crosscourt,Forehand,,,,,,,,,,86,-212,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,3230811,,,,,2,Deuce,Player2,Near,,,,,,,,,,-52,484,Crosscourt,Forehand,,,,,,,,,,86,-212,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,3232131,,,,,3,Deuce,Player2,Near,,,,,,,,,,203,-497,Down the Line,Backhand,,,,,,,,,,41,438,,,,,,,,,,,,,,,,,,,,
40-40,4-5,0-0,,3233395,1,,,,4,Ad,Player2,Near,,,,,,,,,,57,487,Down the Line,Forehand,,,,,,,,,,174,-385,,,1,,,,,,,,,,,,,,,,,
A-40,4-5,0-0,1,3247288,,,,,1,Ad,Player2,Near,1,T,54,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-40,4-5,0-0,,3257236,1,,,,2,Ad,Player2,Near,,,,,,,,,,107,487,Crosscourt,Backhand,,,,,,,,,,-212,-44,,1,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,1,3402672,,,,,1,Deuce,Player1,Far,0,Body,86,-258,1,Body,78,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3416543,,,,,2,Deuce,Player1,Far,,,,,,,,,,102,-397,Crosscourt,Backhand,,,,,,,,,,-133,354,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3418054,,,,,3,Deuce,Player1,Far,,,,,,,,,,-162,496,Crosscourt,Forehand,,,,,,,,,,19,-226,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3419186,,,,,4,Deuce,Player1,Far,,,,,,,,,,117,-429,Down the Line,Forehand,,,,,,,,,,94,442,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3420651,,,,,5,Ad,Player1,Far,,,,,,,,,,86,466,Crosscourt,Backhand,,,,,,,,,,-72,-240,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3421807,,,,,6,Ad,Player1,Far,,,,,,,,,,-53,-429,Crosscourt,Forehand,,,,,,,,,,86,418,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3423903,,,,,7,Ad,Player1,Far,,,,,,,,,,86,472,Down the Line,Backhand,,,,,,,,,,30,-418,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3425073,,,,,8,Deuce,Player1,Far,,,,,,,,,,46,-490,Crosscourt,Backhand,,,,,,,,,,-82,405,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3425971,,,,,9,Deuce,Player1,Far,,,,,,,,,,-112,472,Crosscourt,Forehand,,,,,,,,,,46,-338,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3427229,,,,,10,Deuce,Player1,Far,,,,,,,,,,56,-477,Down the Line,Backhand,,,,,,,,,,147,384,,,,,,,,,,,,,,,,,,,,
0-0,0-0,0-1,,3434461,1,,,,11,Ad,Player1,Far,,,,,,,,,,147,485,Down the Line,Backhand,,,,,,,,,,213,0,,,1,1,,,,,,,,,,,,,,,,
0-15,0-0,0-1,1,3434462,,,,,1,Ad,Player1,Far,1,Body,-77,-176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,0-0,0-1,,3455051,1,,,,2,Ad,Player1,Far,,,,,,,,,,-74,-466,Down the Line,Backhand,,,,,,,,,,-133,365,1,,,,,,,,,,,,,,,,,,,
0-30,0-0,0-1,1,3455808,,,,,1,Deuce,Player1,Far,1,Body,80,-181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-30,0-0,0-1,,3474311,1,,,,2,Deuce,Player1,Far,,,,,,,,,,115,-482,Crosscourt,Backhand,,,,,,,,,,-232,0,,,1,1,,,,,,,,,,,,,,,,
15-30,0-0,0-1,1,3474312,,,,,1,Ad,Player1,Far,1,Body,-69,-237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,0-0,0-1,,3499903,,,,,2,Ad,Player1,Far,,,,,,,,,,-96,-501,Crosscourt,Forehand,,,,,,,,,,19,442,,,,,,,,,,,,,,,,,,,,
15-30,0-0,0-1,,3501506,,,,,3,Ad,Player1,Far,,,,,,,,,,30,464,Crosscourt,Forehand,,,,,,,,,,0,-405,,,,,,,,,,,,,,,,,,,,
15-30,0-0,0-1,,3502460,,,,,4,Ad,Player1,Far,,,,,,,,,,-2,-498,Crosscourt,Forehand,,,,,,,,,,109,376,,,,,,,,,,,,,,,,,,,,
15-30,0-0,0-1,,3504103,,,,,5,Ad,Player1,Far,,,,,,,,,,147,501,Crosscourt,Backhand,,,,,,,,,,-40,-248,,,,,,,,,,,,,,,,,,,,
15-30,0-0,0-1,,3505890,,,,,6,Ad,Player1,Far,,,,,,,,,,-24,-440,Down the Line,Forehand,,,,,,,,,,-112,237,,,,,,,,,,,,,,,,,,,,
15-30,0-0,0-1,,3507887,1,,,,7,Deuce,Player1,Far,,,,,,,,,,-160,469,Down the Line,Forehand,,,,,,,,,,-234,0,,1,,1,,,,,,,,,,,,,,,,
15-40,0-0,0-1,1,3507888,,,,,1,Deuce,Player1,Far,1,Body,91,-232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,0-0,0-1,,3530796,,,,,2,Deuce,Player1,Far,,,,,,,,,,176,-466,Down the Line,Backhand,,,,,,,,,,67,261,,,,,,,,,,,,,,,,,,,,
15-40,0-0,0-1,,3532541,,,,,3,Deuce,Player1,Far,,,,,,,,,,-10,437,Down the Line,Backhand,,,,,,,,,,-66,-242,,,,,,,,,,,,,,,,,,,,
15-40,0-0,0-1,,3533561,1,,,,4,Ad,Player1,Far,,,,,,,,,,-56,-488,Down the Line,Forehand,,,,,,,,,,-184,107,,,1,,,,,,,,,,,,,,,,,
30-40,0-0,0-1,1,3535076,,,,,1,Ad,Player1,Far,1,Wide,-125,-234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,0-0,0-1,,3560111,,,,,2,Ad,Player1,Far,,,,,,,,,,-170,-517,Crosscourt,Forehand,,,,,,,1,,,80,19,,,,,,,,,,,,,,,,,,,,
30-40,0-0,0-1,,3565531,1,,,,3,Ad,Player1,Far,,,,,,,,,,78,19,Down the Line,Backhand,,1,,,,,,,,184,-434,,,1,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,1,3632265,,,,,1,Deuce,Player2,Far,0,Wide,184,0,1,Wide,152,-128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3698779,,,,,2,Deuce,Player2,Far,,,,,,,,,,64,-549,Crosscourt,Forehand,,,,,,,,,,-2,301,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3700032,,,,,3,Deuce,Player2,Far,,,,,,,,,,-58,474,Crosscourt,Forehand,,,,,,,,,,30,-448,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3701042,,,,,4,Deuce,Player2,Far,,,,,,,,,,59,-554,Down the Line,Forehand,,,,,,,,,,11,288,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3702778,,,,,5,Deuce,Player2,Far,,,,,,,,,,-58,488,Down the Line,Forehand,,,,,,,,,,-80,-296,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3703462,,,,,6,Ad,Player2,Far,,,,,,,,,,-141,-552,Crosscourt,Backhand,,,,,,,,,,51,426,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3705005,,,,,7,Ad,Player2,Far,,,,,,,,,,88,514,Down the Line,Forehand,,,,,,,,,,54,-234,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3706045,,,,,8,Ad,Player2,Far,,,,,,,,,,-42,-509,Down the Line,Forehand,,,,,,,,,,-93,224,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3707982,,,,,9,Deuce,Player2,Far,,,,,,,,,,-138,466,Crosscourt,Backhand,,,,,,,,,,22,-237,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3709006,,,,,10,Deuce,Player2,Far,,,,,,,,,,32,-472,Crosscourt,Forehand,,,,,,,,,,-77,226,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3709968,,,,,11,Deuce,Player2,Far,,,,,,,,,,-130,512,Down the Line,Backhand,,,,,,,,,,-80,-437,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3712007,,,,,12,Ad,Player2,Far,,,,,,,,,,-69,-480,Crosscourt,Backhand,,,,,,,,,,16,298,,,,,,,,,,,,,,,,,,,,
0-0,0-1,0-1,,3712633,1,,,,13,Deuce,Player2,Far,,,,,,,,,,-18,480,Crosscourt,Forehand,,,,,,,,,,136,-269,1,,,,,,,,,,,,,,,,,,,
15-0,0-1,0-1,1,3714447,,,,,1,Ad,Player2,Far,1,Wide,-141,-133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,0-1,0-1,,3737517,1,,,,2,Ad,Player2,Far,,,,,,,,,,-237,-522,Down the Line,Backhand,,,,,,,,,,-88,477,,,,,1,,,,,,,,,,,,,,,
30-0,0-1,0-1,1,3740209,,,,,1,Deuce,Player2,Far,1,Body,96,-240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,0-1,0-1,,3753395,,,,,2,Deuce,Player2,Far,,,,,,,,,,176,-586,Crosscourt,Forehand,,,,,,,,,,-98,280,,,,,,,,,,,,,,,,,,,,
30-0,0-1,0-1,,3754950,1,,,,3,Deuce,Player2,Far,,,,,,,,,,-117,448,Crosscourt,Forehand,,,,,,,,,,197,0,,,1,1,,,,,,,,,,,,,,,,
30-15,0-1,0-1,1,3756427,,,,,1,Ad,Player2,Far,1,T,-24,-179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,0-1,0-1,,3780422,,,,,2,Ad,Player2,Far,,,,,,,,,,-104,-504,Crosscourt,Forehand,,,,,,,,,,43,437,,,,,,,,,,,,,,,,,,,,
30-15,0-1,0-1,,3781886,1,,,,3,Ad,Player2,Far,,,,,,,,,,35,482,Crosscourt,Forehand,,,,,,,,,,-165,-338,,1,,,,,,,,,,,,,,,,,,
30-30,0-1,0-1,1,3785403,,,,,1,Deuce,Player2,Far,0,Wide,229,0,1,Body,102,-234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,0-1,0-1,,3827289,,,,,2,Deuce,Player2,Far,,,,,,,,,,171,-522,Crosscourt,Forehand,,,,,,,,,,-34,402,,,,,,,,,,,,,,,,,,,,
30-30,0-1,0-1,,3828771,,,,,3,Deuce,Player2,Far,,,,,,,,,,-141,501,Down the Line,Forehand,,,,,,,,,,-82,-293,,,,,,,,,,,,,,,,,,,,
30-30,0-1,0-1,,3830183,,,,,4,Ad,Player2,Far,,,,,,,,,,-114,-501,Crosscourt,Backhand,,,,,,,,,,80,213,,,,,,,,,,,,,,,,,,,,
30-30,0-1,0-1,,3831605,,,,,5,Ad,Player2,Far,,,,,,,,,,88,466,Crosscourt,Backhand,1,,,,,,,,,-85,-304,,,,,,,,,,,,,,,,,,,,
30-30,0-1,0-1,,3832757,,,,,6,Ad,Player2,Far,,,,,,,,,,-128,-400,Down the Line,Forehand,,,,,,,,,,-125,384,,,,,,,,,,,,,,,,,,,,
30-30,0-1,0-1,,3834720,1,,,,7,Deuce,Player2,Far,,,,,,,,,,-141,485,Crosscourt,Backhand,,,,,,,,,,80,-490,,,,,1,,,,,,,,,,,,,,,
30-40,0-1,0-1,1,3835698,,,,,1,Ad,Player2,Far,1,Wide,-106,-237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,0-1,0-1,,3863800,,,,,2,Ad,Player2,Far,,,,,,,,,,-242,-501,Down the Line,Backhand,,,,,,,,,,-2,384,,,,,,,,,,,,,,,,,,,,
30-40,0-1,0-1,,3865531,,,,,3,Deuce,Player2,Far,,,,,,,,,,-16,504,Crosscourt,Forehand,,,,,,,,,,144,-421,,,,,,,,,,,,,,,,,,,,
30-40,0-1,0-1,,3866890,,,,,4,Deuce,Player2,Far,,,,,,,,,,307,-549,Crosscourt,Forehand,,,,,,,,,,-64,218,,,,,,,,,,,,,,,,,,,,
30-40,0-1,0-1,,3868096,1,,,,5,Deuce,Player2,Far,,,,,,,,,,-48,253,Down the Line,Backhand,,,,1,1,,,,,-101,-11,1,,,,,,,,,,,,,,,,,,,
40-40,0-1,0-1,1,3886340,,,,,1,Deuce,Player2,Far,1,T,1,-236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-40,0-1,0-1,,3891350,,,,,2,Deuce,Player2,Far,,,,,,,,,,1,-563,Crosscourt,Backhand,,,,,,,,,,-76,366,,,,,,,,,,,,,,,,,,,,
40-40,0-1,0-1,,3893600,1,,,,3,Deuce,Player2,Far,,,,,,,,,,-71,354,Crosscourt,Forehand,,,,,,,,,,171,-316,,,1,,,,,,,,,,,,,,,,,
