pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
30-30,1-1,1-0,,2806000,,,69,,2,Deuce,Player1,Far,,,,,,,,,,195.84586067356463,-488.982802930631,Crosscourt,Forehand,,,,,,,,,,-79.12977909007286,241.31332567791563,,,,,,,,,,,,,,,,,,,,,1,,
30-30,1-1,1-0,,2807000,,,69,,3,Deuce,Player1,Far,,,,,,,,,,-166.26301399816435,450.0230260277641,Down the Line,Forehand,,,,,,,,,,-123.39107611542181,-432.03458005227026,,,,,,,,,,,,,,,,,,,,,1,,
30-30,1-1,1-0,,2808000,,,69,,4,Ad,Player1,Far,,,,,,,,,,-123.82310258086342,-552.5213145228992,Down the Line,Backhand,,,,,,,,,,-44.06780949254066,259.35390419934106,,,,,,,,,,,,,,,,,,,,,1,,
30-30,1-1,1-0,,2811000,1,2811000,69,,5,Deuce,Player1,Far,,,,,,,,,,-44.06780949254066,305.6220363078037,Down the Line,Forehand,,,1,,,,,,,-78.54334536303905,-344.83665791758216,1.0,,,,,,,,,,,,,,,,,,,,,1,
40-30,1-1,1-0,1,2843000,,,70,,1,Ad,Player1,Far,1.0,T,-8.619171041115408,-241.8762959316336,,,,,,11.302772309705448,486.593164916634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-30,1-1,1-0,,2844000,,,70,,2,Ad,Player1,Far,,,,,,,,,,-18.75370734907168,-531.1814577862523,Down the Line,Forehand,,,,,,,,,,-18.639911417313204,348.17092082221734,,,,,,,,,,,,,,,,,,,,,,1,
40-30,1-1,1-0,,2845000,,,70,,3,Deuce,Player1,Far,,,,,,,,,,-30.25923009622234,499.5013287398994,Crosscourt,Forehand,,,,,,,,,,123.40895122478314,-329.2711504810198,,,,,,,,,,,,,,,,,,,,,1,,
40-30,1-1,1-0,,2847000,,,70,,4,Deuce,Player1,Far,,,,,,,,,,154.65188648285974,-526.9497265964031,Crosscourt,Forehand,,,,,,,,,,-49.64136045491749,308.797681539648,,,,,,,,,,,,,,,,,,,,,,1,
40-30,1-1,1-0,,2848000,1,2848000,70,,5,Deuce,Player1,Far,,,,,,,,,,-84.35643044615065,491.62391732258067,Down the Line,Forehand,,,,,,,,,,-147.9271708223208,-439.4626257653023,1.0,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,1-0,1,2940000,,,71,,1,Deuce,Player2,Far,1.0,T,30.018662510920628,-219.75935039358725,,,,,,-31.118957786510606,490.8937937442783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-1,1-0,,2941000,,,71,,2,Deuce,Player2,Far,,,,,,,,,,47.035536964105184,-459.2267935255721,Down the Line,Backhand,,,,,,,,,,14.739118547673927,308.64070975487124,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-1,1-0,,2943000,,,71,,3,Ad,Player2,Far,,,,,,,,,,14.965332458434963,520.9319772525743,Down the Line,Forehand,1,,,,,,,,,98.41954833765693,-389.73407152210837,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-1,1-0,,2944000,,,71,,4,Deuce,Player2,Far,,,,,,,,,,110.42013888883184,-531.2423939192356,Crosscourt,Forehand,,,,,,,,,,-5.193503937005191,245.32263232708237,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,1-0,,2945000,,,71,,5,Deuce,Player2,Far,,,,,,,,,,-31.929194006982634,486.8308234905622,Down the Line,Forehand,,,,,,,,,,-155.17711614165214,-377.1284066052295,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-1,1-0,,2946000,,,71,,6,Ad,Player2,Far,,,,,,,,,,-182.0279418196785,-546.8918033680465,Down the Line,Backhand,1,,,,,,,,,-64.83573928255619,239.3111986000513,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-1,1-0,,2947000,1,2947000,71,,7,Deuce,Player2,Far,,,,,,,,,,-64.83573928255619,285.5793307085139,Crosscourt,Forehand,,1,,,,,,,,146.08821631663494,-413.7381616358318,1.0,,,,,,,,,,,,,,,,,,,,,1,
15-0,2-1,1-0,1,2969000,,,72,,1,Ad,Player2,Far,1.0,Body,-70.0527066928772,-234.71767825884638,,,,,,23.441119860005386,502.6091480749809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-0,2-1,1-0,,2970000,,,72,,2,Ad,Player2,Far,,,,,,,,,,-96.98303258962619,-522.7638888886188,Crosscourt,Forehand,,,,,,,,,,3.7239938757636057,272.5123961065959,,,,,,,,,,,,,,,,,,,,,1,,
15-0,2-1,1-0,,2971000,1,2971000,72,,3,Deuce,Player2,Far,,,,,,,,,,-1.2806539807517445,457.80757873992104,Crosscourt,Forehand,,,,,,,,,,167.2344706910772,-408.24897200328866,,,1.0,,,,,,,,,,,,,,,,,,,1,
15-15,2-1,1-0,1,2990000,,,73,,1,Deuce,Player2,Far,1.0,T,13.697539370071665,-240.69248140844957,1.0,T,46.524737532784364,-220.5871555116971,,-28.163057742767602,503.44564195074605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-15,2-1,1-0,,3004000,,,73,,2,Deuce,Player2,Far,,,,,,,,,,47.39724956253019,-400.40597112840203,Down the Line,Backhand,,,,,,,,,,36.845499781258304,377.818952318265,,,,,,,,,,,,,,,,,,,,,,1,
15-15,2-1,1-0,,3005000,,,73,,3,Ad,Player2,Far,,,,,,,,,,27.43090551179685,506.4735400259851,Crosscourt,Backhand,,,,,,,,,,-3.167760279963368,-383.33616032351154,,,,,,,,,,,,,,,,,,,,,,1,
15-15,2-1,1-0,,3006000,,,73,,4,Ad,Player2,Far,,,,,,,,,,-18.964648950121436,-522.9546970688463,Down the Line,Forehand,,,,,,,,,,-81.87837379698307,277.20933945742456,,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-1,1-0,,3008000,,,73,,5,Deuce,Player2,Far,,,,,,,,,,-99.41833442689527,553.9968722656805,Crosscourt,Forehand,,,,,,,,,,118.85883639538916,-211.70112095352144,,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-1,1-0,,3009000,,,73,,6,Deuce,Player2,Far,,,,,,,,,,183.34652777768306,-493.5263724844345,Down the Line,Forehand,,,,,,,,,,138.85013670159057,307.6821139543468,,,,,,,,,,,,,,,,,,,,,,1,
15-15,2-1,1-0,,3010000,1,3010000,73,,7,Ad,Player2,Far,,,,,,,,,,135.5237970253018,512.7462489061219,Down the Line,Backhand,,,,,,,,,,126.54019575671504,222.85652887127588,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-30,2-1,1-0,1,3036000,,,74,,1,Ad,Player2,Far,1.0,Wide,-144.01229221339892,-210.61414588790518,,,,,,23.24039807522859,430.37058727011896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-30,2-1,1-0,,3037000,1,3037000,74,,2,Ad,Player2,Far,,,,,,,,,,-206.68005249333154,-528.0025973313108,Crosscourt,Backhand,,,,,,,,,,62.18869203846307,158.8924212597605,1.0,,,,,,,,,,,,,,,,,,,,,1,
30-30,2-1,1-0,1,3061000,,,75,,1,Deuce,Player2,Far,1.0,T,20.84436789150279,-185.12209645659726,,,,,,-24.03677821521068,488.11989829371106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-30,2-1,1-0,,3062000,,,75,,2,Deuce,Player2,Far,,,,,,,,,,43.05907152228747,-485.7586614170719,Down the Line,Backhand,,,,,,,,,,22.587937445307666,174.61394356946366,,,,,,,,,,,,,,,,,,,,,,1,
30-30,2-1,1-0,,3063000,,,75,,3,Ad,Player2,Far,,,,,,,,,,46.51317804022094,466.2059328519027,Down the Line,Forehand,,,,,,,,,,114.69826115479638,-278.565857392682,,,,,,,,,,,,,,,,,,,,,,1,
30-30,2-1,1-0,,3064000,,,75,,4,Deuce,Player2,Far,,,,,,,,,,131.47529527552263,-535.026060804623,Crosscourt,Forehand,,,,,,,,,,-91.54134405069635,242.47922681527277,,,,,,,,,,,,,,,,,,,,,,1,
30-30,2-1,1-0,,3065000,,,75,,5,Deuce,Player2,Far,,,,,,,,,,-91.54134405069635,288.7473589237354,Down the Line,Forehand,,,,,,,,,,-113.51704943126245,-295.3319827207573,,,,,,,,,,,,,,,,,,,,,1,,
30-30,2-1,1-0,,3066000,,,75,,6,Ad,Player2,Far,,,,,,,,,,-113.51704943126245,-315.43658136466644,Down the Line,Backhand,,1,,,,,,,,-98.6064905948747,-358.00138888870396,,,,1.0,,,,,,,,,,,,,,,,,,1,
30-30,2-1,1-0,,3067000,,,75,,7,Ad,Player2,Far,,,,,,,,,,-96.05191929128895,-437.250399168628,Down the Line,Backhand,,,,,,,,,,-135.45539698155733,230.99582786514753,,,,,,,,,,,,,,,,,,,,,,1,
30-30,2-1,1-0,,3068000,1,3068000,75,,8,Deuce,Player2,Far,,,,,,,,,,-135.45539698155733,277.26395997361,Down the Line,Forehand,,1,,,,,,,,-91.74459208219233,18.527416885379775,,,,1.0,,,,,,,,,,,,,,,,,,1,
30-40,2-1,1-0,1,3092000,1,3092000,76,1,1,Ad,Player2,Far,1.0,T,-2.1912510936121663,-231.30709208212022,,,,,1.0,42.458322397178414,454.1312390636324,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1,
40-40,2-1,1-0,1,3108000,,,77,1,1,Deuce,Player2,Far,1.0,T,17.518602362195672,-241.4745844268219,,,,,,-38.56924212596433,499.84516622896314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-40,2-1,1-0,,3109000,,,77,1,2,Deuce,Player2,Far,,,,,,,,,,27.998277559040655,-525.8838801397109,Crosscourt,Backhand,,,,,,,,,,-94.98924978122827,302.92756452302814,,,,,,,,,,,,,,,,,,,,,,1,
40-40,2-1,1-0,,3110000,,,77,1,3,Deuce,Player2,Far,,,,,,,,,,-107.31813757649749,464.7335520557529,Down the Line,Forehand,,,,,,,,,,-123.31123140851022,-383.12119969359037,,,,,,,,,,,,,,,,,,,,,1,,
40-40,2-1,1-0,,3112000,,,77,1,4,Ad,Player2,Far,,,,,,,,,,-129.8627843393905,-552.2658573925406,Crosscourt,Backhand,,,,,,,,,,39.67171916008449,244.6195702098474,,,,,,,,,,,,,,,,,,,,,1,,
40-40,2-1,1-0,,3113000,1,3113000,77,1,5,Ad,Player2,Far,,,,,,,,,,63.837756999092136,418.53041338561053,Down the Line,Backhand,1,,,,,,,,,64.09616141728972,90.81998578298024,,,,1.0,,,,,,,,,,,,,,,,,,,
0-0,3-1,1-0,1,3151000,,,78,,1,Deuce,Player1,Near,0.0,Body,-54.250344488160955,246.9489993437045,,,,,,38.19711832893915,-423.3841754153543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-1,1-0,,3152000,,,78,,2,Deuce,Player1,Near,,,,,,,,,,-85.8902832457999,531.8443296147733,Down the Line,Backhand,,,,,,,,,,-79.02761920380868,-412.73317475919185,,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-1,1-0,,3153000,,,78,,3,Ad,Player1,Near,,,,,,,,,,-90.79770888009307,-479.12833552031236,Crosscourt,Backhand,,,,,,,,,,144.5986111110364,337.2894192911644,,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-1,1-0,,3155000,,,78,,4,Ad,Player1,Near,,,,,,,,,,160.8871609797944,522.4688921694589,Crosscourt,Backhand,,,,,,,,,,-135.6935531495362,-219.55514545045526,,,,,,,,,,,,,,,,,,,,,1,,
0-0,3-1,1-0,,3156000,1,3156000,78,,5,Ad,Player1,Near,,,,,,,,,,-197.23931539797337,-494.60251531033066,Down the Line,Backhand,,,,,,,,,,-117.87417432189885,-10.601624015742562,,,,1.0,,,,,,,,,,,,,,,,,1,,
0-15,3-1,1-0,1,3177000,,,79,,1,Ad,Player1,Near,1.0,Wide,118.18543853887158,243.05356517922706,,,,,,-24.43163823270829,-470.00085301812993,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,3-1,1-0,,3178000,,,79,,2,Ad,Player1,Near,,,,,,,,,,161.60813648285614,503.4371062989525,Crosscourt,Backhand,,,,,,,,,,-67.56898512682423,-388.4498578300706,,,,,,,,,,,,,,,,,,,,,1,,
0-15,3-1,1-0,,3180000,,,79,,3,Ad,Player1,Near,,,,,,,,,,-58.7779144794097,-512.9656113295688,Crosscourt,Forehand,,,,,,,,,,76.2077154417804,280.3276465440372,,,,,,,,,,,,,,,,,,,,,1,,
0-15,3-1,1-0,,3181000,,,79,,4,Ad,Player1,Near,,,,,,,,,,128.59889545050225,535.9254811895745,Crosscourt,Backhand,,,,,,,,,,-104.09560367448691,-301.9281660103427,,,,,,,,,,,,,,,,,,,,,,1,
0-15,3-1,1-0,,3182000,,,79,,5,Ad,Player1,Near,,,,,,,,,,-143.4988517059626,-511.0443241467176,Crosscourt,Backhand,,,,,,,,,,71.62632874012048,232.75842082227697,,,,,,,,,,,,,,,,,,,,,,1,
0-15,3-1,1-0,,3184000,,,79,,6,Ad,Player1,Near,,,,,,,,,,144.2504483813778,485.2139490373696,Crosscourt,Backhand,,,,,,,,,,-123.96729002618268,-366.7244805334939,,,,,,,,,,,,,,,,,,,,,1,,
0-15,3-1,1-0,,3185000,,,79,,7,Ad,Player1,Near,,,,,,,,,,-139.80283792643695,-510.09996719133756,Crosscourt,Backhand,,,,,,,,,,53.386712598397615,228.34062773391523,,,,,,,,,,,,,,,,,,,,,,1,
0-15,3-1,1-0,,3186000,,,79,,8,Ad,Player1,Near,,,,,,,,,,120.80002734027006,492.2464457565261,Down the Line,Backhand,1,,,,,,,,,136.99388123352503,-310.53941382311166,,,,,,,,,,,,,,,,,,,,,,,
0-15,3-1,1-0,,3188000,,,79,,9,Deuce,Player1,Near,,,,,,,,,,145.2629374452443,-476.65770450544056,Down the Line,Forehand,,,,,,,,,,104.50493219592151,232.45075459305582,,,,,,,,,,,,,,,,,,,,,,1,
0-15,3-1,1-0,,3189000,,,79,,10,Ad,Player1,Near,,,,,,,,,,87.94090660537888,549.5219324144143,Crosscourt,Backhand,,,,,,,,,,-86.40249890634207,-274.5602635606631,,,,,,,,,,,,,,,,,,,,,1,,
0-15,3-1,1-0,,3191000,,,79,,11,Ad,Player1,Near,,,,,,,,,,-117.452520778592,-463.2914096673022,Down the Line,Backhand,,,,,,,,,,-88.12180118105684,258.8425688975041,,,,,,,,,,,,,,,,,,,,,,1,
0-15,3-1,1-0,,3192000,,,79,,12,Deuce,Player1,Near,,,,,,,,,,-80.39137139103458,518.160761154588,Crosscourt,Forehand,,,,,,,,,,32.27984470689496,-294.63121719144885,,,,,,,,,,,,,,,,,,,,,,1,
0-15,3-1,1-0,,3193000,,,79,,13,Deuce,Player1,Near,,,,,,,,,,40.95252624669801,-465.1222495623144,Down the Line,Forehand,,,,,,,,,,85.95699912506495,224.38601815386488,,,,,,,,,,,,,,,,,,,,,1,,
0-15,3-1,1-0,,3194000,,,79,,14,Ad,Player1,Near,,,,,,,,,,93.82507108481592,534.7472933068104,Crosscourt,Backhand,,,,,,,,,,-49.32462270338659,-333.07942913368623,,,,,,,,,,,,,,,,,,,,,1,,
0-15,3-1,1-0,,3196000,1,3196000,79,,15,Ad,Player1,Near,,,,,,,,,,-36.95581255466158,-484.48064851243566,Crosscourt,Forehand,,,,,,,,,,156.97561242336596,244.9052274714395,1.0,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-1,1-0,1,3225000,,,80,,1,Deuce,Player1,Near,1.0,Wide,-124.6239610673022,184.74411636035947,,,,,,40.929598643898366,-471.02647090964297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-15,3-1,1-0,,3226000,,,80,,2,Deuce,Player1,Near,,,,,,,,,,-216.31718613287163,517.3099518807476,Crosscourt,Forehand,,,,,,,,,,77.50214895009118,-158.28872484681236,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-1,1-0,,3228000,,,80,,3,Deuce,Player1,Near,,,,,,,,,,160.41192038486903,-427.30885279942925,Down the Line,Forehand,,,,,,,,,,69.43526902883552,454.5798009621448,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-1,1-0,,3229000,,,80,,4,Ad,Player1,Near,,,,,,,,,,35.160684601906596,552.2405183724181,Crosscourt,Backhand,,,,,,,,,,-60.146833989470245,-303.8999398511116,,,,,,,,,,,,,,,,,,,,,,1,
15-15,3-1,1-0,,3230000,,,80,,5,Ad,Player1,Near,,,,,,,,,,-65.69405074362311,-482.4557086611681,Down the Line,Backhand,,,,,,,,,,-50.49048556427838,284.89632545917044,,,,,,,,,,,,,,,,,,,,,,1,
15-15,3-1,1-0,,3231000,1,3231000,80,,6,Deuce,Player1,Near,,,,,,,,,,-39.00712489061851,526.258683289317,Crosscourt,Forehand,,,,,,,,,,169.11304133849532,-354.8884022307878,,,1.0,,,,,,,,,,,,,,,,,,1,,
30-15,3-1,1-0,1,3261000,,,81,,1,Ad,Player1,Near,0.0,Body,57.82900262464204,-28.87637795274102,1.0,Body,89.99057305332185,219.55189195089267,,-8.084563648289787,-466.4212379700127,,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
30-15,3-1,1-0,,3272000,,,81,,2,Ad,Player1,Near,,,,,,,,,,137.3093175852309,525.1561297022658,Crosscourt,Backhand,,,,,,,,,,-153.28924431313166,-375.77192694643753,,,,,,,,,,,,,,,,,,,,,,1,
30-15,3-1,1-0,,3273000,,,81,,3,Ad,Player1,Near,,,,,,,,,,-151.86256561671945,-497.74907042843927,Down the Line,Backhand,,,,,,,,,,-80.6755358704745,253.15828412060415,,,,,,,,,,,,,,,,,,,,,1,,
30-15,3-1,1-0,,3274000,,,81,,4,Deuce,Player1,Near,,,,,,,,,,-62.373797025339606,506.43759842493523,Crosscourt,Forehand,,,,,,,,,,80.77011701658121,-191.5706856954391,,,,,,,,,,,,,,,,,,,,,,1,
30-15,3-1,1-0,,3276000,,,81,,5,Deuce,Player1,Near,,,,,,,,,,154.23478783894043,-449.9293252403625,Down the Line,Forehand,,,,,,,,,,117.50484470685093,248.84115813635435,,,,,,,,,,,,,,,,,,,,,,1,
30-15,3-1,1-0,,3277000,,,81,,6,Ad,Player1,Near,,,,,,,,,,89.27820975498449,532.5793525806523,Crosscourt,Backhand,,,,,,,,,,-60.94746281711637,-265.8740321520936,,,,,,,,,,,,,,,,,,,,,1,,
30-15,3-1,1-0,,3278000,,,81,,7,Ad,Player1,Near,,,,,,,,,,-86.16227580922933,-488.8446248903861,Crosscourt,Backhand,,,,,,,,,,127.065042650853,401.34313210827906,,,,,,,,,,,,,,,,,,,,,1,,
30-15,3-1,1-0,,3279000,1,3279000,81,,8,Ad,Player1,Near,,,,,,,,,,136.17533902005215,472.2892880574988,Crosscourt,Backhand,,,,,,,,,,-113.34691054237365,-498.94134405048595,,,,,1.0,,,,,,,,,,,,,,,,,1,
40-15,3-1,1-0,1,3310000,,,82,,1,Deuce,Player1,Near,1.0,T,-28.319876421682658,244.69616141719646,,,,,,32.61541447942322,-476.1974300085029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-15,3-1,1-0,,3311000,,,82,,2,Deuce,Player1,Near,,,,,,,,,,-62.32878390198005,530.2135608046256,Down the Line,Backhand,,,,,,,,,,-31.271336395434414,-176.86421697278703,,,,,,,,,,,,,,,,,,,,,,1,
40-15,3-1,1-0,,3312000,,,82,,3,Ad,Player1,Near,,,,,,,,,,-31.416327646527954,-412.4862915570922,Down the Line,Forehand,,,,,,,,,,-115.40342847763068,339.885826771478,,,,,,,,,,,,,,,,,,,,,1,,
40-15,3-1,1-0,,3314000,,,82,,4,Deuce,Player1,Near,,,,,,,,,,-142.8855861766541,571.6575951440616,Crosscourt,Forehand,,,,,,,,,,21.518531277329217,-161.0724190725327,,,,,,,,,,,,,,,,,,,,,1,,
40-15,3-1,1-0,,3315000,1,3315000,82,,5,Deuce,Player1,Near,,,,,,,,,,21.518531277329217,-181.17701771644184,Down the Line,Forehand,,,1,,,,,,,87.0084536307512,150.74768700779612,1.0,,,,,,,,,,,,,,,,,,,,,1,
40-30,3-1,1-0,1,3347000,,,83,,1,Ad,Player1,Near,1.0,Wide,107.55357611543,232.34882436558422,,,,,,-22.997572178465813,-487.35850284314284,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-30,3-1,1-0,,3348000,1,3348000,83,,2,Ad,Player1,Near,,,,,,,,,,159.7304461941432,481.65328083964613,Crosscourt,Backhand,,,,,,,,,,-54.737986657889486,20.853860454932356,,,,1.0,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,1,3451000,,,84,,1,Deuce,Player2,Near,1.0,Wide,-142.92646544174593,239.16467629034014,,,,,,15.813003062109066,-481.69515529283956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-1,1-0,,3452000,,,84,,2,Deuce,Player2,Near,,,,,,,,,,-197.18637904626732,533.7816929131101,Down the Line,Forehand,,,,,,,,,,-57.50231299209628,-371.855861767087,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,,3453000,,,84,,3,Ad,Player2,Near,,,,,,,,,,-36.81120406822245,-503.8848643916907,Crosscourt,Backhand,,,,,,,,,,83.64104330704342,298.87446959739594,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,,3454000,,,84,,4,Ad,Player2,Near,,,,,,,,,,125.59748468934895,516.5239829393657,Crosscourt,Backhand,,,,,,,,,,-50.08176946629084,-243.94299540669815,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,,3456000,,,84,,5,Ad,Player2,Near,,,,,,,,,,-74.68412073486955,-436.39683398927593,Down the Line,Forehand,,,,,,,,,,-65.78878499559157,416.9603127731879,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,,3457000,1,3457000,84,,6,Deuce,Player2,Near,,,,,,,,,,-80.46019247589894,522.6452701222147,Down the Line,Forehand,,,,,,,,,,-69.67545384948282,9.083617672786204,,,,1.0,,,,,,,,,,,,,,,,,1,,
15-0,4-1,1-0,1,3478000,,,85,,1,Ad,Player2,Near,0.0,Wide,176.5027723096201,275.4815398073817,1.0,Body,103.76367016617561,158.56236329825586,,-37.88558617670834,-484.8356244529429,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,4-1,1-0,,3551000,,,85,,2,Ad,Player2,Near,,,,,,,,,,170.1410706473312,558.7041119857132,Down the Line,Backhand,,,,,,,,,,90.17774496933225,-384.1504921257858,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-1,1-0,,3552000,,,85,,3,Deuce,Player2,Near,,,,,,,,,,67.00995734904674,-493.48947397174857,Down the Line,Forehand,,,,,,,,,,154.10866688530973,407.22396653522264,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-1,1-0,,3553000,1,3553000,85,,4,Ad,Player2,Near,,,,,,,,,,144.5638178039498,492.07175196824977,Down the Line,Backhand,,,,,,,,,,155.93579396317406,242.45733267704014,,,,1.0,,,,,,,,,,,,,,,,,,1,
30-0,4-1,1-0,1,3581000,,,86,,1,Deuce,Player2,Near,1.0,Wide,-115.73084536301982,208.38182414687392,,,,,,17.39902668415549,-487.3526082674648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-1,1-0,,3582000,,,86,,2,Deuce,Player2,Near,,,,,,,,,,-190.31701662282381,526.0058289586084,Down the Line,Forehand,,,,,,,,,,-48.026017060342646,-291.07341972863355,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-1,1-0,,3583000,,,86,,3,Ad,Player2,Near,,,,,,,,,,-18.839178696403216,-450.48372156582155,Crosscourt,Backhand,,,,,,,,,,151.177914479362,422.57933617650957,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3585000,,,86,,4,Ad,Player2,Near,,,,,,,,,,156.79540682406596,550.4194772525591,Crosscourt,Backhand,,,,,,,,,,-67.80752405945753,-128.74128390194574,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3586000,,,86,,5,Ad,Player2,Near,,,,,,,,,,-67.80752405945753,-148.84588254585486,Crosscourt,Backhand,,1,,,,,,,,62.755451662259794,237.94924540670124,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-1,1-0,,3587000,,,86,,6,Ad,Player2,Near,,,,,,,,,,91.1495461504341,446.12541010475644,Crosscourt,Backhand,,,,,,,,,,-62.11451224843685,-441.7159995623265,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3591000,,,86,,7,Ad,Player2,Near,,,,,,,,,,-47.95819116357978,-43.72695756778143,Down the Line,Forehand,,,,,,,,,,-41.64950240592774,401.7388724844819,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3592000,,,86,,8,Deuce,Player2,Near,,,,,,,,,,-57.62070209970776,454.1851323269745,Down the Line,Forehand,,,,,,,,,,-101.1483923883992,-453.3926563864675,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3593000,1,3593000,86,,9,Ad,Player2,Near,,,,,,,,,,-113.02175196844554,-551.9013506121383,Down the Line,Backhand,,,,,,,,,,-47.97935804896909,157.96911636037333,1.0,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-1,1-0,1,3622000,,,87,,1,Deuce,Player1,Far,1.0,Body,70.72870734904483,-231.8923775151908,,,,,,-55.049786745378384,500.9247156602836,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-0,4-1,1-0,,3623000,,,87,,2,Deuce,Player1,Far,,,,,,,,,,113.86069553799892,-492.0447287836478,Down the Line,Backhand,,,,,,,,,,49.85057961502236,347.367765747852,,,,,,,,,,,,,,,,,,,,,,1,
40-0,4-1,1-0,,3624000,,,87,,3,Ad,Player1,Far,,,,,,,,,,47.180796150456814,511.78030402423263,Crosscourt,Backhand,,,,,,,,,,-73.87235345577986,-352.4398184600104,,,,,,,,,,,,,,,,,,,,,,1,
40-0,4-1,1-0,,3625000,,,87,,4,Ad,Player1,Far,,,,,,,,,,-96.24674650038772,-507.98771872239723,Crosscourt,Backhand,,,,,,,,,,31.243318022731017,283.420155292942,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-1,1-0,,3626000,,,87,,5,Ad,Player1,Far,,,,,,,,,,70.8677657479949,499.2909230093659,Crosscourt,Backhand,,,,,,,,,,-149.3397637794504,-375.95393153961334,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-1,1-0,,3628000,,,87,,6,Ad,Player1,Far,,,,,,,,,,-169.07177930874906,-555.0243657040003,Crosscourt,Backhand,,,,,,,,,,80.0512084426533,244.7146872264703,,,,,,,,,,,,,,,,,,,,,,1,
40-0,4-1,1-0,,3629000,,,87,,7,Ad,Player1,Far,,,,,,,,,,137.57985564297354,455.9392661852413,Down the Line,Backhand,,,,,,,,,,121.93653215216797,-415.89205489917276,,,,,,,,,,,,,,,,,,,,,1,,
