pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
15-15,3-1,1-0,,3238000,,,,,2,Deuce,Player1,Near,,,,,,,,,,-216.3171861,517.3099519,Crosscourt,Forehand,,,,,,,,,,77.50214895,-158.2887248,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-1,1-0,,3240000,,,,,3,Deuce,Player1,Near,,,,,,,,,,160.4119204,-427.3088528,Down the Line,Forehand,,,,,,,,,,69.43526903,454.579801,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-1,1-0,,3241000,,,,,4,Ad,Player1,Near,,,,,,,,,,35.1606846,552.2405184,Crosscourt,Backhand,,,,,,,,,,-60.14683399,-303.8999399,,,,,,,,,,,,,,,,,,,,,,1,
15-15,3-1,1-0,,3242000,,,,,5,Ad,Player1,Near,,,,,,,,,,-65.69405074,-482.4557087,Down the Line,Backhand,,,,,,,,,,-50.49048556,284.8963255,,,,,,,,,,,,,,,,,,,,,,1,
15-15,3-1,1-0,,3243000,1,3231000,,,6,Deuce,Player1,Near,,,,,,,,,,-39.00712489,526.2586833,Crosscourt,Forehand,,,,,,,,,,169.1130413,-354.8884022,,,1,,,,,,,,,,,,,,,,,,1,,
30-15,3-1,1-0,1,3273000,,,,,1,Ad,Player1,Near,0,Body,57.82900262,-28.87637795,1,Body,89.99057305,219.551892,,-8.084563648,-466.421238,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
30-15,3-1,1-0,,3284000,,,,,2,Ad,Player1,Near,,,,,,,,,,137.3093176,525.1561297,Crosscourt,Backhand,,,,,,,,,,-153.2892443,-375.7719269,,,,,,,,,,,,,,,,,,,,,,1,
30-15,3-1,1-0,,3285000,,,,,3,Ad,Player1,Near,,,,,,,,,,-151.8625656,-497.7490704,Down the Line,Backhand,,,,,,,,,,-80.67553587,253.1582841,,,,,,,,,,,,,,,,,,,,,1,,
30-15,3-1,1-0,,3286000,,,,,4,Deuce,Player1,Near,,,,,,,,,,-62.37379703,506.4375984,Crosscourt,Forehand,,,,,,,,,,80.77011702,-191.5706857,,,,,,,,,,,,,,,,,,,,,,1,
30-15,3-1,1-0,,3288000,,,,,5,Deuce,Player1,Near,,,,,,,,,,154.2347878,-449.9293252,Down the Line,Forehand,,,,,,,,,,117.5048447,248.8411581,,,,,,,,,,,,,,,,,,,,,,1,
30-15,3-1,1-0,,3289000,,,,,6,Ad,Player1,Near,,,,,,,,,,89.27820975,532.5793526,Crosscourt,Backhand,,,,,,,,,,-60.94746282,-265.8740322,,,,,,,,,,,,,,,,,,,,,1,,
30-15,3-1,1-0,,3290000,,,,,7,Ad,Player1,Near,,,,,,,,,,-86.16227581,-488.8446249,Crosscourt,Backhand,,,,,,,,,,127.0650427,401.3431321,,,,,,,,,,,,,,,,,,,,,1,,
30-15,3-1,1-0,,3291000,1,3279000,,,8,Ad,Player1,Near,,,,,,,,,,136.175339,472.2892881,Crosscourt,Backhand,,,,,,,,,,-113.3469105,-498.9413441,,,,,1,,,,,,,,,,,,,,,,,1,
40-15,3-1,1-0,1,3322000,,,,,1,Deuce,Player1,Near,1,T,-28.31987642,244.6961614,,,,,,32.61541448,-476.19743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-15,3-1,1-0,,3323000,,,,,2,Deuce,Player1,Near,,,,,,,,,,-62.3287839,530.2135608,Down the Line,Backhand,,,,,,,,,,-31.2713364,-176.864217,,,,,,,,,,,,,,,,,,,,,,1,
40-15,3-1,1-0,,3324000,,,,,3,Ad,Player1,Near,,,,,,,,,,-31.41632765,-412.4862916,Down the Line,Forehand,,,,,,,,,,-115.4034285,339.8858268,,,,,,,,,,,,,,,,,,,,,1,,
40-15,3-1,1-0,,3326000,,,,,4,Deuce,Player1,Near,,,,,,,,,,-142.8855862,571.6575951,Crosscourt,Forehand,,,,,,,,,,21.51853128,-161.0724191,,,,,,,,,,,,,,,,,,,,,1,,
40-15,3-1,1-0,,3327000,1,3315000,,,5,Deuce,Player1,Near,,,,,,,,,,21.51853128,-181.1770177,Down the Line,Forehand,,,1,,,,,,,87.00845363,150.747687,1,,,,,,,,,,,,,,,,,,,,,1,
40-30,3-1,1-0,1,3359000,,,,,1,Ad,Player1,Near,1,Wide,107.5535761,232.3488244,,,,,,-22.99757218,-487.3585028,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-30,3-1,1-0,,3360000,1,3348000,,,2,Ad,Player1,Near,,,,,,,,,,159.7304462,481.6532808,Crosscourt,Backhand,,,,,,,,,,-54.73798666,20.85386045,,,,1,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,1,3463000,,,,,1,Deuce,Player2,Near,1,Wide,-142.9264654,239.1646763,,,,,,15.81300306,-481.6951553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-1,1-0,,3464000,,,,,2,Deuce,Player2,Near,,,,,,,,,,-197.186379,533.7816929,Down the Line,Forehand,,,,,,,,,,-57.50231299,-371.8558618,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,,3465000,,,,,3,Ad,Player2,Near,,,,,,,,,,-36.81120407,-503.8848644,Crosscourt,Backhand,,,,,,,,,,83.64104331,298.8744696,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,,3466000,,,,,4,Ad,Player2,Near,,,,,,,,,,125.5974847,516.5239829,Crosscourt,Backhand,,,,,,,,,,-50.08176947,-243.9429954,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,,3468000,,,,,5,Ad,Player2,Near,,,,,,,,,,-74.68412073,-436.396834,Down the Line,Forehand,,,,,,,,,,-65.788785,416.9603128,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-1,1-0,,3469000,1,3457000,,,6,Deuce,Player2,Near,,,,,,,,,,-80.46019248,522.6452701,Down the Line,Forehand,,,,,,,,,,-69.67545385,9.083617673,,,,1,,,,,,,,,,,,,,,,,1,,
15-0,4-1,1-0,1,3490000,,,,,1,Ad,Player2,Near,0,Wide,176.5027723,275.4815398,1,Body,103.7636702,158.5623633,,-37.88558618,-484.8356245,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,4-1,1-0,,3563000,,,,,2,Ad,Player2,Near,,,,,,,,,,170.1410706,558.704112,Down the Line,Backhand,,,,,,,,,,90.17774497,-384.1504921,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-1,1-0,,3564000,,,,,3,Deuce,Player2,Near,,,,,,,,,,67.00995735,-493.489474,Down the Line,Forehand,,,,,,,,,,154.1086669,407.2239665,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-1,1-0,,3565000,1,3553000,,,4,Ad,Player2,Near,,,,,,,,,,144.5638178,492.071752,Down the Line,Backhand,,,,,,,,,,155.935794,242.4573327,,,,1,,,,,,,,,,,,,,,,,,1,
30-0,4-1,1-0,1,3593000,,,,,1,Deuce,Player2,Near,1,Wide,-115.7308454,208.3818241,,,,,,17.39902668,-487.3526083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-1,1-0,,3594000,,,,,2,Deuce,Player2,Near,,,,,,,,,,-190.3170166,526.005829,Down the Line,Forehand,,,,,,,,,,-48.02601706,-291.0734197,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-1,1-0,,3595000,,,,,3,Ad,Player2,Near,,,,,,,,,,-18.8391787,-450.4837216,Crosscourt,Backhand,,,,,,,,,,151.1779145,422.5793362,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3597000,,,,,4,Ad,Player2,Near,,,,,,,,,,156.7954068,550.4194773,Crosscourt,Backhand,,,,,,,,,,-67.80752406,-128.7412839,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3598000,,,,,5,Ad,Player2,Near,,,,,,,,,,-67.80752406,-148.8458825,Crosscourt,Backhand,,1,,,,,,,,62.75545166,237.9492454,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-1,1-0,,3599000,,,,,6,Ad,Player2,Near,,,,,,,,,,91.14954615,446.1254101,Crosscourt,Backhand,,,,,,,,,,-62.11451225,-441.7159996,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3603000,,,,,7,Ad,Player2,Near,,,,,,,,,,-47.95819116,-43.72695757,Down the Line,Forehand,,,,,,,,,,-41.64950241,401.7388725,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3604000,,,,,8,Deuce,Player2,Near,,,,,,,,,,-57.6207021,454.1851323,Down the Line,Forehand,,,,,,,,,,-101.1483924,-453.3926564,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-1,1-0,,3605000,1,3593000,,,9,Ad,Player2,Near,,,,,,,,,,-113.021752,-551.9013506,Down the Line,Backhand,,,,,,,,,,-47.97935805,157.9691164,1,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-1,1-0,1,3634000,,,,,1,Deuce,Player1,Far,1,Body,70.72870735,-231.8923775,,,,,,-55.04978675,500.9247157,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-0,4-1,1-0,,3635000,,,,,2,Deuce,Player1,Far,,,,,,,,,,113.8606955,-492.0447288,Down the Line,Backhand,,,,,,,,,,49.85057962,347.3677657,,,,,,,,,,,,,,,,,,,,,,1,
40-0,4-1,1-0,,3636000,,,,,3,Ad,Player1,Far,,,,,,,,,,47.18079615,511.780304,Crosscourt,Backhand,,,,,,,,,,-73.87235346,-352.4398185,,,,,,,,,,,,,,,,,,,,,,1,
40-0,4-1,1-0,,3637000,,,,,4,Ad,Player1,Far,,,,,,,,,,-96.2467465,-507.9877187,Crosscourt,Backhand,,,,,,,,,,31.24331802,283.4201553,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-1,1-0,,3638000,,,,,5,Ad,Player1,Far,,,,,,,,,,70.86776575,499.290923,Crosscourt,Backhand,,,,,,,,,,-149.3397638,-375.9539315,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-1,1-0,,3640000,,,,,6,Ad,Player1,Far,,,,,,,,,,-169.0717793,-555.0243657,Crosscourt,Backhand,,,,,,,,,,80.05120844,244.7146872,,,,,,,,,,,,,,,,,,,,,,1,
40-0,4-1,1-0,,3641000,,,,,7,Ad,Player1,Far,,,,,,,,,,137.5798556,455.9392662,Down the Line,Backhand,,,,,,,,,,121.9365322,-415.8920549,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-1,1-0,,3642000,1,3630000,,,8,Deuce,Player1,Far,,,,,,,,,,121.9239009,-500.0782699,Down the Line,Forehand,1,,,,,,,,,73.97971894,240.9741962,1,,,,,,,,,,,,,,,,,,,,,,
40-15,4-1,1-0,1,3665000,,,,,1,Ad,Player1,Far,1,T,-41.60647966,-216.5195538,,,,,,9.756096894,505.2071632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-15,4-1,1-0,,3666000,,,,,2,Ad,Player1,Far,,,,,,,,,,-56.61491142,-504.1947889,Down the Line,Forehand,,,,,,,,,,-58.41011592,438.3443023,,,,,,,,,,,,,,,,,,,,,1,,
40-15,4-1,1-0,,3667000,,,,,3,Deuce,Player1,Far,,,,,,,,,,-67.93961614,493.7056212,Down the Line,Forehand,,,,,,,,,,-164.6620243,-175.4526958,,,,,,,,,,,,,,,,,,,,,1,,
40-15,4-1,1-0,,3669000,1,3657000,,,4,Ad,Player1,Far,,,,,,,,,,-188.2700295,-449.8464184,Down the Line,Backhand,,,,,,,,,,-106.2710849,343.8314797,1,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-2,1-0,1,3688000,,,,,1,Deuce,Player1,Far,1,Body,75.87103565,-205.846659,,,,,,-44.96558399,472.8765639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-2,1-0,,3689000,1,3677000,,,2,Deuce,Player1,Far,,,,,,,,,,145.7457185,-504.6128062,Down the Line,Forehand,,,,,,,,,,150.2511264,-52.16025809,,,,1,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,1,3711000,,,,,1,Ad,Player1,Far,1,Wide,-135.5932305,-235.6348589,,,,,,-2.070795057,414.3258968,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,4-2,1-0,,3712000,,,,,2,Ad,Player1,Far,,,,,,,,,,-198.0131124,-507.0890256,Crosscourt,Backhand,,,,,,,,,,69.26899606,313.3583224,,,,,,,,,,,,,,,,,,,,,,1,
15-0,4-2,1-0,,3713000,,,,,3,Ad,Player1,Far,,,,,,,,,,111.5573327,484.067301,Crosscourt,Backhand,,,,,,,,,,-99.33780074,-392.9363572,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3715000,,,,,4,Ad,Player1,Far,,,,,,,,,,-80.09151356,-493.9072616,Crosscourt,Forehand,,,,,,,,,,71.21301947,288.3810914,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3716000,,,,,5,Ad,Player1,Far,,,,,,,,,,128.5877187,511.0252625,Down the Line,Backhand,,,,,,,,,,105.9902887,-331.2617563,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3717000,,,,,6,Deuce,Player1,Far,,,,,,,,,,79.88026575,-515.2573381,Down the Line,Forehand,,,,,,,,,,89.39927822,435.4123633,,,,,,,,,,,,,,,,,,,,,,1,
15-0,4-2,1-0,,3719000,,,,,7,Ad,Player1,Far,,,,,,,,,,83.60655621,516.8019849,Crosscourt,Backhand,,,,,,,,,,-61.94242126,-206.9418252,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3720000,,,,,8,Ad,Player1,Far,,,,,,,,,,-92.41718613,-470.5816601,Down the Line,Forehand,,,,,,,,,,-129.1473589,453.3482557,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3721000,,,,,9,Deuce,Player1,Far,,,,,,,,,,-139.8413823,551.653855,Crosscourt,Forehand,,,,,,,,,,33.52513123,-246.0197999,,,,,,,,,,,,,,,,,,,,,,1,
15-0,4-2,1-0,,3723000,,,,,10,Deuce,Player1,Far,,,,,,,,,,31.06058618,-381.8994149,Crosscourt,Forehand,,,,,,,,,,-72.66878828,258.516951,,,,,,,,,,,,,,,,,,,,,1,,
15-0,4-2,1-0,,3724000,1,3712000,,,11,Deuce,Player1,Far,,,,,,,,,,-114.7453029,558.3791448,Down the Line,Forehand,,,,,,,,,,-129.6667323,-268.3673611,1,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-2,1-0,1,3753000,,,,,1,Deuce,Player1,Far,1,Wide,106.1381124,-147.4626476,,,,,,-48.52341973,489.404533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-2,1-0,,3754000,,,,,2,Deuce,Player1,Far,,,,,,,,,,189.8904254,-492.6616306,Down the Line,Forehand,,,,,,,,,,69.28231627,453.4777832,,,,,,,,,,,,,,,,,,,,,,1,
30-0,4-2,1-0,,3755000,,,,,3,Ad,Player1,Far,,,,,,,,,,55.76505906,507.7408355,Crosscourt,Backhand,,,,,,,,,,-41.98572288,-439.8675525,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-2,1-0,,3757000,,,,,4,Ad,Player1,Far,,,,,,,,,,-47.57010608,-540.3348152,Crosscourt,Backhand,,,,,,,,,,56.04149169,363.6929079,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-2,1-0,,3758000,,,,,5,Ad,Player1,Far,,,,,,,,,,68.60895669,523.8323764,Crosscourt,Forehand,,,,,,,,,,-94.08496829,-331.9252023,,,,,,,,,,,,,,,,,,,,,1,,
30-0,4-2,1-0,,3759000,1,3747000,,,6,Ad,Player1,Far,,,,,,,,,,-136.6403981,-535.5010335,Crosscourt,Backhand,,,,,,,,,,131.902652,547.0434164,,,,,1,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,1,3786000,,,,,1,Ad,Player1,Far,1,T,-51.91199694,-203.2682797,,,,,,4.977280184,454.8716207,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-0,4-2,1-0,,3787000,,,,,2,Ad,Player1,Far,,,,,,,,,,-66.96697288,-498.5943679,Crosscourt,Forehand,,,,,,,,,,5.518585958,327.1211614,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3788000,,,,,3,Ad,Player1,Far,,,,,,,,,,-0.9478401137,553.2901356,Crosscourt,Forehand,,,,,,,,,,101.9900536,-338.9445702,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3789000,,,,,4,Deuce,Player1,Far,,,,,,,,,,103.0097769,-485.5071085,Crosscourt,Forehand,,,,,,,,,,-69.15447288,371.8794401,,,,,,,,,,,,,,,,,,,,,,1,
40-0,4-2,1-0,,3790000,,,,,5,Deuce,Player1,Far,,,,,,,,,,-94.96609252,488.5492454,Down the Line,Forehand,,,,,,,,,,-82.33064851,-257.7486275,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3792000,,,,,6,Ad,Player1,Far,,,,,,,,,,-74.51379046,-524.881764,Crosscourt,Backhand,,,,,,,,,,98.33132108,351.3634843,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3793000,,,,,7,Ad,Player1,Far,,,,,,,,,,123.6327154,534.6233924,Down the Line,Backhand,,,,,,,,,,59.95304024,-338.7018591,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3794000,,,,,8,Deuce,Player1,Far,,,,,,,,,,22.03051728,-468.5394193,Crosscourt,Forehand,,,,,,,,,,-119.1149825,248.2645615,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3795000,,,,,9,Deuce,Player1,Far,,,,,,,,,,-179.1760389,554.7441437,Down the Line,Forehand,,,,,,,,,,-100.9999945,-234.701028,,,,,,,,,,,,,,,,,,,,,1,,
40-0,4-2,1-0,,3797000,1,3785000,,,10,Ad,Player1,Far,,,,,,,,,,-88.24899388,-402.7551892,Crosscourt,Backhand,,,,,,,,,,133.6175908,280.5327318,1,,,,,,,,,,,,,,,,,,,,1,,
0-0,5-2,1-0,1,3802000,,,,,1,Deuce,Player2,Near,0,Wide,201.0098535,-47.73301072,,,,,,-30.57110674,472.5404965,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,
0-0,5-2,1-0,,3911000,,,,,2,Deuce,Player2,Far,,,,,,,,,,88.82604987,-488.4519466,Down the Line,Backhand,,,,,,,,,,24.97543198,362.2422682,,,,,,,,,,,,,,,,,,,,,1,,
0-0,5-2,1-0,,3912000,,,,,3,Ad,Player2,Far,,,,,,,,,,12.00353784,541.8099519,Crosscourt,Forehand,,,,,,,,,,-125.0081037,-255.9123141,,,,,,,,,,,,,,,,,,,,,,1,
0-0,5-2,1-0,,3914000,,,,,4,Ad,Player2,Far,,,,,,,,,,-177.4409668,-555.755829,Down the Line,Backhand,,,,,,,,,,-115.2208497,272.6612533,,,,,,,,,,,,,,,,,,,,,1,,
0-0,5-2,1-0,,3915000,1,3903000,,,5,Deuce,Player2,Far,,,,,,,,,,-115.2208497,318.9293854,Crosscourt,Forehand,,1,,,,,,,,147.7409558,-315.8470199,1,,,,,,,,,,,,,,,,,,,,,1,
15-0,5-2,1-0,1,3937000,,,,,1,Ad,Player2,Far,1,Wide,-136.6494313,-164.6937937,,,,,,19.3316437,507.5044401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-0,5-2,1-0,,3938000,,,,,2,Ad,Player2,Far,,,,,,,,,,-204.1148021,-479.678598,Crosscourt,Backhand,,,,,,,,,,39.49629812,272.0956037,,,,,,,,,,,,,,,,,,,,,1,,
15-0,5-2,1-0,,3939000,1,3927000,,,3,Ad,Player2,Far,,,,,,,,,,112.5117946,482.4516514,Down the Line,Forehand,,,,,,,,,,83.46500984,243.0400153,,,,1,,,,,,,,,,,,,,,,,,1,
15-15,5-2,1-0,1,3957000,,,,,1,Deuce,Player2,Far,1,Body,95.188785,-227.3214403,,,,,,-45.35730534,489.6740759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-15,5-2,1-0,,3958000,,,,,2,Deuce,Player2,Far,,,,,,,,,,132.3707732,-470.3138397,Down the Line,Backhand,,,,,,,,,,135.2058727,286.1893045,,,,,,,,,,,,,,,,,,,,,,1,
15-15,5-2,1-0,,3959000,1,3947000,,,3,Ad,Player2,Far,,,,,,,,,,150.6770669,545.8491142,Down the Line,Backhand,,,,,,,,,,26.65944335,33.47012795,,,,1,,,,,,,,,,,,,,,,,1,,
15-30,5-2,1-0,1,3983000,,,,,1,Ad,Player2,Far,1,Body,-102.07097,-178.3143209,,,,,,31.22992126,511.1725886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-30,5-2,1-0,,3984000,,,,,2,Ad,Player2,Far,,,,,,,,,,-193.2682087,-519.3776083,Down the Line,Backhand,,,,,,,,,,-22.11633311,318.7288167,,,,,,,,,,,,,,,,,,,,,1,,
15-30,5-2,1-0,,3985000,1,3973000,,,3,Deuce,Player2,Far,,,,,,,,,,-22.11633311,364.9969488,Crosscourt,Forehand,,,,,,,,,,24.12179024,0.7519028871,,,,1,,,,,,,,,,,,,,,,,1,,
15-40,5-2,1-0,1,3999000,1,3996000,,1,1,Deuce,Player2,Far,0,T,48.01078303,-432.2805063,0,Body,76.61402012,224.1957458,,-36.382278,476.6009022,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,
